MethodUUID,OrganizationUUID,ReportingUnitUUID,VariableSpecificUUID,WaterSourceUUID,AllocationCropDutyAmount,Amount,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,InterbasinTransferFromID,InterbasinTransferToID,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifierCV,TimeframeEnd,TimeframeStart,ReasonRemoved,index
TWDB_Water Uses,TWDB,TXag_RU98,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,22973,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51054.0
TWDB_Water Uses,TWDB,TXag_RU99,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,4214,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51055.0
TWDB_Water Uses,TWDB,TXag_RU100,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,7305,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51056.0
TWDB_Water Uses,TWDB,TXag_RU101,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,1573,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51057.0
TWDB_Water Uses,TWDB,TXag_RU102,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,411096,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51058.0
TWDB_Water Uses,TWDB,TXag_RU103,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,9580,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51059.0
TWDB_Water Uses,TWDB,TXag_RU104,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,18934,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51060.0
TWDB_Water Uses,TWDB,TXag_RU105,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,16296,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51061.0
TWDB_Water Uses,TWDB,TXag_RU106,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,14656,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51062.0
TWDB_Water Uses,TWDB,TXag_RU107,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,265459,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51063.0
TWDB_Water Uses,TWDB,TXag_RU108,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,5103,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51064.0
TWDB_Water Uses,TWDB,TXag_RU109,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,22095,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51065.0
TWDB_Water Uses,TWDB,TXag_RU110,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,1310,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51066.0
TWDB_Water Uses,TWDB,TXag_RU111,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,7189,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51067.0
TWDB_Water Uses,TWDB,TXag_RU112,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,19058,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51068.0
TWDB_Water Uses,TWDB,TXag_RU113,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,22129,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51069.0
TWDB_Water Uses,TWDB,TXag_RU114,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,115394,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51070.0
TWDB_Water Uses,TWDB,TXag_RU115,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,113624,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51071.0
TWDB_Water Uses,TWDB,TXag_RU116,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,24492,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51072.0
TWDB_Water Uses,TWDB,TXag_RU117,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,98227,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51073.0
TWDB_Water Uses,TWDB,TXag_RU118,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,36197,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51074.0
TWDB_Water Uses,TWDB,TXag_RU119,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3900,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51075.0
TWDB_Water Uses,TWDB,TXag_RU120,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,8360,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51076.0
TWDB_Water Uses,TWDB,TXag_RU121,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,5292,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51077.0
TWDB_Water Uses,TWDB,TXag_RU122,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,4516,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51078.0
TWDB_Water Uses,TWDB,TXag_RU123,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,49275,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51079.0
TWDB_Water Uses,TWDB,TXag_RU124,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3590922,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51080.0
TWDB_Water Uses,TWDB,TXag_RU125,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,62662,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51081.0
TWDB_Water Uses,TWDB,TXag_RU126,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,5445,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51082.0
TWDB_Water Uses,TWDB,TXag_RU127,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,5870,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51083.0
TWDB_Water Uses,TWDB,TXag_RU128,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,115967,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51084.0
TWDB_Water Uses,TWDB,TXag_RU129,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3344,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51085.0
TWDB_Water Uses,TWDB,TXag_RU130,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,75959,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51086.0
TWDB_Water Uses,TWDB,TXag_RU131,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,635851,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51087.0
TWDB_Water Uses,TWDB,TXag_RU132,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,33687,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51088.0
TWDB_Water Uses,TWDB,TXag_RU133,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,22606,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51089.0
TWDB_Water Uses,TWDB,TXag_RU134,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,44583,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51090.0
TWDB_Water Uses,TWDB,TXag_RU135,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,32478,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51091.0
TWDB_Water Uses,TWDB,TXag_RU136,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,23577,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51092.0
TWDB_Water Uses,TWDB,TXag_RU137,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,33641,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51093.0
TWDB_Water Uses,TWDB,TXag_RU138,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3499,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51094.0
TWDB_Water Uses,TWDB,TXag_RU139,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,80385,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51095.0
TWDB_Water Uses,TWDB,TXag_RU140,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,22990,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51096.0
TWDB_Water Uses,TWDB,TXag_RU141,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,1791,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51097.0
TWDB_Water Uses,TWDB,TXag_RU142,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,8791,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51098.0
TWDB_Water Uses,TWDB,TXag_RU143,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,14659,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51099.0
TWDB_Water Uses,TWDB,TXag_RU144,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,35910,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51100.0
TWDB_Water Uses,TWDB,TXag_RU145,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,2205,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51101.0
TWDB_Water Uses,TWDB,TXag_RU146,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,250707,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51102.0
TWDB_Water Uses,TWDB,TXag_RU147,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,5230,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51103.0
TWDB_Water Uses,TWDB,TXag_RU148,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,39770,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51104.0
TWDB_Water Uses,TWDB,TXag_RU149,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,140077,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51105.0
TWDB_Water Uses,TWDB,TXag_RU150,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,20407,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51106.0
TWDB_Water Uses,TWDB,TXag_RU151,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,15372,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51107.0
TWDB_Water Uses,TWDB,TXag_RU152,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,81637,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51108.0
TWDB_Water Uses,TWDB,TXag_RU153,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,26439,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51109.0
TWDB_Water Uses,TWDB,TXag_RU154,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,398,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51110.0
TWDB_Water Uses,TWDB,TXag_RU155,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,822,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51111.0
TWDB_Water Uses,TWDB,TXag_RU156,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,45336,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51112.0
TWDB_Water Uses,TWDB,TXag_RU157,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,4489,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51113.0
TWDB_Water Uses,TWDB,TXag_RU158,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,344,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51114.0
TWDB_Water Uses,TWDB,TXag_RU159,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3347,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51115.0
TWDB_Water Uses,TWDB,TXag_RU160,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,31511,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51116.0
TWDB_Water Uses,TWDB,TXag_RU161,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,4097,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51117.0
TWDB_Water Uses,TWDB,TXag_RU162,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,5865,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51118.0
TWDB_Water Uses,TWDB,TXag_RU163,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,49291,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51119.0
TWDB_Water Uses,TWDB,TXag_RU164,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,14699,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51120.0
TWDB_Water Uses,TWDB,TXag_RU165,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,19327,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51121.0
TWDB_Water Uses,TWDB,TXag_RU166,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,19443,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51122.0
TWDB_Water Uses,TWDB,TXag_RU167,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,16524,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51123.0
TWDB_Water Uses,TWDB,TXag_RU168,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,16068,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51124.0
TWDB_Water Uses,TWDB,TXag_RU169,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,75246,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51125.0
TWDB_Water Uses,TWDB,TXag_RU170,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,22435,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51126.0
TWDB_Water Uses,TWDB,TXag_RU171,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3035,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51127.0
TWDB_Water Uses,TWDB,TXag_RU172,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,12417,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51128.0
TWDB_Water Uses,TWDB,TXag_RU173,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,18142,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51129.0
TWDB_Water Uses,TWDB,TXag_RU174,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,63,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51130.0
TWDB_Water Uses,TWDB,TXag_RU175,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,250218,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51131.0
TWDB_Water Uses,TWDB,TXag_RU176,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,6412,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51132.0
TWDB_Water Uses,TWDB,TXag_RU177,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,13275,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51133.0
TWDB_Water Uses,TWDB,TXag_RU178,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,10719,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51134.0
TWDB_Water Uses,TWDB,TXag_RU179,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,4625,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51135.0
TWDB_Water Uses,TWDB,TXag_RU180,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3770,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51136.0
TWDB_Water Uses,TWDB,TXag_RU181,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,38007,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51137.0
TWDB_Water Uses,TWDB,TXag_RU182,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,50006,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51138.0
TWDB_Water Uses,TWDB,TXag_RU183,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,8226,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51139.0
TWDB_Water Uses,TWDB,TXag_RU184,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,220123,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51140.0
TWDB_Water Uses,TWDB,TXag_RU185,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,872,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51141.0
TWDB_Water Uses,TWDB,TXag_RU186,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,41479,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51142.0
TWDB_Water Uses,TWDB,TXag_RU187,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,2375,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51143.0
TWDB_Water Uses,TWDB,TXag_RU188,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,118533,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51144.0
TWDB_Water Uses,TWDB,TXag_RU189,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,25190,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51145.0
TWDB_Water Uses,TWDB,TXag_RU190,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,5064,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51146.0
TWDB_Water Uses,TWDB,TXag_RU191,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,9617,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51147.0
TWDB_Water Uses,TWDB,TXag_RU192,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,19541,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51148.0
TWDB_Water Uses,TWDB,TXag_RU193,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,341953,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51149.0
TWDB_Water Uses,TWDB,TXag_RU194,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,20229,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51150.0
TWDB_Water Uses,TWDB,TXag_RU195,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,12832,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51151.0
TWDB_Water Uses,TWDB,TXag_RU196,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,1353,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51152.0
TWDB_Water Uses,TWDB,TXag_RU197,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,60735,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51153.0
TWDB_Water Uses,TWDB,TXag_RU198,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,47680,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51154.0
TWDB_Water Uses,TWDB,TXag_RU199,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,14787,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51155.0
TWDB_Water Uses,TWDB,TXag_RU200,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,15325,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51156.0
TWDB_Water Uses,TWDB,TXag_RU201,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,314339,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51157.0
TWDB_Water Uses,TWDB,TXag_RU202,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,8984,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51158.0
TWDB_Water Uses,TWDB,TXag_RU203,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,2195,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51159.0
TWDB_Water Uses,TWDB,TXag_RU204,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,85115,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51160.0
TWDB_Water Uses,TWDB,TXag_RU205,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,27341,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51161.0
TWDB_Water Uses,TWDB,TXag_RU206,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,22684,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51162.0
TWDB_Water Uses,TWDB,TXag_RU207,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,98793,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51163.0
TWDB_Water Uses,TWDB,TXag_RU208,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,9779,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51164.0
TWDB_Water Uses,TWDB,TXag_RU209,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,16232,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51165.0
TWDB_Water Uses,TWDB,TXag_RU210,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,43766,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51166.0
TWDB_Water Uses,TWDB,TXag_RU211,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,117550,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51167.0
TWDB_Water Uses,TWDB,TXag_RU212,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,7747,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51168.0
TWDB_Water Uses,TWDB,TXag_RU213,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,10606,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51169.0
TWDB_Water Uses,TWDB,TXag_RU214,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,109186,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51170.0
TWDB_Water Uses,TWDB,TXag_RU215,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3173,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51171.0
TWDB_Water Uses,TWDB,TXag_RU216,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,3079,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51172.0
TWDB_Water Uses,TWDB,TXag_RU217,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,14178,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51173.0
TWDB_Water Uses,TWDB,TXag_RU218,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,12782,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51174.0
TWDB_Water Uses,TWDB,TXag_RU219,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,7482,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51175.0
TWDB_Water Uses,TWDB,TXag_RU220,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,827,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51176.0
TWDB_Water Uses,TWDB,TXag_RU221,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,15910,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51177.0
TWDB_Water Uses,TWDB,TXag_RU222,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,55212,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51178.0
TWDB_Water Uses,TWDB,TXag_RU223,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,11141,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51179.0
TWDB_Water Uses,TWDB,TXag_RU224,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,47881,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51180.0
TWDB_Water Uses,TWDB,TXag_RU225,TWDB_Consumptive Use,TXag_WS1,,,Mining,,,,02/19/2021,,,,,,10121,,,Unspecified,2003,,12/31/2003,01/01/2003,Bad Amount,51181.0
