"YEAR","AMA","SECTOR","CATEGORY","PARENT WATER TYPE OR SECTOR","BUDGET ELEMENT","QUANTITY"
"2004","PHOENIX AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","6891"
"2004","PHOENIX AMA","Industrial","Demand","Industrial","Power Generation Facilities","68932"
"2004","PHOENIX AMA","Industrial","Demand","Industrial","Dairy Facilities","11643"
"2004","PHOENIX AMA","Industrial","Demand","Industrial","Cattle Feedlots","112"
"2004","PHOENIX AMA","Industrial","Demand","Industrial","Non Facility Use","9207"
"2004","PHOENIX AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","28210"
"2004","PHOENIX AMA","Industrial","Supply","Groundwater","Groundwater","80074"
"2004","PHOENIX AMA","Industrial","Supply","Groundwater","Poor Quality GW","2859"
"2004","PHOENIX AMA","Industrial","Supply","Surface Water","Surface Water","7314"
"2004","PHOENIX AMA","Industrial","Supply","CAP","CAP","6282"
"2004","PHOENIX AMA","Industrial","Supply","Effluent","Effluent","63720"
"2004","PHOENIX AMA","Industrial","Supply","CAP","Recovered CAP","864"
"2004","PHOENIX AMA","Industrial","Supply","Effluent","Recovered Effluent","2956"
"2004","PHOENIX AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","936607"
"2004","PHOENIX AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","579214"
"2004","PHOENIX AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","14971"
"2004","PHOENIX AMA","Agricultural","Demand","Agricultural","Buckeye Waterlogged Area IGFRs","150303"
"2004","PHOENIX AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","36200"
"2004","PHOENIX AMA","Agricultural","Supply","Groundwater","Groundwater","321899"
"2004","PHOENIX AMA","Agricultural","Supply","Surface Water","Surface Water","132633"
"2004","PHOENIX AMA","Agricultural","Supply","CAP","CAP","78821"
"2004","PHOENIX AMA","Agricultural","Supply","Effluent","GSF (EFFLUENT)","41824"
"2004","PHOENIX AMA","Agricultural","Supply","CAP","GSF (CAP)","175326"
"2004","PHOENIX AMA","Agricultural","Supply","Effluent","Effluent","28200"
"2004","PHOENIX AMA","Agricultural","Supply","Spill","Spill","394"
"2004","PHOENIX AMA","Agricultural","Supply","Other","Other","1591"
"2004","PHOENIX AMA","Indian","Demand","Municipal","Municipal","1103"
"2004","PHOENIX AMA","Indian","Demand","Indian","Agricultural","227799"
"2004","PHOENIX AMA","Indian","Supply","Groundwater","Groundwater","75326"
"2004","PHOENIX AMA","Indian","Supply","Surface Water","Surface Water","112415"
"2004","PHOENIX AMA","Indian","Supply","CAP","CAP","41160"
"2004","PINAL AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","11190"
"2004","PINAL AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","11647"
"2004","PINAL AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","364"
"2004","PINAL AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","1409"
"2004","PINAL AMA","Municipal","Demand","Municipal","Small Provider Deliveries","1824"
"2004","PINAL AMA","Municipal","Demand","Municipal","Urban Irrigation","316"
"2004","PINAL AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","1373"
"2004","PINAL AMA","Municipal","Population","Municipal","Large Municipal Provider Population","97470"
"2004","PINAL AMA","Municipal","Population","Municipal","Small Municipal Provider Population","10745"
"2004","PINAL AMA","Municipal","Population","Municipal","AMA Exempt Well Population","10883"
"2004","PINAL AMA","Municipal","Population","Indian","Indian Reservation Population","6215"
"2004","PINAL AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","2239"
"2004","PINAL AMA","Municipal","Supply","Groundwater","Groundwater","22418"
"2004","PINAL AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","100"
"2004","PINAL AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","5580"
"2004","PINAL AMA","Municipal","Supply","Surface Water","Surface Water","96"
"2004","PINAL AMA","Municipal","Supply","CAP","CAP","3053"
"2004","PINAL AMA","Municipal","Supply","Effluent","Effluent","66"
"2004","PINAL AMA","Municipal","Supply","CAP","Recovered CAP","315"
"2004","PINAL AMA","Municipal","Supply","Effluent","Recovered Effluent","765"
"2004","PINAL AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","1368"
"2004","PINAL AMA","Industrial","Demand","Industrial","Mining Facilities","22"
"2004","PINAL AMA","Industrial","Demand","Industrial","Golf Courses","4172"
"2004","PINAL AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","629"
"2004","PINAL AMA","Industrial","Demand","Industrial","Dairy Facilities","5980"
"2004","PINAL AMA","Industrial","Demand","Industrial","Cattle Feedlots","1912"
"2004","PINAL AMA","Industrial","Demand","Industrial","Non Facility Use","963"
"2004","PINAL AMA","Industrial","Supply","Groundwater","Groundwater","13668"
"2004","PINAL AMA","Industrial","Supply","CAP","CAP","937"
"2004","PINAL AMA","Industrial","Supply","Effluent","Effluent","441"
"2004","PINAL AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","909802"
"2004","PINAL AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","775944"
"2004","PINAL AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","1500"
"2004","PINAL AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","32066"
"2004","PINAL AMA","Agricultural","Supply","Groundwater","Groundwater","431700"
"2004","PINAL AMA","Agricultural","Supply","Surface Water","Surface Water","22084"
"2004","PINAL AMA","Agricultural","Supply","CAP","CAP","295613"
"2004","PINAL AMA","Agricultural","Supply","CAP","GSF (CAP)","58505"
"2004","PINAL AMA","Agricultural","Supply","Effluent","Effluent","1608"
"2004","PINAL AMA","Indian","Demand","Municipal","Municipal","397"
"2004","PINAL AMA","Indian","Demand","Indian","Agricultural","141540"
"2004","PINAL AMA","Indian","Demand","Indian","Indian Agricultural Lost and Unaccounted for water","3840"
"2004","PINAL AMA","Indian","Supply","Groundwater","Groundwater","62537"
"2004","PINAL AMA","Indian","Supply","Surface Water","Surface Water","6400"
"2004","PINAL AMA","Indian","Supply","CAP","CAP","76840"
"2004","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","8245"
"2004","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","5551"
"2004","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1280"
"2004","PRESCOTT AMA","Municipal","Demand","Municipal","Small Provider Deliveries","960"
"2004","PRESCOTT AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","1768"
"2004","PRESCOTT AMA","Municipal","Population","Municipal","Large Municipal Provider Population","79866"
"2004","PRESCOTT AMA","Municipal","Population","Municipal","Small Municipal Provider Population","7821"
"2004","PRESCOTT AMA","Municipal","Population","Municipal","AMA Exempt Well Population","17541"
"2004","PRESCOTT AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","10207"
"2004","PRESCOTT AMA","Municipal","Supply","Groundwater","Groundwater","15127"
"2004","PRESCOTT AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","7189"
"2004","PRESCOTT AMA","Municipal","Supply","Effluent","Effluent","1766"
"2004","PRESCOTT AMA","Municipal","Supply","Effluent","Recovered Effluent","47"
"2004","PRESCOTT AMA","Municipal","Supply","Surface Water","Recovered Surface Water","864"
"2004","PRESCOTT AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","50"
"2004","PRESCOTT AMA","Industrial","Demand","Industrial","Golf Courses","776"
"2004","PRESCOTT AMA","Industrial","Demand","Industrial","Non Facility Use","765"
"2004","PRESCOTT AMA","Industrial","Supply","Groundwater","Groundwater","1541"
"2004","PRESCOTT AMA","Industrial","Supply","Surface Water","Surface Water","50"
"2004","PRESCOTT AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","6956"
"2004","PRESCOTT AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","4379"
"2004","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","29"
"2004","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exception Users","582"
"2004","PRESCOTT AMA","Agricultural","Supply","Groundwater","Groundwater","3490"
"2004","PRESCOTT AMA","Agricultural","Supply","Effluent","Recovered Effluent","1500"
"2004","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","3987"
"2004","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","2707"
"2004","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1164"
"2004","SANTA CRUZ AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","876"
"2004","SANTA CRUZ AMA","Municipal","Demand","Municipal","Small Provider Deliveries","456"
"2004","SANTA CRUZ AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","161"
"2004","SANTA CRUZ AMA","Municipal","Population","Municipal","Large Municipal Provider Population","42663"
"2004","SANTA CRUZ AMA","Municipal","Population","Municipal","Small Municipal Provider Population","2738"
"2004","SANTA CRUZ AMA","Municipal","Population","Municipal","AMA Exempt Well Population","1516"
"2004","SANTA CRUZ AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","1143"
"2004","SANTA CRUZ AMA","Municipal","Supply","Groundwater","Water withdrawn from wells","8476"
"2004","SANTA CRUZ AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","125"
"2004","SANTA CRUZ AMA","Industrial","Demand","Industrial","Golf Courses","1264"
"2004","SANTA CRUZ AMA","Industrial","Demand","Industrial","Non Facility Use","168"
"2004","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Water withdrawn from wells","1557"
"2004","SANTA CRUZ AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","22413"
"2004","SANTA CRUZ AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","10763"
"2004","SANTA CRUZ AMA","Agricultural","Supply","Groundwater","Water withdrawn from wells","10688"
"2004","SANTA CRUZ AMA","Agricultural","Supply","Effluent","Effluent","75"
"2004","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","108396"
"2004","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","39768"
"2004","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","30563"
"2004","TUCSON AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","19068"
"2004","TUCSON AMA","Municipal","Demand","Municipal","Small Provider Deliveries","4732"
"2004","TUCSON AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","1554"
"2004","TUCSON AMA","Municipal","Population","Municipal","Large Municipal Provider Population","899211"
"2004","TUCSON AMA","Municipal","Population","Municipal","Small Municipal Provider Population","22833"
"2004","TUCSON AMA","Municipal","Population","Municipal","AMA Exempt Well Population","13237"
"2004","TUCSON AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","6895"
"2004","TUCSON AMA","Municipal","Supply","Groundwater","Groundwater","97522"
"2004","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","8077"
"2004","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","68026"
"2004","TUCSON AMA","Municipal","Supply","Groundwater","Remediation water","9393"
"2004","TUCSON AMA","Municipal","Supply","Surface Water","Surface Water","173"
"2004","TUCSON AMA","Municipal","Supply","Effluent","Effluent","6279"
"2004","TUCSON AMA","Municipal","Supply","CAP","Recovered CAP","65181"
"2004","TUCSON AMA","Municipal","Supply","Effluent","Recovered Effluent","6466"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","3847"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Mining Facilities","32210"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Golf Courses","5128"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","2021"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Power Generation Facilities","3160"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Dairy Facilities","88"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Non Facility Use","3664"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Non Conservation and Non Municipal Demand","151"
"2004","TUCSON AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","2"
"2004","TUCSON AMA","Industrial","Supply","Groundwater","Groundwater","49538"
"2004","TUCSON AMA","Industrial","Supply","Groundwater","Poor Quality GW","85"
"2004","TUCSON AMA","Industrial","Supply","Surface Water","Surface Water","400"
"2004","TUCSON AMA","Industrial","Supply","CAP","CAP","0"
"2004","TUCSON AMA","Industrial","Supply","Effluent","Effluent","95"
"2004","TUCSON AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","162271"
"2004","TUCSON AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","106963"
"2004","TUCSON AMA","Agricultural","Supply","Groundwater","Groundwater","83733"
"2004","TUCSON AMA","Agricultural","Supply","Surface Water","Surface Water","167"
"2004","TUCSON AMA","Agricultural","Supply","CAP","CAP","6950"
"2004","TUCSON AMA","Agricultural","Supply","CAP","GSF (CAP)","16113"
"2004","TUCSON AMA","Agricultural","Supply","Effluent","Effluent","0"
"2004","TUCSON AMA","Indian","Demand","Municipal","Municipal","150"
"2004","TUCSON AMA","Indian","Demand","Indian","Industrial","1357"
"2004","TUCSON AMA","Indian","Demand","Indian","Agricultural","12752"
"2004","TUCSON AMA","Indian","Supply","Groundwater","Groundwater","1507"
"2004","TUCSON AMA","Indian","Supply","CAP","CAP","12752"
"2005","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","547406"
"2005","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","273791"
"2005","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","46999"
"2005","PHOENIX AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","27710"
"2005","PHOENIX AMA","Municipal","Demand","Municipal","Small Provider Deliveries","2860"
"2005","PHOENIX AMA","Municipal","Demand","Municipal","Urban Irrigation","139217"
"2005","PHOENIX AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","7185"
"2005","PHOENIX AMA","Municipal","Demand","Municipal","Irrigation District Add ons","4934"
"2005","PHOENIX AMA","Municipal","Population","Municipal","Large Municipal Provider Population","3649811"
"2005","PHOENIX AMA","Municipal","Population","Municipal","Small Municipal Provider Population","12797"
"2005","PHOENIX AMA","Municipal","Population","Municipal","AMA Exempt Well Population","51868"
"2005","PHOENIX AMA","Municipal","Population","Indian","Indian Reservation Population","17606"
"2005","PHOENIX AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","13752"
"2005","PHOENIX AMA","Municipal","Supply","Groundwater","Groundwater","213256"
"2005","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","23850"
"2005","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","113555"
"2005","PHOENIX AMA","Municipal","Supply","Surface Water","Surface Water","381461"
"2005","PHOENIX AMA","Municipal","Supply","CAP","CAP","279536"
"2005","PHOENIX AMA","Municipal","Supply","Effluent","Effluent","15020"
"2005","PHOENIX AMA","Municipal","Supply","Effluent","Direct Use Effluent","18733"
"2005","PHOENIX AMA","Municipal","Supply","Effluent","Weighted Exchange Effluent","206"
"2005","PHOENIX AMA","Municipal","Supply","Spill","Spill","59031"
"2005","PHOENIX AMA","Municipal","Supply","CAP","Recovered CAP","37528"
"2005","PHOENIX AMA","Municipal","Supply","Effluent","Recovered Effluent","14980"
"2005","PHOENIX AMA","Municipal","Supply","Surface Water","Recovered Surface Water","21374"
"2005","PHOENIX AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","12495"
"2005","PHOENIX AMA","Industrial","Demand","Industrial","Golf Courses","45679"
"2005","PHOENIX AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","9431"
"2005","PHOENIX AMA","Industrial","Demand","Industrial","Power Generation Facilities","69272"
"2005","PHOENIX AMA","Industrial","Demand","Industrial","Dairy Facilities","10568"
"2005","PHOENIX AMA","Industrial","Demand","Industrial","Cattle Feedlots","32"
