OID_,Join_Count,TARGET_FID,SiteUUID,PODorPOUSite,Longitude,Latitude,OBJECTID,NAME,TYPE,WQMSEG,PRMY_WB,LIMIT,REMARK,WBID,TYPE_DEF,TRANS,GLOBALID,SHAPEAREA,SHAPELEN
12013,4,12013,OKwr_S20624,POD,-94.51591193,35.81300482,2,Barren Fork from Hwy. 59 to Arkansas State Line,ORW,121700,Barren Fork from mouth upstream to Hwy. 59,ORW, ,121700050170_10,Outstanding Resource Waters,30,{4A1280DC-64F6-470D-9B64-FF244543AE76},189913710.2,73844.28524
12014,1,12014,OKwr_S20625,POD,-94.72006,34.94293516,181,Wister Reservoir and watershed,NLW,220100,Wister Reservoir and watershed, ,NLW,2.201E+11,Nutrient Limited Watersheds,40,{A7C040C7-32BD-4097-8E73-48394D01DDAE},1714743775,292716.3721
12015,1,12015,OKwr_S20625,POD,-94.72006,34.94293516,181,Wister Reservoir and watershed,NLW,220100,Wister Reservoir and watershed, ,NLW,2.201E+11,Nutrient Limited Watersheds,40,{A7C040C7-32BD-4097-8E73-48394D01DDAE},1714743775,292716.3721
12016,1,12016,OKwr_S20625,POD,-94.72006,34.94293516,181,Wister Reservoir and watershed,NLW,220100,Wister Reservoir and watershed, ,NLW,2.201E+11,Nutrient Limited Watersheds,40,{A7C040C7-32BD-4097-8E73-48394D01DDAE},1714743775,292716.3721
12017,0,12017,OKwr_S20626,POD,-96.91793506,35.73003464,,,,,,,,,,,,,
12018,1,12018,OKwr_S20627,POD,-94.82321692,35.59415777,64,Sallisaw Creek upstream from U.S. Hwy. 64,HQW,220200,Sallisaw Creek upstream from U.S. Hwy. 64,HQW, ,220200030010_10,High Quality Waters,40,{28AD910B-A611-4E3F-A17C-BB9A32DE2EA1},468781084.3,140482.0255
12019,0,12019,OKwr_S20628,POD,-96.40930956,35.04770166,,,,,,,,,,,,,
12020,0,12020,OKwr_S20629,POD,-95.86702161,35.63240091,,,,,,,,,,,,,
12021,0,12021,OKwr_S2063,POD,-99.79003022,34.66227108,,,,,,,,,,,,,
12022,0,12022,OKwr_S20630,POD,-94.63346752,35.00197578,,,,,,,,,,,,,
12023,2,12023,OKwr_S20631,POD,-94.93088001,35.76462381,178,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence",NLW,121700,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence", ,NLW,1.217E+11,Nutrient Limited Watersheds,40,{8C6F90BA-F2B2-4F16-8AC9-6EE9EE37F2FE},2180301927,286132.335
12024,2,12024,OKwr_S20631,POD,-94.93088001,35.76462381,178,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence",NLW,121700,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence", ,NLW,1.217E+11,Nutrient Limited Watersheds,40,{8C6F90BA-F2B2-4F16-8AC9-6EE9EE37F2FE},2180301927,286132.335
12025,0,12025,OKwr_S20632,POD,-98.88716042,34.51467836,,,,,,,,,,,,,
12026,0,12026,OKwr_S20633,POD,-97.980261,35.0849245,,,,,,,,,,,,,
12027,0,12027,OKwr_S20633,POD,-97.980261,35.0849245,,,,,,,,,,,,,
12028,0,12028,OKwr_S20634,POD,-96.48925563,34.41969461,,,,,,,,,,,,,
12029,0,12029,OKwr_S20635,POD,-98.68605882,34.24455706,,,,,,,,,,,,,
12030,0,12030,OKwr_S20636,POD,-98.68157172,34.24545299,,,,,,,,,,,,,
12031,2,12031,OKwr_S20637,POD,-99.24430629,35.38202701,86,Clinton Lake and Watershed,SWS,310830,Clinton Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{0A490F41-A3E9-4819-8EDB-AB5FE869D2CE},68764478.8,37223.62993
12032,1,12032,OKwr_S20638,POD,-96.18079416,36.1811135,137,Shell (Creek) Lake and Watershed,SWS,120420,Shell (Creek) Lake and Watershed,SWS, ,1.2042E+11,Sensitive Public and Private Water Supplies,40,{D044F89B-A760-43CE-92F1-46789577BAA3},39634014.45,34411.89284
12033,0,12033,OKwr_S20639,POD,-96.37433903,35.13020781,,,,,,,,,,,,,
12034,0,12034,OKwr_S2064,POD,-99.93415507,34.67062503,,,,,,,,,,,,,
12035,0,12035,OKwr_S20640,POD,-97.48487654,33.91674116,,,,,,,,,,,,,
12036,0,12036,OKwr_S20641,POD,-97.0250405,33.8631775,,,,,,,,,,,,,
12037,3,12037,OKwr_S20642,POD,-98.02009762,34.53029108,72,Beaver Creek upstream from and including Waurika Reservoir,SWS,311210,Beaver Creek upstream from and including Waurika Reservoir,SWS, ,3.1121E+11,Sensitive Public and Private Water Supplies,40,{04C17B6C-DA54-45FB-A57A-111783BC4526},1458933723,214701.8291
12038,0,12038,OKwr_S20643,POD,-96.27316223,34.00778721,,,,,,,,,,,,,
12039,0,12039,OKwr_S20644,POD,-99.81432943,35.40775167,,,,,,,,,,,,,
12040,0,12040,OKwr_S20645,POD,-96.1166767,35.9466974,,,,,,,,,,,,,
12041,0,12041,OKwr_S20646,POD,-99.38380262,34.65182761,,,,,,,,,,,,,
12042,0,12042,OKwr_S20647,POD,-99.58269342,35.48893093,,,,,,,,,,,,,
12043,0,12043,OKwr_S20648,POD,-98.27853,35.06657248,,,,,,,,,,,,,
12044,0,12044,OKwr_S20649,POD,-97.58129687,35.1286676,,,,,,,,,,,,,
12045,0,12045,OKwr_S2065,POD,-99.9217506,34.60077175,,,,,,,,,,,,,
12046,0,12046,OKwr_S20650,POD,-98.32070031,35.08262327,,,,,,,,,,,,,
12047,0,12047,OKwr_S20651,POD,-95.68211037,36.4196562,,,,,,,,,,,,,
12048,0,12048,OKwr_S20651,POD,-95.68211037,36.4196562,,,,,,,,,,,,,
12049,0,12049,OKwr_S20652,POD,-100.2165675,36.72301088,,,,,,,,,,,,,
12050,0,12050,OKwr_S20653,POD,-98.37076483,34.58621153,,,,,,,,,,,,,
12051,0,12051,OKwr_S20655,POD,-96.3020063,33.75761827,,,,,,,,,,,,,
12052,0,12052,OKwr_S20656,POD,-96.30627988,33.75026866,,,,,,,,,,,,,
12053,1,12053,OKwr_S20657,POD,-102.6120115,36.91280519,41,Cimarron River upstream from the Colorado State Line to the New Mexico State Line,HQW,720900,Cimarron River upstream from the Colorado State Line to the New Mexico State Line,HQW, ,7.209E+11,High Quality Waters,40,{4FDCB7FB-1607-4014-8F75-BBEB8FCCC340},1599803410,201882.1136
12054,2,12054,OKwr_S20658,POD,-94.9463165,35.6901245,178,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence",NLW,121700,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence", ,NLW,1.217E+11,Nutrient Limited Watersheds,40,{8C6F90BA-F2B2-4F16-8AC9-6EE9EE37F2FE},2180301927,286132.335
12055,1,12055,OKwr_S20659,POD,-95.31239758,36.02599963,169,Fort Gibson Reservoir,NLW,121600,Fort Gibson Reservoir, ,NLW,1.216E+11,Nutrient Limited Watersheds,40,{9A583BB0-1091-4B85-8148-81983138AA50},2495707216,357064.6327
12056,0,12056,OKwr_S2066,POD,-101.312489,36.65548029,,,,,,,,,,,,,
12057,0,12057,OKwr_S20660,POD,-99.85844839,36.98005583,,,,,,,,,,,,,
12058,0,12058,OKwr_S20661,POD,-99.86083462,36.96006485,,,,,,,,,,,,,
12059,1,12059,OKwr_S20662,POD,-97.03061883,34.43452748,133,Rock Creek including Arbuckle Reservoir,SWS,310800,Rock Creek including Arbuckle Reservoir,SWS, ,3.108E+11,Sensitive Public and Private Water Supplies,40,{3561F6B6-7C09-4A60-B85B-2001BD73ECED},358519164.5,113300.4756
12060,0,12060,OKwr_S20663,POD,-95.118111,35.50102343,,,,,,,,,,,,,
12061,0,12061,OKwr_S20664,POD,-98.35195867,35.08174388,,,,,,,,,,,,,
12062,1,12062,OKwr_S20665,POD,-103.0010513,36.91704759,41,Cimarron River upstream from the Colorado State Line to the New Mexico State Line,HQW,720900,Cimarron River upstream from the Colorado State Line to the New Mexico State Line,HQW, ,7.209E+11,High Quality Waters,40,{4FDCB7FB-1607-4014-8F75-BBEB8FCCC340},1599803410,201882.1136
12063,1,12063,OKwr_S20666,POD,-102.9816921,36.90979977,41,Cimarron River upstream from the Colorado State Line to the New Mexico State Line,HQW,720900,Cimarron River upstream from the Colorado State Line to the New Mexico State Line,HQW, ,7.209E+11,High Quality Waters,40,{4FDCB7FB-1607-4014-8F75-BBEB8FCCC340},1599803410,201882.1136
12064,0,12064,OKwr_S20667,POD,-97.907577,34.734433,,,,,,,,,,,,,
12065,0,12065,OKwr_S20668,POD,-95.8663997,35.42276048,,,,,,,,,,,,,
12066,0,12066,OKwr_S20669,POD,-95.377228,35.864876,,,,,,,,,,,,,
12067,0,12067,OKwr_S2067,POD,-99.39400813,34.68038915,,,,,,,,,,,,,
12068,0,12068,OKwr_S20670,POD,-99.35247777,34.53539022,,,,,,,,,,,,,
12069,0,12069,OKwr_S20671,POD,-95.76385819,36.20423027,,,,,,,,,,,,,
12070,1,12070,OKwr_S20672,POD,-96.94302775,34.4492115,133,Rock Creek including Arbuckle Reservoir,SWS,310800,Rock Creek including Arbuckle Reservoir,SWS, ,3.108E+11,Sensitive Public and Private Water Supplies,40,{3561F6B6-7C09-4A60-B85B-2001BD73ECED},358519164.5,113300.4756
12071,0,12071,OKwr_S20673,POD,-99.76878389,35.65840289,,,,,,,,,,,,,
12072,0,12072,OKwr_S20674,POD,-98.97527857,35.28487056,,,,,,,,,,,,,
12073,0,12073,OKwr_S20675,POD,-98.33949584,35.49118195,,,,,,,,,,,,,
12074,0,12074,OKwr_S20676,POD,-97.491232,35.0634595,,,,,,,,,,,,,
12075,1,12075,OKwr_S20677,POD,-96.68745275,34.26419586,61,Pennington Creek,HQW,310800,Pennington Creek,HQW, ,3.108E+11,High Quality Waters,40,{4B606CCA-DECA-474F-873E-7E0887978304},259004751.3,116132.4901
12076,0,12076,OKwr_S20678,POD,-97.05637235,34.74480701,,,,,,,,,,,,,
12077,0,12077,OKwr_S20679,POD,-99.21566362,34.54047668,,,,,,,,,,,,,
12078,2,12078,OKwr_S20680,POD,-95.34503635,34.98196936,88,Coon Creek Lake and Watershed,SWS,220100,Coon Creek Lake and Watershed,SWS, ,2.201E+11,Sensitive Public and Private Water Supplies,40,{02AFC15E-15F2-4E65-B4CE-ECE4808D7123},13420019.76,14916.35234
12079,0,12079,OKwr_S20681,POD,-96.34859613,36.67019063,,,,,,,,,,,,,
12080,0,12080,OKwr_S20682,POD,-98.42708024,35.1208526,,,,,,,,,,,,,
12081,2,12081,OKwr_S20683,POD,-95.02191606,35.66132347,178,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence",NLW,121700,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence", ,NLW,1.217E+11,Nutrient Limited Watersheds,40,{8C6F90BA-F2B2-4F16-8AC9-6EE9EE37F2FE},2180301927,286132.335
12082,2,12082,OKwr_S20684,POD,-99.07306921,35.19034715,103,Hobart (Rocky Hobart) Lake,SWS,311500,Hobart (Rocky Hobart) Lake,SWS, ,3.115E+11,Sensitive Public and Private Water Supplies,40,{B01430F7-ABBA-4238-807A-6AABDA4532EE},150963473,79251.36858
12083,2,12083,OKwr_S20685,POD,-99.07907049,35.17745681,103,Hobart (Rocky Hobart) Lake,SWS,311500,Hobart (Rocky Hobart) Lake,SWS, ,3.115E+11,Sensitive Public and Private Water Supplies,40,{B01430F7-ABBA-4238-807A-6AABDA4532EE},150963473,79251.36858
12084,2,12084,OKwr_S20686,POD,-99.07647969,35.17740061,103,Hobart (Rocky Hobart) Lake,SWS,311500,Hobart (Rocky Hobart) Lake,SWS, ,3.115E+11,Sensitive Public and Private Water Supplies,40,{B01430F7-ABBA-4238-807A-6AABDA4532EE},150963473,79251.36858
12085,2,12085,OKwr_S20687,POD,-99.07633669,35.16748241,103,Hobart (Rocky Hobart) Lake,SWS,311500,Hobart (Rocky Hobart) Lake,SWS, ,3.115E+11,Sensitive Public and Private Water Supplies,40,{B01430F7-ABBA-4238-807A-6AABDA4532EE},150963473,79251.36858
12086,0,12086,OKwr_S20688,POD,-96.23130804,35.15834624,,,,,,,,,,,,,
12087,0,12087,OKwr_S20689,POD,-96.23048236,35.1543704,,,,,,,,,,,,,
12088,0,12088,OKwr_S2069,POD,-99.79335214,34.61243323,,,,,,,,,,,,,
12089,0,12089,OKwr_S20690,POD,-96.23063616,35.15217783,,,,,,,,,,,,,
12090,0,12090,OKwr_S20691,POD,-96.24069508,35.15010374,,,,,,,,,,,,,
12091,0,12091,OKwr_S20692,POD,-96.24180802,35.14831624,,,,,,,,,,,,,
12092,0,12092,OKwr_S20693,POD,-97.16173024,36.14029908,,,,,,,,,,,,,
12093,0,12093,OKwr_S20694,POD,-99.00746989,34.54737759,,,,,,,,,,,,,
12094,1,12094,OKwr_S20695,POD,-98.36845874,34.79516461,92,Ellsworth Lake and Watershed,SWS,311300,Ellsworth Lake and Watershed,SWS, ,3.113E+11,Sensitive Public and Private Water Supplies,40,{25D88811-833B-4BE5-BAD6-3EE26A289402},644627253.1,135081.8261
12095,0,12095,OKwr_S20696,POD,-99.42188941,34.55421799,,,,,,,,,,,,,
12096,0,12096,OKwr_S20697,POD,-99.96517529,36.96592456,,,,,,,,,,,,,
12097,0,12097,OKwr_S20697,POD,-99.96517529,36.96592456,,,,,,,,,,,,,
12098,0,12098,OKwr_S20698,POD,-96.3829585,35.0113995,,,,,,,,,,,,,
12099,0,12099,OKwr_S20699,POD,-96.37191948,35.00597761,,,,,,,,,,,,,
12100,0,12100,OKwr_S207,POD,-101.9415973,36.58364316,,,,,,,,,,,,,
12101,0,12101,OKwr_S207,POD,-101.9415973,36.58364316,,,,,,,,,,,,,
12102,0,12102,OKwr_S2070,POD,-99.63592301,34.64125364,,,,,,,,,,,,,
12103,0,12103,OKwr_S20700,POD,-95.4865809,34.20095968,,,,,,,,,,,,,
12104,0,12104,OKwr_S20700,POD,-95.4865809,34.20095968,,,,,,,,,,,,,
12105,1,12105,OKwr_S20701,POD,-95.91153637,36.89208047,116,Little Caney River including Copan Reservoir and Watershed,SWS,121400,Little Caney River including Copan Reservoir and Watershed,SWS, ,1.214E+11,Sensitive Public and Private Water Supplies,40,{94AF4296-276A-407F-91FC-A433F4DF7D2A},244041590.7,80470.08557
12106,0,12106,OKwr_S20702,POD,-97.52161757,36.47332321,,,,,,,,,,,,,
12107,0,12107,OKwr_S20703,POD,-95.6698065,36.44219441,,,,,,,,,,,,,
12108,0,12108,OKwr_S20704,POD,-99.36840214,34.52724696,,,,,,,,,,,,,
12109,0,12109,OKwr_S20705,POD,-96.95059946,36.89065035,,,,,,,,,,,,,
12110,0,12110,OKwr_S20706,POD,-96.9325596,36.89063555,,,,,,,,,,,,,
12111,0,12111,OKwr_S20707,POD,-96.93262539,36.87607559,,,,,,,,,,,,,
12112,0,12112,OKwr_S20708,POD,-96.95062182,36.87600332,,,,,,,,,,,,,
12113,0,12113,OKwr_S20709,POD,-96.3141,33.74753491,,,,,,,,,,,,,
12114,0,12114,OKwr_S2071,POD,-99.63601274,34.63400524,,,,,,,,,,,,,
12115,0,12115,OKwr_S20710,POD,-96.29438154,33.75844561,,,,,,,,,,,,,
12116,3,12116,OKwr_S20711,POD,-94.77629002,36.146111,28,Upper Illinois River upstream of Barren Fork confluence,ORW,121700,Upper Illinois River upstream of Barren Fork confluence,ORW, ,1.217E+11,Outstanding Resource Waters,30,{2151F2C8-A6ED-442C-BAD8-DD127BD3A953},787936390.1,210307.8736
12117,1,12117,OKwr_S20712,POD,-95.47322263,34.34385948,40,Cedar Creek,HQW,410300,Cedar Creek,HQW, ,4.103E+11,High Quality Waters,40,{E7FE16D6-5E14-47D0-9CD0-835D570EEDEE},457143349.3,107664.0658
12118,0,12118,OKwr_S20713,POD,-99.96993336,36.94982695,,,,,,,,,,,,,
12119,3,12119,OKwr_S20714,POD,-98.5134617,35.42445226,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
12120,3,12120,OKwr_S20715,POD,-94.92423622,35.85893966,28,Upper Illinois River upstream of Barren Fork confluence,ORW,121700,Upper Illinois River upstream of Barren Fork confluence,ORW, ,1.217E+11,Outstanding Resource Waters,30,{2151F2C8-A6ED-442C-BAD8-DD127BD3A953},787936390.1,210307.8736
12121,2,12121,OKwr_S20716,POD,-94.95086799,35.8536254,178,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence",NLW,121700,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence", ,NLW,1.217E+11,Nutrient Limited Watersheds,40,{8C6F90BA-F2B2-4F16-8AC9-6EE9EE37F2FE},2180301927,286132.335
12122,0,12122,OKwr_S20717,POD,-96.79144572,35.2017289,,,,,,,,,,,,,
12123,0,12123,OKwr_S20718,POD,-96.78780542,35.19981048,,,,,,,,,,,,,
12124,1,12124,OKwr_S20719,POD,-97.0641215,36.1784545,75,Boomer Lake and Watershed,SWS,620900,Boomer Lake and Watershed,SWS, ,6.209E+11,Sensitive Public and Private Water Supplies,40,{6A29E7BA-879C-44D1-BAF7-04F1AC2E5F96},23473198.39,23912.9601
12125,0,12125,OKwr_S2072,POD,-99.96350463,34.59720243,,,,,,,,,,,,,
12126,0,12126,OKwr_S20720,POD,-97.98863244,35.88005903,,,,,,,,,,,,,
12127,0,12127,OKwr_S20721,POD,-96.45250975,34.0130795,,,,,,,,,,,,,
12128,2,12128,OKwr_S20722,POD,-94.97160642,35.65671537,178,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence",NLW,121700,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence", ,NLW,1.217E+11,Nutrient Limited Watersheds,40,{8C6F90BA-F2B2-4F16-8AC9-6EE9EE37F2FE},2180301927,286132.335
12129,1,12129,OKwr_S20723,POD,-96.60206942,35.79630503,141,Stroud Lake and Watershed,SWS,520700,Stroud Lake and Watershed,SWS, ,5.207E+11,Sensitive Public and Private Water Supplies,40,{EF2063E3-F717-47CB-BDD9-AD9F1BD16D72},41944413.4,36135.33689
12130,0,12130,OKwr_S20724,POD,-99.40118798,35.50303499,,,,,,,,,,,,,
12131,0,12131,OKwr_S20725,POD,-99.28528909,34.63935701,,,,,,,,,,,,,
12132,0,12132,OKwr_S20726,POD,-99.28280883,34.63951431,,,,,,,,,,,,,
12133,1,12133,OKwr_S20727,POD,-94.68259973,34.8703346,181,Wister Reservoir and watershed,NLW,220100,Wister Reservoir and watershed, ,NLW,2.201E+11,Nutrient Limited Watersheds,40,{A7C040C7-32BD-4097-8E73-48394D01DDAE},1714743775,292716.3721
12134,1,12134,OKwr_S20727,POD,-94.68259973,34.8703346,181,Wister Reservoir and watershed,NLW,220100,Wister Reservoir and watershed, ,NLW,2.201E+11,Nutrient Limited Watersheds,40,{A7C040C7-32BD-4097-8E73-48394D01DDAE},1714743775,292716.3721
12135,0,12135,OKwr_S20728,POD,-95.5260807,35.95809949,,,,,,,,,,,,,
12136,2,12136,OKwr_S20729,POD,-95.01736105,35.66851338,178,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence",NLW,121700,"Upper Illinois River from Tenkiller Dam, including Tenkiller Reservoir upstream to Barren Fork confluence", ,NLW,1.217E+11,Nutrient Limited Watersheds,40,{8C6F90BA-F2B2-4F16-8AC9-6EE9EE37F2FE},2180301927,286132.335
12137,0,12137,OKwr_S2073,POD,-99.5648195,34.67302791,,,,,,,,,,,,,
12138,1,12138,OKwr_S20730,POD,-98.67758057,34.71134863,69,West Cache Creek upstream from Panther Creek,HQW,311310,West Cache Creek upstream from Panther Creek,HQW, ,3.1131E+11,High Quality Waters,40,{DEEFAA5C-B5C8-4E35-9926-D4C1AFCE41CF},49024931.68,46284.50562
12139,1,12139,OKwr_S20731,POD,-98.6999319,34.72405668,69,West Cache Creek upstream from Panther Creek,HQW,311310,West Cache Creek upstream from Panther Creek,HQW, ,3.1131E+11,High Quality Waters,40,{DEEFAA5C-B5C8-4E35-9926-D4C1AFCE41CF},49024931.68,46284.50562
12140,1,12140,OKwr_S20732,POD,-98.69333821,34.7240339,69,West Cache Creek upstream from Panther Creek,HQW,311310,West Cache Creek upstream from Panther Creek,HQW, ,3.1131E+11,High Quality Waters,40,{DEEFAA5C-B5C8-4E35-9926-D4C1AFCE41CF},49024931.68,46284.50562
12141,1,12141,OKwr_S20733,POD,-98.67756929,34.71495604,69,West Cache Creek upstream from Panther Creek,HQW,311310,West Cache Creek upstream from Panther Creek,HQW, ,3.1131E+11,High Quality Waters,40,{DEEFAA5C-B5C8-4E35-9926-D4C1AFCE41CF},49024931.68,46284.50562
12142,0,12142,OKwr_S20734,POD,-97.83372252,34.85871932,,,,,,,,,,,,,
12143,0,12143,OKwr_S20735,POD,-95.89234791,33.8918697,,,,,,,,,,,,,
12144,1,12144,OKwr_S20736,POD,-95.89533023,34.66981568,123,North Boggy Creek upstream from and including Atoka Reservoir,SWS,410400,North Boggy Creek upstream from and including Atoka Reservoir,SWS, ,4.104E+11,Sensitive Public and Private Water Supplies,40,{16039753-B6C3-46F0-A806-686DF82A7DBE},446338806.4,141945.4441
12145,1,12145,OKwr_S20736,POD,-95.89533023,34.66981568,123,North Boggy Creek upstream from and including Atoka Reservoir,SWS,410400,North Boggy Creek upstream from and including Atoka Reservoir,SWS, ,4.104E+11,Sensitive Public and Private Water Supplies,40,{16039753-B6C3-46F0-A806-686DF82A7DBE},446338806.4,141945.4441
12146,0,12146,OKwr_S20737,POD,-96.81243313,33.90474925,,,,,,,,,,,,,
12147,0,12147,OKwr_S20737,POD,-96.81243313,33.90474925,,,,,,,,,,,,,
12148,0,12148,OKwr_S20738,POD,-99.9472271,36.95148663,,,,,,,,,,,,,
12149,0,12149,OKwr_S20739,POD,-99.94275573,36.94789626,,,,,,,,,,,,,
12150,0,12150,OKwr_S2074,POD,-99.5082475,34.6641655,,,,,,,,,,,,,
12151,0,12151,OKwr_S20740,POD,-96.929319,36.6997525,,,,,,,,,,,,,
12152,0,12152,OKwr_S20740,POD,-96.929319,36.6997525,,,,,,,,,,,,,
12153,0,12153,OKwr_S20740,POD,-96.929319,36.6997525,,,,,,,,,,,,,
12154,0,12154,OKwr_S20740,POD,-96.929319,36.6997525,,,,,,,,,,,,,
12155,0,12155,OKwr_S20740,POD,-96.929319,36.6997525,,,,,,,,,,,,,
12156,0,12156,OKwr_S20741,POD,-96.3250227,34.81510894,,,,,,,,,,,,,
12157,0,12157,OKwr_S20742,POD,-96.16567329,33.95766781,,,,,,,,,,,,,
12158,0,12158,OKwr_S20743,POD,-96.15876869,33.95100181,,,,,,,,,,,,,
12159,0,12159,OKwr_S20744,POD,-96.95385855,35.67976039,,,,,,,,,,,,,
12160,2,12160,OKwr_S20745,POD,-94.47308317,34.76118417,32,Black Fork upstream from Cedar Creek,HQW,220100,Black Fork upstream from Cedar Creek,HQW, ,2.201E+11,High Quality Waters,40,{A891143D-7360-4EA6-A54F-ABA03791986F},248347280.8,76068.31014
12161,2,12161,OKwr_S20746,POD,-94.466509,34.759379,32,Black Fork upstream from Cedar Creek,HQW,220100,Black Fork upstream from Cedar Creek,HQW, ,2.201E+11,High Quality Waters,40,{A891143D-7360-4EA6-A54F-ABA03791986F},248347280.8,76068.31014
12162,0,12162,OKwr_S20747,POD,-95.28598089,35.73954291,,,,,,,,,,,,,
12163,0,12163,OKwr_S20748,POD,-97.34253453,33.98477103,,,,,,,,,,,,,
12164,0,12164,OKwr_S20749,POD,-96.46492125,34.59556489,,,,,,,,,,,,,
12165,0,12165,OKwr_S2075,POD,-99.50823886,34.66586131,,,,,,,,,,,,,
12166,1,12166,OKwr_S20750,POD,-98.17431649,36.81232355,170,Great Salt Plains Reservoir,NLW,621010,Great Salt Plains Reservoir, ,NLW,6.2101E+11,Nutrient Limited Watersheds,40,{C2C6CCAA-7BA3-45DC-8E8D-C7677DC7B2EE},2525549624,327583.7857
12167,0,12167,OKwr_S20751,POD,-96.39447014,34.534502,,,,,,,,,,,,,
12168,0,12168,OKwr_S20752,POD,-96.25203589,34.00400388,,,,,,,,,,,,,
12169,0,12169,OKwr_S20753,POD,-97.323984,35.6571245,,,,,,,,,,,,,
12170,0,12170,OKwr_S20754,POD,-96.72515949,35.53062668,,,,,,,,,,,,,
12171,0,12171,OKwr_S20755,POD,-96.29095889,34.79636185,,,,,,,,,,,,,
12172,0,12172,OKwr_S20756,POD,-96.16325009,34.76563981,,,,,,,,,,,,,
12173,0,12173,OKwr_S20757,POD,-97.195667,35.67135175,,,,,,,,,,,,,
12174,0,12174,OKwr_S20758,POD,-97.69816775,35.0595825,,,,,,,,,,,,,
12175,0,12175,OKwr_S20759,POD,-97.56058746,34.91706377,,,,,,,,,,,,,
12176,0,12176,OKwr_S2076,POD,-99.50821607,34.67502615,,,,,,,,,,,,,
12177,0,12177,OKwr_S20760,POD,-97.6610177,35.86947321,,,,,,,,,,,,,
12178,0,12178,OKwr_S20761,POD,-96.20254023,35.17877081,,,,,,,,,,,,,
12179,0,12179,OKwr_S20762,POD,-96.21194103,35.17683161,,,,,,,,,,,,,
12180,0,12180,OKwr_S20763,POD,-99.38198162,34.65904461,,,,,,,,,,,,,
12181,0,12181,OKwr_S20764,POD,-99.4038892,34.54261743,,,,,,,,,,,,,
12182,1,12182,OKwr_S20765,POD,-98.99244581,34.74687458,146,Tom Steed Reservoir (Mountain Park) and Watershed,SWS,311500,Tom Steed Reservoir (Mountain Park) and Watershed,SWS, ,3.115E+11,Sensitive Public and Private Water Supplies,40,{5A1C8AFB-3707-45E7-91BE-E29B67909B32},329097206.9,106616.069
12183,0,12183,OKwr_S20766,POD,-99.10500012,34.93590747,,,,,,,,,,,,,
12184,1,12184,OKwr_S20767,POD,-97.46952336,35.80547406,114,Liberty Lake and Watershed,SWS,620910,Liberty Lake and Watershed,SWS, ,6.2091E+11,Sensitive Public and Private Water Supplies,40,{EE498453-8706-4E37-AB06-09B92B924EFA},29611780.84,26302.26138
12185,0,12185,OKwr_S20768,POD,-95.575127,36.0835475,,,,,,,,,,,,,
12186,0,12186,OKwr_S20769,POD,-95.57289437,36.0835472,,,,,,,,,,,,,
12187,0,12187,OKwr_S20769,POD,-95.57289437,36.0835472,,,,,,,,,,,,,
12188,0,12188,OKwr_S2077,POD,-101.471521,36.63232675,,,,,,,,,,,,,
12189,0,12189,OKwr_S20770,POD,-94.58457546,35.0220168,,,,,,,,,,,,,
12190,0,12190,OKwr_S20771,POD,-94.59788722,35.00382797,,,,,,,,,,,,,
12191,0,12191,OKwr_S20772,POD,-94.5911693,35.01109925,,,,,,,,,,,,,
12192,0,12192,OKwr_S20773,POD,-94.59118464,35.00380166,,,,,,,,,,,,,
12193,0,12193,OKwr_S20774,POD,-99.89029461,36.95296317,,,,,,,,,,,,,
12194,0,12194,OKwr_S20775,POD,-99.87901785,36.95019952,,,,,,,,,,,,,
12195,0,12195,OKwr_S20776,POD,-99.96068206,36.96950565,,,,,,,,,,,,,
12196,1,12196,OKwr_S20777,POD,-97.50897032,35.55935584,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
