Permit_Index	POD_Index	POD	Beneficial_Use	County			Aquifer	SubAquifer	Req_AcFt	Req_Acre	Req_Rate	Req_Storage	App_AcFt	App_Acre	App_Rate	App_Storage	POD_Status	Source	Irrigation_Type	Source_Name	MainStem_Name	Impound_Location	Impound_Name	Return_Dest	Discharge_Locat	Prop_Owner	Dest_Prop_Owner	Period_Start	Period_End	Return_Quantity	Held_AcFt	Held_Acre	Held_Rate	Held_Storage	Longitude	Latitude	HU_Basin	HU_Sub_Basin	HU_Watershed	HU_Sub_Watershed	Civil_Township	X_Coord	Y_Coord	NonConsumptive_ReqAcFt	NonConsumptive_AppAcFt	NonConsumptive_HeldAcFt
4039	7040	15407815D	05/01/94	McHenry			New Rockford	   	204	136	1000	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-100.67452	48.15633	Souris	Lower Souris	Blacktail Coulee-Souris River	Town of Verendrye-Souris River	Falsen	1925897	908108	0	0	0
4040	7041	14706308A	03/01/94	Foster			Juanita	   	205.5	137	800	0	192	128	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-98.71875	47.56943	James	James Headwaters	Melby Hills	Juanita Lake	Florance	2408202	698930	0	0	0
4041	7042	15508311CB	09/01/93	Ward			Northwest Buried-Channel	   	15	10.6	300	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-101.31489	48.25989	Souris	Moose Mountain Creek-Souris River	Livingston Creek-Souris River	City of Minot-Souris River	Harrison	1769950	946881	0	0	0
4041	7043	15508311CA	09/01/93	Ward			Northwest Buried-Channel	   	15	10.7	300	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-101.30943	48.25989	Souris	Moose Mountain Creek-Souris River	Livingston Creek-Souris River	City of Minot-Souris River	Harrison	1771281	946868	0	0	0
4042	7044	14107927EE	07/01/00	Burleigh			Unnamed	   	97.2	64.8	1000	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-100.66722	47.00444	Lake Oahe	Painted Woods-Square Butte	Burnt Creek	Keever Butte	Crofte	1926784	487916	0	0	0
4042	7045	14107926N	07/01/00	Burleigh			Unnamed	   	97.1	64.7	1000	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-100.65406	47.00808	Lake Oahe	Painted Woods-Square Butte	Burnt Creek	Keever Butte	Crofte	1930070	489234	0	0	0
4043	7046	12905702C	00/00/00	Sargent			Spiritwood	   	241.4	80.4	900	0	0	0	0	0	Held In Abeyance	Ground Water	Sprinkler											0	0	0	0	0	-97.79443	46.01192	Upper Red	Western Wild Rice	County Ditch No 9-Wild Rice River	Buttke Lake-Wild Rice River	Brampton	2655854	137746	0	0	0
4043	7047	12905702B	00/00/00	Sargent			Spiritwood	   	241.4	80.5	900	0	0	0	0	0	Held In Abeyance	Ground Water	Sprinkler											0	0	0	0	0	-97.79443	46.01931	Upper Red	Western Wild Rice	County Ditch No 9-Wild Rice River	Buttke Lake-Wild Rice River	Brampton	2655761	140441	0	0	0
4043	7048	13005825DW	11/01/91	Sargent			Spiritwood	   	118.2	78.8	450	0	105	70	420	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.8913	46.04081	Upper Red	Western Wild Rice	Ditch No 11	Ditch No 11	Jackson	2630904	147445	0	0	0
4043	7049	13005825CE	11/01/91	Sargent			Spiritwood	   	118.2	78.8	450	0	105	70	420	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.89649	46.0408	Upper Red	Western Wild Rice	Ditch No 11	Ditch No 11	Jackson	2629586	147396	0	0	0
4044	7050	15907803A	07/01/05	McHenry			   	   	696	0	0	11073	696	0	0	11073	Active	Surface Water	  	Souris River								January 1	December 31	0	0	0	0	0	-100.71702	48.62907	Souris	Lower Souris	Dam Number 320-Souris River	Dam Number 332-Souris River	Meadow	1915998	1080655	0	0	0
4045	7051	16007819B	00/00/00	Bottineau			   	   	1314	0	0	1093.5	0	0	0	0	Void	Surface Water	  											0	0	0	0	0	-100.79269	48.67252	Souris	Lower Souris	LaPorte Coulee-Souris River	Dam Number 84-Souris River	Tacoma	1897749	1096574	0	0	0
4045	7052	16007819A	00/00/00	Bottineau			   	   	1314	0	0	1093.5	0	0	0	0	Void	Surface Water	  											0	0	0	0	0	-100.78225	48.67251	Souris	Lower Souris	Dam Number 320-Souris River	Dam Number 332-Souris River	Tacoma	1900272	1096561	0	0	0
4046	7053	15407735D	05/01/94	McHenry			New Rockford	   	135	90	675	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-100.52347	48.1127	Souris	Lower Souris	Lower Wintering River	Herrington Lake-Wintering River	Villard	1962770	892142	0	0	0
4046	7054	15407735CD	05/01/94	McHenry			New Rockford	   	135	90	675	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-100.53158	48.11087	Souris	Lower Souris	Lower Wintering River	Herrington Lake-Wintering River	Villard	1960789	891478	0	0	0
4046	7055	15407735CA	05/01/94	McHenry			New Rockford	   	135	90	675	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-100.53157	48.11451	Souris	Lower Souris	Lower Wintering River	Herrington Lake-Wintering River	Villard	1960790	892803	0	0	0
4046	7056	15407735A	05/01/94	McHenry			New Rockford	   	135	90	675	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-100.52349	48.11997	Souris	Lower Souris	Lower Wintering River	Herrington Lake-Wintering River	Villard	1962766	894795	0	0	0
4046	7057	15307608D	05/01/94	McHenry			New Rockford	   	135	90	675	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-100.45847	48.08387	Souris	Lower Souris	Lower Wintering River	Herrington Lake-Wintering River	Lake George	1978657	881627	0	0	0
4047	7058	14707304B	00/00/00	Wells			   	   	0	0	0	0	0	0	0	0	Void	Surface Water	  											0	0	0	0	0	-99.98545	47.58466	James	James Headwaters	Silver Lake	Pony Gulch	Crystal Lake	2095494	699915	0	0	0
4048	7059	15606614A	00/00/00	Ramsey			   	   	281	0	11220	0	0	0	0	0	Denied	Surface Water	  											0	0	0	0	0	-99.09749	48.33621	Devils Lake-Sheyenne	Devils Lake	Chain Lake	Lake Alice	Chain Lakes	2309729	976747	0	0	0
4049	7060	14807333D	00/00/00	Wells			   	   	0	0	0	0	0	0	0	0	Void	Surface Water	  											0	0	0	0	0	-99.97484	47.59192	James	James Headwaters	Silver Lake	Pony Gulch	Pony Gulch	2098095	702583	0	0	0
4050	7061	15405509DBN	03/01/95	Grand Forks			Inkster	   	10	0	75	0	5	0	37.5	0	Active	Ground Water	  											0	0	0	0	0	-97.71695912546	48.17218860163	Lower Red	Forest	Headwaters Forest River	Forest River Colony-Forest River	Inkster	2647616	925882	0	0	0
4050	7062	15405509ACS	03/01/95	Grand Forks			Inkster	   	10	0	75	0	5	0	37.5	0	Active	Ground Water	  											0	0	0	0	0	-97.71694943065	48.1740073625	Lower Red	Forest	Headwaters Forest River	Forest River Colony-Forest River	Inkster	2647595	926545	0	0	0
4051	7063	15405509D	00/00/00	Grand Forks			   	   	491	327.4	1500	0	0	0	0	0	Denied	Ground Water	Sprinkler											0	0	0	0	0	-97.71423	48.16945	Lower Red	Forest	Headwaters Forest River	Forest River Colony-Forest River	Inkster	2648318	924904	0	0	0
4052	7064	16207517B	05/01/94	Bottineau			Lower Hell Creek	   	4.3	32	8	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-100.41879	48.86036	Souris	Willow	Oak Creek	Duck Lake-Oak Creek	Whitteron	1988067	1165019	0	0	0
4053	7065	13907414CS	12/01/93	Kidder			Central Dakota	   	80	40	200	0	47	40	200	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-99.98774	46.85253	Lake Oahe	Apple Creek	McKenzie Slough State Game Management Area	Stony Slough	Pleasant Hill	2096670	432885	0	0	0
4054	7066	16308202BB	09/01/93	Bottineau			Unnamed	   	67.5	0	75	0	67.5	0	75	0	Active	Ground Water	  											0	0	0	0	0	-101.27547	48.97834	Souris	Lower Souris	Lower Antler River	Hulse Coulee	Antler	1782143	1209002	0	0	0
4054	7067	16308202BA	09/01/93	Bottineau			Unnamed	   	67.5	0	75	0	67.5	0	75	0	Active	Ground Water	  											0	0	0	0	0	-101.26997	48.97834	Souris	Lower Souris	Lower Antler River	Hulse Coulee	Antler	1783467	1208988	0	0	0
4055	7068	14006808C	10/01/93	Stutsman			   	   	35	0	0	35	31.3	0	0	0	Active	Surface Water	  	Unnamed Stream										0	0	0	0	0	-99.29428	46.95394	Lake Oahe	Apple Creek	Crystal Springs	Town of Medina	Flint	2269594	471764	0	0	0
926	9138	13107635BB	07/01/69	Emmons			Strasburg		200	0	400	0	10	0	400	0	Active	Ground Water										January 1	December 3	0	0	0	0	0	-100.16806	46.12916	Lake Oahe	Beaver	Clear Creek-Beaver Creek	Baumgartner Lake	Unorganized Territory	2052671	168842	0	0	0
4056	7070	15405534D	00/00/00	Grand Forks			Inkster	   	188.4	125.6	800	0	0	0	0	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-97.69272	48.11147	Lower Red	Forest	Town of Ardoch	County Ditch Number 19	Inkster	2654322	903949	0	0	0
4056	7071	15405534C	03/01/94	Grand Forks			Inkster	   	565.2	377.2	2400	0	188.4	125.6	800	0	Cancelled	Ground Water	Sprinkler											0	0	0	0	0	-97.70356	48.11148	Lower Red	Forest	Town of Ardoch	County Ditch Number 19	Inkster	2651673	903860	0	0	0
4057	7072	14706101CA	07/01/90	Griggs			Spiritwood		313.1	154.8	900	0	165	132	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-98.38503	47.57819	Devils Lake-Sheyenne	Middle Sheyenne	Baldhill Creek	Sibley Lake	Bryan	2490475	704167	0	0	0
4058	7073	15309802C	10/01/93	Williams			   	   	100	48.5	450	0	97	48.5	450	0	Active	Surface Water	Sprinkler	Lake Sakakawea										0	0	0	0	0	-103.25441	48.10025	Lake Sakakawea	Lake Sakakawea	Half Breed Coulee	Long Creek	Truax	1295456	899399	0	0	0
4059	7074	14108124A	12/01/93	Oliver			   	   	253	126.2	4000	0	240	120	2500	0	Active	Surface Water	Flooding	Missouri River										0	0	0	0	0	-100.88096	47.02279	Lake Oahe	Painted Woods-Square Butte	Sherk Creek-Missouri River	Cave Coulee-Missouri River	Unorganized Territory	1873491	494793	0	0	0
4059	7075	14108112A	12/01/93	Burleigh			   	   	253	126.2	4000	0	0	0	0	0	Cancelled	Surface Water	Flooding	Missouri River										0	0	0	0	0	-100.88112	47.05185	Lake Oahe	Painted Woods-Square Butte	Sherk Creek-Missouri River	Cave Coulee-Missouri River	Painted Woods	1873504	505393	0	0	0
4060	7076	15709514D	11/01/93	Williams			Dakota Group	   	95	0	59	0	95	0	59	0	Cancelled	Ground Water	  											0	0	0	0	0	-102.91275	48.41957	Lake Sakakawea	Lake Sakakawea	Paulson Creek	Tioga Dam	Tioga	1382492	1013123	0	0	0
4061	7077	15506733B	11/01/93	Benson			   	   	22.5	0	0	36	22.5	0	0	36	Active	Surface Water	  	Culvert Coulee										0	0	0	0	0	-99.28108	48.20575	Devils Lake-Sheyenne	Devils Lake	Little Coulee	Silver Lake-Little Coulee	Normania	2265803	928400	0	0	0
4062	7078	15405530A	04/01/94	Grand Forks			Elk Valley	EVA-north	251.2	251.2	800	0	251.2	258	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.75769	48.13325	Lower Red	Turtle	North Branch Turtle River	Skunk Coulee-North Branch Turtle River	Inkster	2638180	911330	0	0	0
4063	7079	13808018C	06/01/94	Burleigh			   	   	342	171.4	925	0	342	171.4	925	0	Active	Surface Water	Sprinkler	Missouri River										0	0	0	0	0	-100.82966	46.7693	Lake Oahe	Painted Woods-Square Butte	Sherk Creek-Missouri River	Rock Haven Creek-Missouri River	Unorganized Territory	1885898	402286	0	0	0
4063	7080	13808018B	06/01/94	Burleigh			   	   	342	171.4	925	0	342	171.4	925	0	InActive	Surface Water	Sprinkler	Missouri River										0	0	0	0	0	-100.82943	46.7761	Lake Oahe	Painted Woods-Square Butte	Sherk Creek-Missouri River	Rock Haven Creek-Missouri River	Unorganized Territory	1885965	404767	0	0	0
4064	7081	13605824C	12/01/93	Ransom			   	   	293.7	195.8	900	0	0	0	0	0	Cancelled	Surface Water	Sprinkler											0	0	0	0	0	-97.92442	46.57652	Devils Lake-Sheyenne	Lower Sheyenne	Dead Colt Creek-Sheyenne River	Little Yellowstone Park-Sheyenne River	Northland	2616092	342428	0	0	0
4065	7082	15805125B	11/01/93	Walsh			   	   	240	156	1500	0	136.8	136.8	800	0	Active	Surface Water	Sprinkler	Red River										0	0	0	0	0	-97.16457	48.48134	Lower Red	Middle Red	City of Drayton-Red River	County Ditch Number 55-Red River	St. Andrews	2777548	1043844	0	0	0
4066	7083	13609928D	03/01/94	Slope			   	   	22.6	0	0	27.6	22.6	0	0	27.6	Active	Surface Water	  	unnamed stream, trib. to Cannonball Riv										0	0	0	0	0	-103.11968	46.55859	Cannonball-Heart-Knife	Upper Cannonball	Headwaters Upper Cannonball River	Moord School Number 3-Cannonball River	Unorganized Territory	1309616	336258	0	0	0
4067	7084	15405401C	11/11/1911	Grand Forks			Inkster	   	0	0	0	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-97.53025	48.18383	Lower Red	Forest	Headwaters Forest River	Forest River Colony-Forest River	Strabane	2692996	931793	0	0	0
4068	7085	16007819N	04/01/94	Bottineau			   	   	2174	0	0	1850	458	0	0	3700	Active	Surface Water	  	Souris River								January 1	December 31	0	0	0	0	0	-100.78749	48.67252	Souris	Lower Souris	LaPorte Coulee-Souris River	Dam Number 84-Souris River	Tacoma	1899006	1096567	0	0	0
5686	9921	14308502B	01/01/12	Oliver					376	225.7	2000	0	376	225.7	2000	125	Active	Surface Water	Combination	unnamed tributary to Kinneman Creek						Cecil Berg Estate	Cecil Berg Estate	March 1	October 1	0	0	0	0	0	-101.42152	47.23792	Cannonball-Heart-Knife	Knife	Outlet Knife River	Kinneman Creek	Unorganized Territory	1739598	574367	0	0	0
4069	7087	13405236D	12/01/93	Richland			Sheyenne Delta	   	202.5	135	900	0	199.5	133	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.16062	46.37295	Upper Red	Western Wild Rice	Antelope Creek	090201050902	Freeman	2811190	275484	0	0	0
4070	7088	14408405B	11/01/93	Mercer			   	   	97	48.5	1000	0	97	48.5	650	0	Active	Surface Water	Sprinkler	Missouri River										0	0	0	0	0	-101.35812	47.32523	Lake Oahe	Painted Woods-Square Butte	Riverdale State Game Management Area-Missouri River	Zion Cemetery-Missouri River	Unorganized Territory	1755694	606034	0	0	0
4070	7089	14408405AB	11/01/93	McLean			   	   	97	48.5	1000	0	0	0	0	0	Cancelled	Surface Water	Sprinkler	Missouri River										0	0	0	0	0	-101.3502	47.32661	Lake Oahe	Painted Woods-Square Butte	Riverdale State Game Management Area-Missouri River	Alderin Creek-Missouri River	Unorganized Territory	1757663	606516	0	0	0
4070	7090	14508435C	11/01/93	McLean			   	   	97	48.5	1000	0	0	0	0	0	Cancelled	Surface Water	Sprinkler	Missouri River										0	0	0	0	0	-101.35011	47.33164	Lake Oahe	Painted Woods-Square Butte	Riverdale State Game Management Area-Missouri River	Zion Cemetery-Missouri River	Unorganized Territory	1757704	608348	0	0	0
4071	7091	13005824D	11/01/91	Sargent			Spiritwood	   	172.5	135	730	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-97.88866	46.05539	Upper Red	Western Wild Rice	Ditch No 11	Ditch No 11	Jackson	2631396	152781	0	0	0
4071	7092	13005824C	11/01/91	Sargent			Spiritwood	   	172.5	135	730	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-97.89904	46.05539	Upper Red	Western Wild Rice	Ditch No 11	Ditch No 11	Jackson	2628762	152692	0	0	0
4071	7093	13005824B	11/01/91	Sargent			Spiritwood	   	172.5	135	730	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-97.89903	46.06256	Upper Red	Western Wild Rice	Ditch No 11	Ditch No 11	Jackson	2628679	155309	0	0	0
4072	7094	13609923D	10/01/94	Slope			   	   	56	0	0	56	56	0	0	56	Active	Surface Water	  	unnamed stream										0	0	0	0	0	-103.07768	46.5732	Cannonball-Heart-Knife	Upper Cannonball	Headwaters Upper Cannonball River	101302040106-Cannonball River	Unorganized Territory	1320351	341233	0	0	0
4073	7095	15609917B	12/01/93	Williams			   	   	18.2	0	193	18.2	4.7	0	0	0	Active	Surface Water	  	Unnamed Stream										0	0	0	0	0	-103.44805	48.33887	Lake Sakakawea	Little Muddy	East Fork Little Muddy River	Lower East Fork Little Muddy River	Marshall	1251429	988127	0	0	0
4074	7096	13808124AD	12/01/93	Morton			   	   	76	35	600	0	76	35	600	0	Active	Surface Water	Sprinkler	Missouri River										0	0	0	0	0	-100.83999	46.75821	Lake Oahe	Upper Lake Oahe	Kimball Bottom	Cottonwood Lake-Lake Oahe	Unorganized Territory	1883292	398256	0	0	0
4075	7097	15509603A	12/01/93	Williams			Dakota Group	   	540	0	335	0	540	0	335	0	Active	Ground Water	  											0	0	0	0	0	-103.00601	48.28042	Lake Sakakawea	Lake Sakakawea	Beaver Creek-Lake Sakakawea	Middle Beaver Creek	Farmvale	1358229	963078	0	0	0
4076	7098	15706608B	03/01/91	Towner			   	   	81	40.5	750	0	81	40.5	750	0	Active	Surface Water	Combination											0	0	0	0	0	-99.20447	48.4395	Devils Lake-Sheyenne	Devils Lake	City of Cando	Wahi Cemetery	Maza	2283080	1013988	0	0	0
4076	7099	15706608A	03/01/91	Towner			   	   	81	40.5	750	162	81	40.5	750	0	Active	Surface Water	Combination											0	0	0	0	0	-99.19364	48.43947	Devils Lake-Sheyenne	Devils Lake	City of Cando	City of Cando	Maza	2285710	1014022	0	0	0
4077	7100	13306006C	04/01/94	LaMoure			LaMoure	   	240	153.3	1100	0	58.5	39	390	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-98.28015	46.35886	James	Upper James	Twin Lakes	LaMoure Dam-James River	Ryan	2528918	260351	0	0	0
4078	7101	15905113B	05/01/94	Pembina			   	   	62.6	31.3	300	0	62.6	32.8	300	0	Active	Surface Water	Sprinkler	ACSC Condenser Pond										0	0	0	0	0	-97.16308	48.59651	Lower Red	Middle Red	City of Drayton-Red River	City of Drayton-Red River	Drayton	2776123	1085853	0	0	0
4079	7102	15305508D	05/01/92	Grand Forks			Elk Valley	EVA-north	168.8	112.5	1000	0	135	135	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.73595	48.08253	Lower Red	Turtle	North Branch Turtle River	Skunk Coulee-North Branch Turtle River	Agnes	2644137	893021	0	0	0
4079	7103	15305517AN	05/01/92	Grand Forks			Elk Valley	EVA-north	168.7	112.5	1000	0	135	135	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.73593	48.07708	Lower Red	Turtle	North Branch Turtle River	Skunk Coulee-North Branch Turtle River	Agnes	2644212	891034	0	0	0
4080	7104	15609128BD	03/01/94	Mountrail			Fort Union	   	161.2	0	100	0	0	0	0	0	Cancelled	Ground Water	  											0	0	0	0	0	-102.38854	48.30718	Lake Sakakawea	Lake Sakakawea	Little Knife River	Town of Stanley-Little Knife River	Idaho	1508800	968635	0	0	0
4080	7105	15609128BA	03/01/94	Mountrail			Fort Union	   	161.3	0	100	0	0	0	0	0	Cancelled	Ground Water	  											0	0	0	0	0	-102.38854	48.3108	Lake Sakakawea	Lake Sakakawea	Little Knife River	Town of Stanley-Little Knife River	Idaho	1508832	969954	0	0	0
4081	7106	15305516D	04/01/94	Grand Forks			Elk Valley	EVA-north	240	125.6	1000	0	125.6	125.6	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.71427	48.06801	Lower Red	Turtle	North Branch Turtle River	Skunk Coulee-North Branch Turtle River	Agnes	2649621	887915	0	0	0
4082	7107	14409704D	12/01/94	Dunn			   	   	35.4	23.6	2000	0	23.6	23.6	2000	0	Cancelled	Surface Water	Waterspreading	Little Knife River								April 1	November 1	0	0	0	0	0	-102.97423	47.31713	Cannonball-Heart-Knife	Knife	Headwaters Knife River	Lower Little Knife River	Unorganized Territory	1354898	611582	0	0	0
4082	7108	14409704A	12/01/94	Dunn			   	   	35.4	23.6	2000	0	23.6	23.6	2000	0	Cancelled	Surface Water	Waterspreading	Little Knife River								April 1	November 1	0	0	0	0	0	-102.97425	47.32486	Cannonball-Heart-Knife	Knife	Headwaters Knife River	Lower Little Knife River	Unorganized Territory	1354983	614400	0	0	0
4082	7109	14409703C	12/01/94	Dunn			   	   	35.4	23.6	2000	0	23.6	23.6	2000	0	Cancelled	Surface Water	Waterspreading	Little Knife River								April 1	November 1	0	0	0	0	0	-102.96362	47.31717	Cannonball-Heart-Knife	Knife	Headwaters Knife River	Lower Little Knife River	Unorganized Territory	1357529	611514	0	0	0
4082	7110	14409703B	12/01/94	Dunn			   	   	35.4	23.6	2000	0	23.6	23.6	2000	0	Cancelled	Surface Water	Waterspreading	Little Knife River								April 1	November 1	0	0	0	0	0	-102.96364	47.32491	Cannonball-Heart-Knife	Knife	Headwaters Knife River	Lower Little Knife River	Unorganized Territory	1357612	614336	0	0	0
4083	7111	15305517B	04/01/92	Grand Forks			Elk Valley	EVA-north	198.7	133.5	850	0	133.5	133.5	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.74678	48.07525	Lower Red	Turtle	North Branch Turtle River	Skunk Coulee-North Branch Turtle River	Agnes	2641583	890276	0	0	0
4083	7112	15305508C	04/01/92	Grand Forks			Elk Valley	EVA-north	198.8	133.5	850	0	133.5	133.5	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.7468	48.08253	Lower Red	Turtle	North Branch Turtle River	Skunk Coulee-North Branch Turtle River	Agnes	2641487	892928	0	0	0
4084	7113	15505611A	04/01/94	Walsh			Fordville	   	261.3	127.3	1000	0	0	0	0	0	Denied	Ground Water	Sprinkler											0	0	0	0	0	-97.80077	48.26372	Lower Red	Forest	North Branch Forest River	Middle North Branch Forest River	Medford	2626026	958547	0	0	0
4084	7114	15505612B	04/01/94	Walsh			Fordville	   	261.3	134	1000	0	201	137.8	800	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.78993	48.26366	Lower Red	Forest	North Branch Forest River	Middle North Branch Forest River	Medford	2628667	958615	0	0	0
4085	7115	15205214A	03/01/94	Grand Forks			   	   	14	0	0	21	5.3	0	0	21	Active	Surface Water	  	Trib to Kelly's Slough, Trib to Turtle R										0	0	0	0	0	-97.26602	47.9874	Lower Red	Turtle	Headwaters Turtle River	Kelly Slough	Blooming	2760373	862728	0	0	0
4086	7116	15305521AS	04/01/92	Grand Forks			Elk Valley	EVA-north	100.4	67	400	0	100.4	67	400	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.71429	48.05897	Lower Red	Turtle	North Branch Turtle River	Skunk Coulee-North Branch Turtle River	Agnes	2649734	884618	0	0	0
4086	7117	15305521DN	04/01/92	Grand Forks			Elk Valley	EVA-north	100.4	67	400	0	100.4	67	400	0	InActive	Ground Water	Sprinkler											0	0	0	0	0	-97.7143	48.05535	Lower Red	Turtle	North Branch Turtle River	Skunk Coulee-North Branch Turtle River	Agnes	2649777	883299	0	0	0
5321	9191	15107214N	00/00/00	Pierce					480	320	3000	0	0	0	0	0	Void	Ground Water												0	0	0	0	0	-99.8445	47.90169	Devils Lake-Sheyenne	Upper Sheyenne	Butte De Morale-Sheyenne River	Town of Wellsburg-Sheyenne River	Hagel	2129315	815825	0	0	0
5320	9190	15409204C	00/00/00	Mountrail					77	38	0	0	0	0	0	0	Deferred	Surface Water	Waterspreading	unnamed tributary to Little Knife River						Franklen & Rosemary Martens	Franklen & Rosemary Martens			0	0	0	0	0	-102.52073	48.18601	Lake Sakakawea	Lake Sakakawea	Little Knife River	101101011705	Brookbank	1475490	925233	0	0	0
