AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,SiteName,SiteTypeCV,Latitude,Longitude,ReasonRemoved,index
,,,,,,,,,ADL,43672,SITKA CITY AND BOR,,,12/31,01/01,,3920.506975,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S193,AKwr_S191,AKwr_S192",AKDRN_Water Allocation,,"AKwr_WS191,AKwr_WS190,AKwr_WS192",,,,,Bad WaterSourceUUID,65.0
,,,,,,,,,ADL,43826,SITKA CITY AND BOR,,,12/31,01/01,,34721.41104111845,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S194,AKwr_S196,AKwr_S195",AKDRN_Water Allocation,,"AKwr_WS194,AKwr_WS195,AKwr_WS193",,,,,Bad WaterSourceUUID,66.0
,,,,,,,,,ADL,51543,SITKA CITY AND BOR,,,12/31,01/01,,34721.41104111845,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S237,AKwr_S238,AKwr_S236",AKDRN_Water Allocation,,"AKwr_WS236,AKwr_WS235,AKwr_WS237",,,,,Bad WaterSourceUUID,70.0
,,,,,,,,,ADL,53282,KENAI CITY OF,,,12/31,01/01,,1120.14485,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S243,AKwr_S244,AKwr_S242",AKDRN_Water Allocation,,"AKwr_WS241,AKwr_WS242,AKwr_WS243",,,,,Bad WaterSourceUUID,72.0
,,,,,,,,,ADL,53813,GOLDEN HEART UTILITIES,,,12/31,01/01,,10726.507083600001,"Unspecified,Water Supply",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S246",AKDRN_Water Allocation,,"AKwr_WS245,AKwr_WS248,AKwr_WS247,AKwr_WS246",,,,,Bad WaterSourceUUID,73.0
,,,,,,,,,TWUP,A2012-70,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-07 00:00:00,,12/31,01/01,,70.33384296036999,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S508,AKwr_S506,AKwr_S507,AKwr_S510,AKwr_S509",AKDRN_Water Allocation,,"AKwr_WS518,AKwr_WS517,AKwr_WS516,AKwr_WS519,AKwr_WS521,AKwr_WS520",,,,,Bad WaterSourceUUID,85.0
,,,,,,,,,TWUP,A2012-72,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-07 00:00:00,,12/31,01/01,,1.37844411463,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S513,AKwr_S517,AKwr_S514,AKwr_S515,AKwr_S516",AKDRN_Water Allocation,,"AKwr_WS528,AKwr_WS524,AKwr_WS526,AKwr_WS525,AKwr_WS523,AKwr_WS527",,,,,Bad WaterSourceUUID,87.0
,,,,,,,,,TWUP,A2012-73,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-07 00:00:00,,12/31,01/01,,3.5266671146300004,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S522,AKwr_S520,AKwr_S519,AKwr_S523,AKwr_S521",AKDRN_Water Allocation,,"AKwr_WS533,AKwr_WS531,AKwr_WS529,AKwr_WS534,AKwr_WS532,AKwr_WS530",,,,,Bad WaterSourceUUID,88.0
,,,,,,,,,TWUP,A2012-74,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-07 00:00:00,,12/31,01/01,,9.613297925,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S528,,AKwr_S527,AKwr_S529,AKwr_S525,AKwr_S526",AKDRN_Water Allocation,,"AKwr_WS538,AKwr_WS539,AKwr_WS536,AKwr_WS537,AKwr_WS540,AKwr_WS535",,,,,Bad WaterSourceUUID,89.0
,,,,,,,,,TWUP,A2012-75,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-07 00:00:00,,12/31,01/01,,4.16857456037,Oil & Gas,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S534,AKwr_S533,AKwr_S535,AKwr_S532,AKwr_S531",AKDRN_Water Allocation,,"AKwr_WS545,AKwr_WS542,AKwr_WS543,AKwr_WS541,AKwr_WS544",,,,,Bad WaterSourceUUID,90.0
,,,,,,,,,TWUP,A2012-76,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-07 00:00:00,,12/31,01/01,,7.101923964630001,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S539,AKwr_S540,AKwr_S538,AKwr_S536,AKwr_S537",AKDRN_Water Allocation,,"AKwr_WS551,AKwr_WS549,AKwr_WS547,AKwr_WS550,AKwr_WS546,AKwr_WS548",,,,,Bad WaterSourceUUID,91.0
,,,,,,,,,TWUP,A2012-77,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-07 00:00:00,,12/31,01/01,,38.381585289629996,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S542,AKwr_S541,AKwr_S544,AKwr_S545,AKwr_S543",AKDRN_Water Allocation,,"AKwr_WS556,AKwr_WS557,AKwr_WS553,AKwr_WS554,AKwr_WS552,AKwr_WS555",,,,,Bad WaterSourceUUID,92.0
,,,,,,,,,TWUP,A2012-78,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-07 00:00:00,,12/31,01/01,,454.79670993537,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S547,AKwr_S549,AKwr_S551,AKwr_S548,AKwr_S550",AKDRN_Water Allocation,,"AKwr_WS563,AKwr_WS560,AKwr_WS559,AKwr_WS558,AKwr_WS562,AKwr_WS561",,,,,Bad WaterSourceUUID,93.0
,,,,,,,,,TWUP,A2012-82,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-08 00:00:00,,12/31,01/01,,14.940378460370003,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S554,AKwr_S557,AKwr_S558,AKwr_S556,AKwr_S555",AKDRN_Water Allocation,,"AKwr_WS565,AKwr_WS566,AKwr_WS567,AKwr_WS568,AKwr_WS569,AKwr_WS570",,,,,Bad WaterSourceUUID,95.0
,,,,,,,,,TWUP,A2012-83,EXXONMOBIL ALASKA PRODUCTION INC.,2012-05-08 00:00:00,,12/31,01/01,,4.084180085369999,Oil & Gas,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S562,AKwr_S561,AKwr_S560,AKwr_S563,AKwr_S559",AKDRN_Water Allocation,,"AKwr_WS573,AKwr_WS574,AKwr_WS575,AKwr_WS571,AKwr_WS572",,,,,Bad WaterSourceUUID,96.0
,,,,,,,,,TWUP,A2013-03,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,21.51004641896,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S565,AKwr_S567",AKDRN_Water Allocation,,"AKwr_WS579,AKwr_WS581,AKwr_WS580",,,,,Bad WaterSourceUUID,98.0
,,,,,,,,,TWUP,A2013-160,TESORO ALASKA COMPANY,2013-07-29 00:00:00,,12/31,01/01,,24.27005264046,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S575",AKDRN_Water Allocation,,"AKwr_WS592,AKwr_WS593",,,,,Bad WaterSourceUUID,101.0
,,,,,,,,,TWUP,A2013-205,EXXON MOBIL CORPORATION,2013-10-16 00:00:00,,12/31,01/01,,4.71074615,Oil & Gas,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S589,AKwr_S590,AKwr_S591,AKwr_S592,AKwr_S588",AKDRN_Water Allocation,,"AKwr_WS608,AKwr_WS605,AKwr_WS609,AKwr_WS607,AKwr_WS606",,,,,Bad WaterSourceUUID,102.0
,,,,,,,,,TWUP,A2013-206,EXXONMOBIL ALASKA PRODUCTION INC.,2013-10-16 00:00:00,,12/31,01/01,,2.48068506037,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S594,AKwr_S595,,AKwr_S597,AKwr_S596,AKwr_S593",AKDRN_Water Allocation,,"AKwr_WS611,AKwr_WS610,AKwr_WS612,AKwr_WS615,AKwr_WS613,AKwr_WS614",,,,,Bad WaterSourceUUID,103.0
,,,,,,,,,TWUP,A2013-207,EXXONMOBIL ALASKA PRODUCTION INC.,2013-10-16 00:00:00,,12/31,01/01,,3.5036504396300003,Oil & Gas,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S600,AKwr_S599,AKwr_S601",AKDRN_Water Allocation,,"AKwr_WS618,AKwr_WS616,AKwr_WS617",,,,,Bad WaterSourceUUID,104.0
,,,,,,,,,TWUP,A2013-208,EXXONMOBIL ALASKA PRODUCTION INC.,2013-10-16 00:00:00,,12/31,01/01,,0.72630498963,"Oil & Gas,Unspecified",,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S603,AKwr_S605,AKwr_S604,AKwr_S602",AKDRN_Water Allocation,,"AKwr_WS623,AKwr_WS619,AKwr_WS620,AKwr_WS621,AKwr_WS622",,,,,Bad WaterSourceUUID,105.0
,,,,,,,,,TWUA,A2014-101,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,26.25002067732,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,",AKwr_S624",AKDRN_Water Allocation,,"AKwr_WS648,AKwr_WS649",,,,,Bad WaterSourceUUID,111.0
,,,,,,,,,TWUA,A2014-143,EXXONMOBIL ALASKA PRODUCTION INC.,2014-10-08 00:00:00,,12/31,01/01,,1.64697198963,Oil & Gas,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S649,AKwr_S648,AKwr_S647",AKDRN_Water Allocation,,"AKwr_WS676,AKwr_WS677,AKwr_WS675",,,,,Bad WaterSourceUUID,113.0
,,,,,,,,,TWUA,A2016-53,EXXONMOBIL ALASKA LNG LLC,2016-05-24 00:00:00,,12/31,01/01,,2.68527875,Oil & Gas,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,"AKwr_S711,AKwr_S709,AKwr_S710",AKDRN_Water Allocation,,"AKwr_WS751,AKwr_WS750,AKwr_WS752",,,,,Bad WaterSourceUUID,117.0
