MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,162.72962980000003,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,174.1377681,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,165.3852575,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,175.8982012,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,158.04324230000003,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,160.667197,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,172.6022508,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,205.9260574,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,213.3159858,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S399,UDWR_Site Specific Withdrawal,UTSS_WS108,249.8370193,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,249.8370193,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,249.8370193,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S402,UDWR_Site Specific Withdrawal,UTSS_WS403,249.8370193,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S404,UDWR_Site Specific Withdrawal,UTSS_WS405,249.8370193,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,174.22627849999995,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,174.22627849999995,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,169.83459299999996,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,169.83459299999996,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,238.843,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,238.843,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,235.0672217,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,235.0672217,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S402,UDWR_Site Specific Withdrawal,UTSS_WS403,235.0672217,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,221.5496501,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,221.5496501,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S402,UDWR_Site Specific Withdrawal,UTSS_WS403,221.5496501,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,214.6941056,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,214.6941056,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S402,UDWR_Site Specific Withdrawal,UTSS_WS403,214.6941056,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,265.3333772,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,265.3333772,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S402,UDWR_Site Specific Withdrawal,UTSS_WS403,265.3333772,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,264.0507067,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,264.0507067,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S402,UDWR_Site Specific Withdrawal,UTSS_WS403,264.0507067,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,294.0565104,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,294.0565104,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S402,UDWR_Site Specific Withdrawal,UTSS_WS403,294.0565104,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S400,UDWR_Site Specific Withdrawal,UTSS_WS401,273.6719842,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S401,UDWR_Site Specific Withdrawal,UTSS_WS402,273.6719842,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S402,UDWR_Site Specific Withdrawal,UTSS_WS403,273.6719842,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,318.3358868,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1980,,1980-12-31,1980-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,324.9190986,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1981,,1981-12-31,1981-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,301.3361618,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1982,,1982-12-31,1982-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,294.5319751,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1983,,1983-12-31,1983-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,276.0959129,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1984,,1984-12-31,1984-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,309.7362787,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1985,,1985-12-31,1985-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,299.239969,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1986,,1986-12-31,1986-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,249.1799374,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,194.8968293,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,190.5786106,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,338.9019019,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,336.49,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,336.49,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,1130.539139,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,1130.539139,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,285.3338923,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,285.3338923,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,230.7626208,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,230.7626208,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,228.7586313,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,228.7586313,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,228.7586313,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,232.5532222,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,232.5532222,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,232.5532222,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,213.5820006,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,213.5820006,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,213.5820006,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,324.0771,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,324.0771,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,324.0771,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,336.2299207,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,336.2299207,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,336.2299207,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,303.3437675,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,303.3437675,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,303.3437675,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,216.6600905,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S410,UDWR_Site Specific Withdrawal,UTSS_WS411,216.6600905,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,216.6600905,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,251.2034407,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,251.2034407,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,222.6382751,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,222.6382751,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,291.8538685000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,291.8538685000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S407,UDWR_Site Specific Withdrawal,UTSS_WS408,228.0425786,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S412,UDWR_Site Specific Withdrawal,UTSS_WS413,228.0425786,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,883.8598675000002,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1980,,1980-12-31,1980-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1210.000467,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1981,,1981-12-31,1981-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1237.634611,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1982,,1982-12-31,1982-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,988.4853641,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1984,,1984-12-31,1984-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1149.560751,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1985,,1985-12-31,1985-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1149.560751,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1985,,1985-12-31,1985-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1238.527718,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1986,,1986-12-31,1986-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1238.527718,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1986,,1986-12-31,1986-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1429.044946,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1989,,1989-12-31,1989-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1470.999494,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1990,,1990-12-31,1990-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1470.999494,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1990,,1990-12-31,1990-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1654.378005,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1654.378005,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,873.8853042000003,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,873.8853042000003,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,873.8853042000003,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1478.500366,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1478.500366,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,1478.500366,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1172.744705,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1172.744705,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,1172.744705,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,588.0450101,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,588.0450101,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,588.0450101,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,2260.754728000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,2260.754728000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,2260.754728000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1491.5808550000004,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1491.5808550000004,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,1491.5808550000004,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,587.0015174,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,587.0015174,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,587.0015174,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1619.015876,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1619.015876,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,1619.015876,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S414,UDWR_Site Specific Withdrawal,UTSS_WS415,1788.939468,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S416,UDWR_Site Specific Withdrawal,UTSS_WS417,1788.939468,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S418,UDWR_Site Specific Withdrawal,UTSS_WS419,1788.939468,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
