OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
1671,11153790,UVAS C A SVEADAL CA,USGS,NWIS,Inactive,N,0, ,N,Y,731,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,9.839700000000001,3.799127850000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11153790,0,236944,18060002001775,17661237,-160275.274929000006523,-101442.320657000003848,Pajaro,18060002,Uvas Creek,1806000204,Upper Uvas Creek,180600020401,exclude, ,Y, , , , ,3,N,N,N, ,37.090372724799998,-121.805647109999995
1672,11153800,ALEC CYN NR MORGAN HILL CA,USGS,NWIS,Inactive,N,0, ,N,Y,515,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,1,Perennial groundwater and rain (PGR),Stream/River - Perennial,2.438100000000000,0.941355290000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11153800,0, ,18060002001570,17661297,-158566.918635999987600,-102227.895804999992833,Pajaro,18060002,Uvas Creek,1806000204,Upper Uvas Creek,180600020401,exclude, ,Y, , , , ,3,N,N,N, ,37.083473026900002,-121.784979179000004
1673,11153900,UVAS C AB UVAS RES NR MORGAN HILL CA,USGS,NWIS,Inactive,N,0, ,N,Y,7730,Inactive,N,Y,4017,Inactive,N,Y,856,Inactive,N, , , , , ,Y,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,54.646200000000000,21.099007109999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11153900,0,236944,18060002000366,17661201,-152599.736829000001308,-101293.245276000001468,Pajaro,18060002,Uvas Creek,1806000204,Upper Uvas Creek,180600020401,exclude, ,Y, , , , ,2,N,N,N, ,37.092932374599997,-121.718143142000002
1674,11154000,UVAS C NR MORGAN HILL CA,USGS,NWIS,Inactive,N,0, ,N,Y,9679,Inactive,N,Y,59,Inactive,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,79.127099999999999,30.551131560000002,https://waterdata.usgs.gov/nwis/inventory/?site_no=11154000&agency_cd=USGS,0,236944,18060002002064,17662427,-150387.182070999988355,-104223.712742999996408,Pajaro,18060002,Uvas Creek,1806000204,Upper Uvas Creek,180600020401,exclude, ,Y, , , , ,1,N,N,N, ,37.066803326100001,-121.691344258000001
1675,11154100,BODFISH C NR GILROY CA,USGS,NWIS,Inactive,N,0, ,N,Y,8400,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,Y,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,19.036799999999999,7.350146550000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11154100,0,219577,18060002000375,17661675,-148239.261413000000175,-111223.647958000001381,Pajaro,18060002,Uvas Creek,1806000204,Lower Uvas Creek,180600020402,exclude, ,Y, , , , ,2,N,N,N, ,37.003540172999998,-121.667500975999999
1676,11154200,UVAS C NR GILROY CA,USGS,NWIS,Inactive,N,0, ,N,Y,12327,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,4,Winter storms (WS),Stream/River - Intermittent,188.896500000000003,72.933316439999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11154200,0,254714,18060002000354,17663007,-139942.249722000007750,-112695.471780000007129,Pajaro,18060002,Uvas Creek,1806000204,Lower Uvas Creek,180600020402,exclude, ,Y, , , , ,1,N,Y,N,multibenefit,36.991684468300001,-121.574325958000003
1677,11154500,PAJARO R A SARGENT CA,USGS,NWIS,Inactive,N,0, ,N,Y,365,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,5,Rain and seasonal groundwater (RGW),Stream/River - Perennial,1076.949900000000071,415.812510289999977,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11154500,0,230242,18060002000349,17663171,-136565.913223999988986,-119291.729733000000124,Pajaro,18060002,Pajaro River,1806000208,Upper Pajaro River,180600020801,exclude, ,Y, , , , ,3,N,N,N, ,36.931290062000002,-121.533207118999997
1678,11154700,CLEAR C NR IDRIA CA,USGS,NWIS,Inactive,Y,3116,Inactive,Y,Y,8228,Inactive,Y,Y,127,Inactive,N,Y,922,Inactive,N, , , , , ,Y,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,39.668399999999998,15.316048580000000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11154700&agency_cd=USGS,0,240680,18060002000456,17673639,-68264.272312000000966,-183739.106316999997944,Pajaro,18060002,Upper San Benito River,1806000205,Clear Creek-San Benito River,180600020501,exclude, ,Y, , , , ,1,N,N,N, ,36.360505012899999,-120.761023131000002
1679,11156000,SAN BENITO R BL M C NR HERNANDEZ CA,USGS,NWIS,Inactive,N,0, ,N,Y,2920,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Perennial,279.455399999999997,107.898288850000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11156000,0,248799,18060002000113,17671773,-80349.915364700005739,-180479.274100999988150,Pajaro,18060002,Upper San Benito River,1806000205,James Creek-San Benito River,180600020503,exclude, ,Y, , , , ,3,N,N,N, ,36.389280568600000,-120.896685812000001
1680,11156450,WILLOW C TRIB NR SAN BENITO CA,USGS,NWIS,Inactive,N,0, ,N,Y,1917,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,1,Perennial groundwater and rain (PGR),Stream/River - Intermittent,3.140100000000000,1.212398890000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11156450,0, ,18060002000718,17665659,-107028.371304000000237,-157846.401748000003863,Pajaro,18060002,Upper San Benito River,1806000205,Willow Creek,180600020505,exclude, ,Y, , , , ,3,N,N,N, ,36.590938891299999,-121.196842622999995
1681,11156700,PESCADERO C NR PAICINES CA,USGS,NWIS,Inactive,N,0, ,N,Y,4117,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Intermittent,103.883399999999995,40.109588510000002,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11156700,0,264662,18060002000028,17665619,-117049.308067000005394,-146153.624978000007104,Pajaro,18060002,Lower San Benito River,1806000207,Pescadero Creek,180600020702,exclude, ,Y, , , , ,2,N,N,N, ,36.695222205500002,-121.311695450000002
1682,11158500,SAN BENITO R NR HOLLISTER CA,USGS,NWIS,Inactive,N,0, ,N,Y,12417,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,6,Perennial groundwater and rain (PGR),Stream/River - Intermittent,1516.652100000000019,585.582409109999958,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11158500,0,248799,18060002000015,17665543,-122251.426441000003251,-135652.305981000012252,Pajaro,18060002,Lower San Benito River,1806000207,Bird Creek-San Benito River,180600020705,exclude, ,Y, , , , ,1,N,N,N, ,36.787454926700001,-121.370990833999997
1683,11158900,PESCADERO C NR CHITTENDEN CA,USGS,NWIS,Inactive,N,0, ,N,Y,4037,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Winter storms (WS),Stream/River - Perennial,27.920700000000000,10.780238110000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11158900,0,230550,18060002000414,17663279,-141156.932841000001645,-122059.078825000004144,Pajaro,18060002,Pajaro River,1806000208,Lower Pajaro River,180600020805,exclude, ,Y, , , , ,2,N,N,N, ,36.907844738700000,-121.585558581000001
1684,11159150,CORRALITOS C NR CORRALITOS CA,USGS,NWIS,Inactive,N,0, ,N,Y,5490,Inactive,N,Y,2,Inactive,N,Y,2,Inactive,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,28.045800000000000,10.828539470000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11159150,0,221595,18060002001833,17661713,-160752.613199000013992,-110838.080673000004026,Pajaro,18060002,Pajaro River,1806000208,Corralitos Creek,180600020802,exclude, ,Y, , , , ,2,N,N,N, ,37.005655732199997,-121.808520357999996
1685,11159400,GREEN VALLEY C NR CORRALITOS CA,USGS,NWIS,Inactive,N,0, ,N,Y,1460,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,21.244499999999999,8.202543940000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11159400,0, ,18060002001646,17665469,-157997.668177999992622,-114065.806786999994074,Pajaro,18060002,Pajaro River,1806000208,Salsipuedes Creek,180600020803,exclude, ,Y, , , , ,3,N,Y,N,ecosystem,36.977323691800002,-121.777121859999994
1686,11159690,APTOS C NR APTOS CA,USGS,NWIS,Inactive,N,0, ,N,Y,5113,Inactive,N,Y,4,Inactive,N,Y,5,Inactive,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,26.684100000000001,10.302784380000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11159690,0,254571,18060015000169,17683402,-169470.074029000010341,-111087.918351000000257,Monterey Bay,18060015,Monterey Bay,1806001503,Aptos Creek,180600150302,exclude, ,Y, , , , ,2,N,N,N, ,37.001406225499998,-121.906217983999994
1687,11159700,APTOS C A APTOS CA,USGS,NWIS,Inactive,N,0, ,N,Y,5120,Inactive,N,Y,2,Inactive,N,Y,2,Inactive,N, , , , , , ,2,Winter storms (WS),Stream/River - Perennial,31.368600000000001,12.111479200000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11159700,0,254571,18060015000168,17684374,-169206.776295999996364,-113916.039955999993253,Monterey Bay,18060015,Monterey Bay,1806001503,Aptos Creek,180600150302,exclude, ,Y, , , , ,2,N,N,N, ,36.976340879600002,-121.903498288999998
1688,11159800,WB SOQUEL C NR SOQUEL CA,USGS,NWIS,Inactive,N,0, ,N,Y,5120,Inactive,N,Y,2,Inactive,N,Y,2,Inactive,N, , , , , , ,2,Winter storms (WS),Stream/River - Perennial,31.894200000000001,12.314414409999999,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11159800,0, ,18060015000018,17683342,-172296.466201000002911,-105513.755957000001217,Monterey Bay,18060015,Monterey Bay,1806001503,Soquel Creek,180600150303,exclude, ,Y, , , , ,2,N,N,N, ,37.051788183900001,-121.939579292999994
1689,11159940,SOQUEL C NR SOQUEL CA,USGS,NWIS,Inactive,N,0, ,N,Y,1460,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,83.425500000000000,32.210752399999997,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11159940,0,253912,18060015000009,17683352,-172780.665181999997003,-107444.570930000001681,Monterey Bay,18060015,Monterey Bay,1806001503,Soquel Creek,180600150303,exclude, ,Y, , , , ,3,N,N,N, ,37.033656855600000,-121.944117378000001
1690,11160020,SAN LORENZO R NR BOULDER C CA,USGS,NWIS,Inactive,N,0, ,N,Y,8934,Inactive,N,Y,28,Inactive,N,Y,21,Inactive,N, , , , , ,Y,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,20.418299999999999,7.883546470000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11160020,0,248894,18060015000107,17682178,-190179.982614999986254,-87878.090380900001037,Monterey Bay,18060015,San Lorenzo River,1806001502,Bear Creek-San Lorenzo River,180600150201,exclude, ,Y, , , , ,2,N,N,N, ,37.205949607900003,-122.145433127000004
1691,11160060,BEAR C A BOULDER C CA,USGS,NWIS,Inactive,N,0, ,N,Y,5571,Inactive,N,Y,11,Inactive,N,Y,11,Inactive,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,41.985900000000001,16.210839960000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11160060,0,218798,18060015000043,17682316,-187893.326571000012336,-96690.614526399993338,Monterey Bay,18060015,San Lorenzo River,1806001502,Bear Creek-San Lorenzo River,180600150201,exclude, ,Y, , , , ,2,N,N,N, ,37.127796299899998,-122.117913272999999
1692,11160070,BOULDER C AT BOULDER CREEK CA,USGS,NWIS,Inactive,N,0, ,N,Y,5936,Inactive,N,Y,12,Inactive,N,Y,19,Inactive,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,29.477699999999999,11.381398930000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11160070,0,219687,18060015000115,17682322,-188410.062642000004416,-96787.632529199996497,Monterey Bay,18060015,San Lorenzo River,1806001502,Bear Creek-San Lorenzo River,180600150201,exclude, ,Y, , , , ,2,N,N,N, ,37.126436647100000,-122.123706571000000
1693,11160200,NEWELL C A BEN LOMOND CA,USGS,NWIS,Inactive,N,0, ,N,Y,1188,Inactive,N,Y,11,Inactive,N,Y,11,Inactive,N, , , , , , ,2,Winter storms (WS),Stream/River - Perennial,25.686000000000000,9.917415970000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11160200,0,229513,18060015000202,17682396,-184178.016858999995748,-100416.947673000002396,Monterey Bay,18060015,San Lorenzo River,1806001502,Zayante Creek-San Lorenzo River,180600150202,exclude, ,Y, , , , ,3,N,N,N, ,37.094565881000001,-122.074260323000004
1694,11160300,ZAYANTE C A ZAYANTE CA,USGS,NWIS,Inactive,N,0, ,N,Y,12876,Inactive,N,Y,1337,Inactive,N,Y,794,Inactive,N, , , , , ,Y,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,29.151000000000000,11.255259400000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11160300,0,238308,18060015000029,17682394,-181778.097959000006085,-101446.332894000006490,Monterey Bay,18060015,San Lorenzo River,1806001502,Zayante Creek-San Lorenzo River,180600150202,exclude, ,Y, , , , ,1,N,N,N, ,37.086305645400003,-122.047396461000005
1695,11161500,BRANCIFORTE C A SANTA CRUZ CA,USGS,NWIS,Inactive,N,0, ,N,Y,7303,Inactive,N,Y,12,Inactive,N,Y,12,Inactive,N, , , , , , ,3,Winter storms (WS),Stream/River - Perennial,46.444499999999998,17.932314340000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11161500,0,220590,18060015000055,17684084,-179138.136983000003966,-112625.035445999994408,Monterey Bay,18060015,San Lorenzo River,1806001502,Carbonera Creek-San Lorenzo River,180600150203,exclude, ,Y, , , , ,2,N,N,N, ,36.986087650199998,-122.014067393000005
1696,11161570,MAJORS C NR SANTA CRUZ CA,USGS,NWIS,Inactive,N,0, ,N,Y,2556,Inactive,N,Y,2,Inactive,N,Y,2,Inactive,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,13.086900000000000,5.052878260000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11161570,0,234234,18050006001668,17684082,-188604.608153000008315,-111040.885156999996980,San Francisco Coastal South,18050006,Waddell Creek-Frontal Ano Nuevo Bay,1805000603,San Vicente Creek-Frontal Pacific Ocean,180500060304,exclude, ,Y, , , , ,3,N,N,N, ,36.998041115400000,-122.121518647000002
1697,11161590,LAGUNA C NR DAVENPORT CA,USGS,NWIS,Inactive,N,0, ,N,Y,2570,Inactive,N,Y,2,Inactive,N,Y,1,Inactive,N, , , , , , ,1,Perennial groundwater and rain (PGR),Stream/River - Perennial,9.091799999999999,3.510362160000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11161590,0,226769,18050006001643,17682512,-189399.278408000012860,-108016.842040000003180,San Francisco Coastal South,18050006,Waddell Creek-Frontal Ano Nuevo Bay,1805000603,San Vicente Creek-Frontal Pacific Ocean,180500060304,exclude, ,Y, , , , ,3,N,N,N, ,37.025224404699998,-122.131059117999996
1698,11161800,SAN VICENTE C NR DAVENPORT CA,USGS,NWIS,Inactive,N,0, ,N,Y,5843,Inactive,N,Y,1,Inactive,N,Y,1,Inactive,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,18.473400000000002,7.132616690000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11161800,0,232480,18050006001630,17682482,-193871.257990000012796,-104603.420123999996576,San Francisco Coastal South,18050006,Waddell Creek-Frontal Ano Nuevo Bay,1805000603,San Vicente Creek-Frontal Pacific Ocean,180500060304,exclude, ,Y, , , , ,2,N,N,N, ,37.055117659300002,-122.181801624000002
1699,11161900,SCOTT C AB LITTLE C NR DAVENPORT CA,USGS,NWIS,Inactive,N,0, ,N,Y,5481,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,65.312100000000001,25.217132429999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11161900,0,232722,18050006001530,17682422,-198031.589965999999549,-103529.344542000006186,San Francisco Coastal South,18050006,Waddell Creek-Frontal Ano Nuevo Bay,1805000603,Scott Creek,180500060302,exclude, ,Y, , , , ,2,N,N,N, ,37.064358552800002,-122.229863816000005
1700,11162000,SCOTT C NR DAVENPORT CA,USGS,NWIS,Inactive,N,0, ,N,Y,1277,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,71.889300000000006,27.756602510000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162000,0,232722,18050006001529,17682450,-197747.774830000009388,-103909.263216999999713,San Francisco Coastal South,18050006,Waddell Creek-Frontal Ano Nuevo Bay,1805000603,Scott Creek,180500060302,exclude, ,Y, , , , ,3,N,N,N, ,37.060526727400003,-122.227440638999994
1701,11162540,BUTANO C NR PESCADERO CA,USGS,NWIS,Inactive,N,0, ,N,Y,4482,Inactive,N,Y,9,Inactive,N,Y,8,Inactive,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,54.461700000000000,21.027771290000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162540,0,220266,18050006000004,17688327,-209746.478658999985782,-84405.791332799999509,San Francisco Coastal South,18050006,Pescadero Creek,1805000601,Butano Creek,180500060102,exclude, ,Y, , , , ,2,N,Y,N,ecosystem,37.233959617600000,-122.367101774999995
1702,11162600,PURISIMA C NR HALF MOON BAY CA,USGS,NWIS,Inactive,N,0, ,N,Y,4021,Inactive,N,Y,2,Inactive,N,Y,2,Inactive,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Perennial,22.874400000000001,8.831851589999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162600,0,253798,18050006000061,17687875,-209850.705172999994829,-62013.181464300003427,San Francisco Coastal South,18050006,San Gregorio Creek-Frontal Pacific Ocean,1805000602,Pruisima Creek-Frontal Pacific Ocean,180500060206,exclude, ,Y, , , , ,2,N,Y,N,ecosystem,37.434581679600001,-122.374471486999994
1703,11162720,COLMA C A SOUTH SAN FRANCISCO CA,USGS,NWIS,Inactive,N,0, ,N,Y,11494,Inactive,N,Y,3104,Inactive,N,Y,563,Inactive,N, , , , , ,N,1, ,Stream/River - Perennial,42.939900000000002,16.579181269999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162720,0,221398,18050004001602,2804039,-213843.007362000003923,-37580.113604199999827,San Francisco Bay,18050004,San Mateo Creek-Frontal San Francisco Bay Estuaries,1805000409,Colma Creek-Frontal San Francisco Bay Estuaries,180500040903,exclude, ,Y, , , , ,1,N,N,N, ,37.653925037699999,-122.427264484999995
1704,11162722,SPRUCE BRANCH A SOUTH SAN FRANCISCO CA,USGS,NWIS,Inactive,N,0, ,N,Y,1690,Inactive,N,Y,1280,Inactive,N,Y,26,Inactive,N, , , , , , ,0, ,Connector,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162722,0,221398,18050004001602,2804039,-213466.705584999988787,-38431.361355000000913,San Francisco Bay,18050004,San Mateo Creek-Frontal San Francisco Bay Estuaries,1805000409,Colma Creek-Frontal San Francisco Bay Estuaries,180500040903,exclude, ,Y, , , , ,2,N,N,N, ,37.646123096899998,-122.422925798999998
1705,11162800,REDWOOD C A REDWOOD CITY CA,USGS,NWIS,Inactive,N,0, ,N,Y,13900,Inactive,N,Y,4,Inactive,N,Y,4,Inactive,N, , , , , ,N,0, ,Pipeline,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162800,0, ,18050004001785,2809167,-197401.710388000006787,-60714.185872699999891,San Francisco Bay,18050004,San Mateo Creek-Frontal San Francisco Bay Estuaries,1805000409,Cordileras Creek-Frontal San Francisco Bay Estuaries,180500040902,exclude, ,Y, , , , ,1,N,N,N, ,37.449324138300000,-122.234599187000001
1706,11162900,SHARON C NR MENLO PARK CA,USGS,NWIS,Inactive,N,0, ,N,Y,4034,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,0, ,Stream/River - Intermittent,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162900,0, ,18050004001694,2809133,-196095.848013000009814,-62991.284570999996504,San Francisco Bay,18050004,San Mateo Creek-Frontal San Francisco Bay Estuaries,1805000409,Cordileras Creek-Frontal San Francisco Bay Estuaries,180500040902,exclude, ,Y, , , , ,2,N,N,N, ,37.430276030300000,-122.220333818000000
1707,11162940,SAN FRANCISQUITO C BL LADERA DAMSITE CA,USGS,NWIS,Inactive,N,0, ,N,Y,3299,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Intermittent,75.961799999999997,29.329002899999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162940,0,232397,18050003000977,17692965,-194908.196300999989035,-65509.728464599997096,Coyote,18050003,Saratoga Creek-Frontal San Francisco Bay Estuaries,1805000304,San Francisquito Creek,180500030404,exclude, ,Y, , , , ,3,N,N,N, ,37.406247642700002,-122.204748699000007
1708,11162950,SAN FRANCISQUITO C T NR STANFORD UNIV CA,USGS,NWIS,Inactive,N,0, ,N,Y,2191,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Intermittent,75.961799999999997,29.329002899999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11162950,0,232397,18050003000977,17692965,-194425.409367999993265,-64937.290426699997624,Coyote,18050003,Saratoga Creek-Frontal San Francisco Bay Estuaries,1805000304,San Francisquito Creek,180500030404,exclude, ,Y, , , , ,3,N,N,N, ,37.411101669499999,-122.198872819000002
1709,11163000,LOS TRANCOS CN NR STANFORD UNIV CA,USGS,NWIS,Inactive,N,0, ,N,Y,4017,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Intermittent,16.380900000000000,6.324698250000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11163000,0, ,18050003001000,17692975,-193459.715840999997454,-67518.218681300000753,Coyote,18050003,Saratoga Creek-Frontal San Francisco Bay Estuaries,1805000304,San Francisquito Creek,180500030404,exclude,Y,N, , , , ,4,N,N,N, ,37.388203400800002,-122.187460963999996
