OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
947,JBR,YUBA RIVER AT JONES BAR,Yuba County,CDEC,Active,Y,8591,Active,Y,Y,8232,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,803.2923,310.1527636,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=JBR,0,267540,1.80201E+13,8060983,-95144.15369,142345.8547,Upper Yuba,18020125,Lower South Yuba River,1802012507,Shady Creek-South Yuba River,1.80201E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.29230422,-121.1039648
948,KBC,S.F. KINGS R ABV BOYDEN CAVERN,Kings River Water Association,CDEC,Active,Y,2249,Active,Y,Y,2072,Active,Y,N,0, ,N,Y,2249,Active,Y, , , , , , ,6,Snowmelt (SM),Stream/River - Perennial,1066.8744,411.9223396,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KBC,0,235020,1.803E+13,22058767,108865.1795,-133522.896,Upper King,18030010,Lower South Fork Kings River,1803001004,Boulder Creek-South Fork Kings River,1.803E+11,WG, ,N,N,N,N,N,0,Y,N,N, ,36.80806583,-118.7780087
949,KCK,KELSEY CK BLW KELSEYVILLE,CA Dept of Water Resources,CDEC,Active,Y,5186,Active,Y,Y,3971,Active,Y,N,0, ,N,N,0, ,N,Y, , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,115.1487,44.45914337,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KCK,0,262116,1.80201E+13,8006887,-245600.3746,113950.7938,Upper Cache,18020116,Kelsey Creek-Clear Lake,1802011603,Kelsey Creek,1.80201E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,39.00838985,-122.8391392
952,KLO,KLAMATH R AT ORLEANS,USGS and DWR,CDEC,Active,N,0, ,N,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,"Flashy, ephemeral rain (FER)",Stream/River - Perennial,4.7241,1.82398446,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KLO,0,258232,1.80102E+13,4441614,-296090.2762,370754.6483,Lower Klamath,18010209,Bluff Creek-Klamath River,1801020908,Boise Creek-Klamath River,1.80102E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,41.30430319,-123.5328866
953,KOT,STANISLAUS R AT KOETITZ RANCH,CA Dept of Water Resources/SCRO,CDEC,Active,Y,2935,Active,Y,Y,2010,Active,Y,N,0, ,N,N,0, ,N, , , ,Y, , ,6,High-volume snowmelt and rain (HSR),Stream/River - Perennial,2804.4981,1082.822325,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KOT,0,267673,1.804E+13,2819852,-103032.6321,-34557.93099,Upper Stanislaus,18040010,Lower Stanislaus River,1804001007,Boscha Lake (Historical)-Stanislaus River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.70003506,-121.1698866
955,KRD,KERN R BL KERN CYN PH DIV DAM KE-16,"Pacific Gas and Electric Company, Auberry",CDEC,Active,Y,5462,Active,Y,Y,3682,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,6,High-volume snowmelt and rain (HSR),Stream/River - Perennial,5567.013,2149.434853,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KRD,0,255515,1.803E+13,14946890,110584.4086,-283371.1589,Middle Kern-Upper Tehachapi-Grapevine,18030003,Cottonwood Creek-Kern River,1803000301,Stark Creek-Kern River,1.803E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,35.46025879,-118.7805031
957,KRR,SF KINGS R ABV ROARING R,Kings River Water Association,CDEC,Active,Y,2284,Active,Y,Y,2072,Active,Y,N,0, ,N,Y,2284,Active,Y, , , , , , ,5,Snowmelt (SM),Stream/River - Perennial,606.4839,234.1646468,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KRR,0,235020,1.803E+13,22058907,123287.2641,-135762.4112,Upper King,18030010,Upper South Fork Kings River,1803001002,Granite Creek-South Fork Kings River,1.803E+11,WG, ,N,N,N,N,N,0,Y,N,N, ,36.78682064,-118.6167432
960,LCB,OREGON CREEK BELOW LOG CABIN,Yuba County,CDEC,Active,Y,8591,Active,Y,Y,8232,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,61.2477,23.64785947,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LCB,0,264387,1.80201E+13,8060547,-90990.2488,159302.1543,Upper Yuba,18020125,Middle Yuba River,1802012505,Oregon Creek,1.80201E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,39.44380906,-121.0555505
961,LCH,LINDO CHANNEL NR CHICO,CA Dept of Water Resources,CDEC,Active,Y,5186,Active,Y,Y,5089,Active,Y,N,0, ,N,N,0, ,N,Y, , , , , ,3,"Flashy, ephemeral rain (FER)",Stream/River - Intermittent,196.9677,76.04962291,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LCH,0,244873,1.80202E+13,12076098,-160056.1306,194168.6903,Big Chico Creek-Sacramento River,18020157,Big Chico Creek,1802015705,Lower Big Chico Creek,1.80202E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.74919799,-121.8689418
964,LIS,YOLO BYPASS AT LISBON,CA Dept of Water Resources,CDEC,Active,Y,13514,Active,Y,Y,5511,Active,Y,Y,2709,Active,Y,Y,4551,Active,Y,Y,Y, ,Y, , ,6,Rain and seasonal groundwater (RGW),Canal/Ditch,5426.5671,2095.20841,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LIS,0, ,1.80202E+13,15047747,-138393.9692,52118.52755,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,1.80202E+11,WG, ,N,N,N,N,N,0,N,N,N, ,38.47480911,-121.5883967
965,LON,LOON LAKE (SMUD),Sacramento Municipal Utility District,CDEC,Active,N,0, ,N,Y,2921,Active,Y,N,0, ,N,Y,1,Inactive,N, , , , , , ,0, , ,0,0,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LON,0, ,1.80201E+13,14997089,-27954.13289,107497.5695,North Fork American,18020128,Rubicon River,1802012802,Gerle Creek,1.80201E+11,WG,Y,N,N,N,N,Y,0,N,N,N, ,38.9830052,-120.323013
966,M11,NF MOKELUMNE R BL SALT SPRINGS DAM,Pacific Gas & Electric,CDEC,Active,N,0, ,N,Y,2586,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,4,Snowmelt (SM),Stream/River - Perennial,443.4777,171.2276269,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=M11,0,272696,1.804E+13,17055544,-19166.21384,53074.70425,Upper Mokelumne,18040012,Upper North Fork Mokelumne River,1804001201,Salt Springs Reservoir-North Fork Mokelumne River,1.804E+11,WG,Y,N,N,N,N,Y,0,N,N,N, ,38.49426859,-120.2207776
967,M38,NF MOKELUMNE R AB TIGER CREEK,Pacific Gas & Electric,CDEC,Active,N,0, ,N,Y,2709,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,862.1694,332.8853297,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=M38,0,272696,1.804E+13,17055970,-42642.8475,47944.58782,Upper Mokelumne,18040012,Lower North Fork Mokelumne River,1804001204,Tiger Creek-North Fork Mokelumne River,1.804E+11,WG,N,N,N,N,N,Y,0,N,N,N, ,38.44612775,-120.489309
968,M46,NF MOKELUMNE R BL ELECTRA DIVERSION,Pacific Gas & Electric,CDEC,Active,N,0, ,N,Y,2709,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,962.3412,371.561862,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=M46,0,272696,1.804E+13,17056846,-47865.44632,45100.72211,Upper Mokelumne,18040012,Lower North Fork Mokelumne River,1804001204,Mill Creek-North Fork Mokelumne River,1.804E+11,WG,Y,N,N,N,N,Y,0,N,N,N, ,38.42062502,-120.5488303
969,MAB,MIDDLE RIVER ABOVE BARRIER,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1203,Active,Y,Y,2515,Active,Y,N,0, ,N,Y,2515,Active,Y, , , , , , ,7,Rain and seasonal groundwater (RGW),Artificial Path,36210.8196,13981.06987,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MAB,0,228618,1.804E+13,1909450,-129351.1775,-13578.77608,San Joaquin Delta,18040003,Middle River-San Joaquin River,1804000309,Middle River-San Joaquin River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.88483479,-121.4729215
970,MBB,MERCED RIVER NEAR BRICEBURG,Merced Irrigation District,CDEC,Active,Y,7972,Active,Y,Y,7972,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1876.7844,724.6302104,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MBB,0,272412,1.804E+13,21610177,1930.885774,-46407.99492,Upper Merced,18040008,Bear Creek-Merced River,1804000805,Saxon Creek-Merced River,1.804E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,37.60024994,-119.9793356
971,MBH,MERCED R BLW CROCKER-HUFFMAN DAM,Merced Irrigation District,CDEC,Active,Y,2852,Active,Y,Y,2852,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,5,High-volume snowmelt and rain (HSR),Stream/River - Perennial,2781.8613,1074.082212,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MBH,0,272412,1.804E+13,2824488,-32658.58708,-55671.25025,Upper Merced,18040008,Ingalsbe Slough-Merced River,1804000808,Ingalsbe Slough-Merced River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.51449412,-120.3714929
972,MBK,KINGS RIVER AT MEADOWBROOK,"Pacific Gas and Electric Company, Auberry",CDEC,Active,Y,9223,Active,Y,Y,8592,Active,Y,N,0, ,N,N,0, ,N, , , , , ,Y,4,Snowmelt (SM),Stream/River - Perennial,99.9756,38.60077911,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MBK,0,264175,1.803E+13,22048943,101024.1289,-103372.5359,Upper King,18030010,North Fork Kings River,1803001006,Fleming Creek-North Fork Kings River,1.803E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,37.08118074,-118.8620125
973,MBN,MERCED R AT SHAFFER BRIDGE NR CRESSY,Merced Irrigation District,CDEC,Active,Y,2852,Active,Y,Y,2852,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,5,High-volume snowmelt and rain (HSR),Stream/River - Perennial,2894.6565,1117.632664,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MBN,0,272412,1.804E+13,2829148,-53689.70169,-62325.01014,Upper Merced,18040008,Ingalsbe Slough-Merced River,1804000808,Ingalsbe Slough-Merced River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.45446501,-120.6082663
974,MBT,NF MOKELUMNE R BL TIGER CREEK AFTERBAY,Pacific Gas & Electric,CDEC,Active,N,0, ,N,Y,2709,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,931.6818,359.7242063,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MBT,0,272696,1.804E+13,17056290,-43929.81034,47240.99716,Upper Mokelumne,18040012,Lower North Fork Mokelumne River,1804001204,Mill Creek-North Fork Mokelumne River,1.804E+11,WG,Y,N,N,N,N,Y,0,N,N,N, ,38.44013971,-120.50473
975,MC7,MCCLOUD RIVER BELOW MCCLOUD DAM,Pacific Gas & Electric,CDEC,Active,N,0, ,N,Y,3551,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,996.1659,384.6216463,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MC7,0,266985,1.802E+13,7960871,-173456.3383,346968.4346,McCloud,18020004,Claiborne Creek-McCloud River,1802000404,Bald Mountain Creek-McCloud River,1.802E+11,WG,Y,N,N,N,N,Y,0,N,N,N, ,41.12215054,-122.0647143
976,MCA,MCCLOUD R AT AH-DI-NA,Pacific Gas & Electric,CDEC,Active,Y,4250,Active,Y,Y,4250,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1064.1501,410.8704819,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MCA,0,266985,1.802E+13,7960915,-176219.3916,345713.6674,McCloud,18020004,Claiborne Creek-McCloud River,1802000404,Bald Mountain Creek-McCloud River,1.802E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,41.11011498,-122.0961592
977,MCD,MCCLOUD RIVER NEAR MCCLOUD,Pacific Gas & Electric,CDEC,Active,Y,5522,Active,Y,Y,5522,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,882.7524,340.8324671,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MCD,0,266985,1.802E+13,7960779,-172869.4108,354020.8121,McCloud,18020004,Mud Creek-McCloud River,1802000402,Star City Creek-McCloud River,1.802E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,41.18652484,-122.062043
978,MCH,MILL CREEK BELOW HWY 99,CA Dept of Water Resources,CDEC,Active,Y,8472,Active,Y,Y,8472,Active,Y,N,0, ,N,Y,8123,Active,Y, ,Y, , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,343.8342,132.7550723,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MCH,0, ,1.80202E+13,12068342,-179524.0145,226901.2672,Thomes Creek-Sacramento River,18020156,Mill Creek,1802015603,Lower Mill Creek,1.80202E+11,WG, ,N,N,N,N,N,0,N,N,N, ,40.0402107,-122.1047857
980,MCU,MIDDLE CK NR UPPER LAKE,CA Dept of Water Resources,CDEC,Active,Y,5166,Active,Y,Y,4608,Active,Y,N,0, ,N,N,0, ,N,Y, , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Perennial,129.2895,49.91893453,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MCU,0,234282,1.80201E+13,948020931,-251285.895,133487.3815,Upper Cache,18020116,Middle Creek,1802011602,Salt Flat Creek-Middle Creek,1.80201E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,39.18257222,-122.9119895
981,MER,FEATHER RIVER AT MERRIMAC,CA Dept of Water Resources/O & M,CDEC,Active,Y,13510,Active,Y,Y,13510,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,2729.232,1053.761934,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MER,0,263528,1.80201E+13,8037183,-108828.7623,188857.9778,Middle Fork Feather,18020123,Lower Middle Fork Feather River,1802012307,Brush Creek-Middle Fork Feather River,1.80201E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.70878555,-121.2710914
982,MFP,MIDDLE FORK FEATHER RIVER NEAR PORTOLA,CA Dept of Water Resources,CDEC,Active,Y,5239,Active,Y,Y,5175,Active,Y,N,0, ,N,N,0, ,N, , , , ,Y, ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1510.5177,583.213905,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MFP,0,263528,1.80201E+13,948020312,-38066.30825,200434.2672,Middle Fork Feather,18020123,Upper Middle Fork Feather River,1802012304,Humbug Creek-Middle Fork Feather River,1.80201E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.81870909,-120.4446475
983,MIR,MINER SLOUGH NEAR SACRAMENTO RIVER,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1203,Active,Y,Y,1998,Active,Y,Y,2030,Active,Y,Y,2030,Active,Y, , , , , , ,2,Rain and seasonal groundwater (RGW),Artificial Path,60134.2578,23217.95721,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MIR,0,228791,1.80202E+13,15048195,-145641.5412,25698.88343,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,1.80202E+11,WG, ,N,N,N,N,N,0,N,N,N, ,38.23618796,-121.6664109
984,MLK,MERCED LAKE,CA Dept of Water Resources/Snow Surveys,CDEC,Active,Y,4817,Active,Y,Y,1309,Active,Y,Y,2409,Active,Y,Y,2409,Active,Y, , , , , , ,4,Snowmelt (SM),Stream/River - Perennial,187.8192,72.51736876,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MLK,0,272412,1.804E+13,21609487,52300.73066,-30714.38173,Upper Merced,18040008,Headwaters Merced River,1804000801,Gray Peak Fork-Merced River,1.804E+11,WG, ,N,N,N,N,N,0,Y,N,N, ,37.73781016,-119.4048305
985,MMF,MERCED RIVER BELOW MERCED FALLS,Merced Irrigation District,CDEC,Active,Y,8633,Active,Y,Y,8232,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,5,High-volume snowmelt and rain (HSR),Stream/River - Perennial,2752.5231,1062.754674,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MMF,0,272412,1.804E+13,2824504,-29213.49356,-54905.82799,Upper Merced,18040008,Ingalsbe Slough-Merced River,1804000808,Ingalsbe Slough-Merced River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.52190167,-120.3309313
986,MRB,SAN JOAQUIN R AT MAZE RD BRIDGE,CA Dept of Water Resources,CDEC,Active,Y,5301,Active,Y,Y,5158,Active,Y,Y,5301,Active,Y,Y,5301,Active,Y, , , ,Y, , ,7,Groundwater (GW),Stream/River - Perennial,32704.0533,12627.10039,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MRB,0,273488,1.804E+13,948040202,-108171.2092,-40983.34977,Lower San Joaquin River,18040002,Ingram Creek-San Joaquin River,1804000205,Lower White Lake-San Joaquin River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.64162888,-121.2287828
989,MRU,MIDDLE RIVER AT UNDINE ROAD,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1203,Active,Y,Y,4202,Active,Y,Y,2801,Active,Y,Y,2801,Active,Y, , , , , , ,7,Rain and seasonal groundwater (RGW),Stream/River - Perennial,36086.2506,13932.97353,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MRU,0,228618,1.804E+13,1894262,-121815.0194,-19393.69064,San Joaquin Delta,18040003,Middle River-San Joaquin River,1804000309,Middle River-San Joaquin River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.83498863,-121.3830098
990,MSD,SAN JOAQUIN RIVER AT MOSSDALE BRIDGE,"CA Dept of Water Resources, DES",CDEC,Active,Y,9223,Active,Y,Y,5498,Active,Y,Y,6824,Active,Y,Y,6824,Active,Y,Y,Y, ,Y,Y, ,7,Groundwater (GW),Artificial Path,36077.1345,13929.45378,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MSD,0,273488,1.804E+13,1897398,-114857.6566,-24817.89969,San Joaquin Delta,18040003,Lone Tree Creek-San Joaquin River,1804000302,Oakwood Lake-San Joaquin River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.78547073,-121.3066015
991,MSN,MERCED RIVER NEAR SNELLING,CA Dept of Water Resources,CDEC,Active,Y,8618,Active,Y,Y,8618,Active,Y,N,0, ,N,N,0, ,N, , , ,Y, , ,5,High-volume snowmelt and rain (HSR),Stream/River - Perennial,2798.0829,1080.345404,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MSN,0,272412,1.804E+13,2824570,-39814.99502,-57085.418,Upper Merced,18040008,Ingalsbe Slough-Merced River,1804000808,Ingalsbe Slough-Merced River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.50202834,-120.4514629
992,MSS,MCCLOUD RIVER ABOVE SHASTA LAKE,Pacific Gas & Electric,CDEC,Active,Y,11371,Active,Y,Y,10745,Active,Y,Y,11371,Active,Y,Y,11371,Active,Y, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1518.2469,586.1981646,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MSS,0,266985,1.802E+13,7962651,-186892.5101,329026.6096,McCloud,18020004,McCloud River Arm-Shasta Lake,1802000405,Nosoni Creek-McCloud River,1.802E+11,WG, ,N,N,N,N,N,0,N,N,N, ,40.95817366,-122.2199044
993,MST,MERCED RIVER NEAR STEVINSON,CA Dept of Water Resources/SCRO,CDEC,Active,Y,8687,Active,Y,Y,8687,Active,Y,Y,5219,Active,N,Y,4419,Active,N,Y, , , , ,N,5,High-volume snowmelt and rain (HSR),Stream/River - Perennial,3287.7603,1269.410827,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MST,0,272412,1.804E+13,2833552,-82332.14285,-71338.30583,Upper Merced,18040008,Ingalsbe Slough-Merced River,1804000808,Jones Drain-Merced River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.37054383,-120.9306347
995,MTO,M TUOLUMNE R A OAKLAND RECREATION CAMP CA,City and County of San Francisco,CDEC,Active,Y,4357,Active,Y,Y,4357,Active,Y,N,0, ,N,N,0, ,N, , , , , ,Y,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,187.7967,72.50868146,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MTO,0,272451,1.804E+13,17078467,-1099.81438,-20905.67064,Upper Tuolumne,18040009,Middle Tuolumne River,1804000906,Lower Middle Tuolumne River,1.804E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,37.82840873,-120.012152
996,MUC,MUD CREEK NEAR CHICO,CA Dept of Water Resources,CDEC,Active,Y,5182,Active,Y,Y,5089,Active,Y,N,0, ,N,N,0, ,N,Y, , , , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Perennial,352.8864,136.2501448,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MUC,0,255109,1.80202E+13,12076100,-161506.4572,197997.9196,Big Chico Creek-Sacramento River,18020157,Mud Creek,1802015706,Kusal Slough-Mud Creek,1.80202E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.78363279,-121.886847
997,NFP,NORTH FORK FEATHER RIVER AT PULGA,Pacific Gas & Electric,CDEC,Active,Y,5874,Active,Y,Y,5874,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,6,High-volume snowmelt and rain (HSR),Stream/River - Perennial,5060.7468,1953.964461,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=NFP,0,264163,1.80201E+13,2776482,-124193.3386,198523.3601,North Fork Feather,18020121,Lower North Fork Feather River,1802012108,Chino Creek-North Fork Feather River,1.80201E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.79438067,-121.4519185
998,NFW,N FK WILLOW CK NR SUGAR PINE,Madera Irrigation District,CDEC,Active,Y,4075,Active,Y,Y,4095,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,50.4648,19.48456021,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=NFW,0, ,1.804E+13,17115031,38968.38413,-68672.79839,Upper San Joaquin,18040006,Willow Creek,1804000611,North Fork Willow Creek,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.39770059,-119.5660261
999,NHC,N HONCUT CK AT HWY 70,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1501,Active,Y,Y,1071,Active,Y,N,0, ,N,N,0, ,N,Y, , , , , ,4,Winter storms (WS),Stream/River - Intermittent,190.6074,73.59389835,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=NHC,0, ,1.80202E+13,7969869,-137438.9395,144871.8301,Honcut Headwaters-Lower Feather,18020159,Honcut Creek,1802015901,Prairie Creek-South Honcut Creek,1.80202E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.30822995,-121.5952636
1000,ORI,OLD RIVER AT CLIFTON COURT INTAKE,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1203,Active,Y,Y,4202,Active,Y,Y,995,Active,Y,Y,3390,Active,Y, , , , , , ,4,Rain and seasonal groundwater (RGW),Artificial Path,36525.4668,14102.55578,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=ORI,0,254998,1.804E+13,1897444,-136466.9325,-19822.5669,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.82812817,-121.5520577
1001,ORM,OLD RIVER UPSTREAM OF MOUNTAIN HOUSE CRK,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1203,Active,Y,Y,2114,Active,Y,Y,2114,Active,Y,Y,2114,Active,Y, , , , , , ,3,Rain and seasonal groundwater (RGW),Artificial Path,36427.3911,14064.68856,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=ORM,0,254998,1.804E+13,948040192,-133432.2863,-23669.66094,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.79371606,-121.5175592
1002,ORO,OROVILLE DAM,CA Dept of Water Resources/O & M,CDEC,Active,N,0, ,N,Y,13038,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,6,High-volume snowmelt and rain (HSR),Artificial Path,9313.2783,3595.875378,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=ORO,0,223423,1.80202E+13,7968453,-128232.2996,170360.6427,Honcut Headwaters-Lower Feather,18020159,Upper Feather River,1802015902,Oregon Gulch-Feather River,1.80202E+11,WG,Y,N,N,N,N,Y,0,N,N,N, ,39.54119051,-121.4945826
1003,ORX,OLD RIVER ABOVE DOUGHTY CUT,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1203,Active,Y,Y,2794,Active,Y,Y,2540,Active,Y,Y,2794,Active,Y, , , , , , ,7,Rain and seasonal groundwater (RGW),Stream/River - Perennial,36292.8645,14012.74757,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=ORX,0,254998,1.804E+13,1894454,-121903.2217,-21938.39461,San Joaquin Delta,18040003,Old River,1804000306,Upper Old River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.81074679,-121.3864691
1004,OTR,OWENS RIVER BELOW TINEMAHA RESERVOIR,Los Angeles County,CDEC,Active,N,0, ,N,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,6,Groundwater (GW),Artificial Path,4653.0306,1796.544421,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=OTR,0,272822,1.80901E+13,163864514,157615.2245,-105059.9575,Crowley Lake,18090102,Tinemaha Creek-Owens River,1809010208,Tinemaha Reservoir-Owens River,1.80901E+11,exclude, ,N,N,N,N,N,0,N,N,N, ,37.05799518,-118.2268152
