MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart
UDWRi_Water Use Data,UDWRi,UTSS_S248,UDWRi_Site Specific Withdrawal,UTSS_WS248,57003.95861,,,Water Supplier,Portage Municipal Water System,,Public,10/29/2020,,,,,250.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S248,UDWRi_Site Specific Withdrawal,UTSS_WS248,52956.67755,,,Water Supplier,Portage Municipal Water System,,Public,10/29/2020,,,,,226.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S248,UDWRi_Site Specific Withdrawal,UTSS_WS248,32842.28071,,,Water Supplier,Portage Municipal Water System,,Public,10/29/2020,,,,,218.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S249,UDWRi_Site Specific Withdrawal,UTSS_WS249,1537.106744,,,Water Supplier,Starvation State Park,,Public,10/29/2020,,,,,0.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S249,UDWRi_Site Specific Withdrawal,UTSS_WS249,2085.144802,,,Water Supplier,Starvation State Park,,Public,10/29/2020,,,,,0.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S249,UDWRi_Site Specific Withdrawal,UTSS_WS249,1700.118064,,,Water Supplier,Starvation State Park,,Public,10/29/2020,,,,,0.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S250,UDWRi_Site Specific Withdrawal,UTSS_WS250,1700.118064,,,Water Supplier,Starvation State Park,,Public,10/29/2020,,,,,0.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,852365.8494,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,12196.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,781724.0942,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,11693.0,,,Water Supplier,2018,,2018-12-31,2018-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,618789.0,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,11442.0,,,Water Supplier,2017,,2017-12-31,2017-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,552813.3898,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,8024.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,617657.8999,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,7813.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,329291.8675,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,8027.0,,,Water Supplier,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,527836.6553,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,7759.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,449931.2452,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,7420.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,443230.7799,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,7110.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S251,UDWRi_Site Specific Withdrawal,UTSS_WS251,100206.9588,,,Water Supplier,Smithfield City Municipal Water System (Culinary),,Public,10/29/2020,,,,,6869.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S252,UDWRi_Site Specific Withdrawal,UTSS_WS252,7276.2624,,,Water Supplier,Riverside Culinary Water,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S253,UDWRi_Site Specific Withdrawal,UTSS_WS253,4028.193,,,Water Supplier,"Alton Town Water, Inc.",,Public,10/29/2020,,,,,135.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S254,UDWRi_Site Specific Withdrawal,UTSS_WS254,4028.193,,,Water Supplier,"Alton Town Water, Inc.",,Public,10/29/2020,,,,,135.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S253,UDWRi_Site Specific Withdrawal,UTSS_WS253,6308.483657,,,Water Supplier,"Alton Town Water, Inc.",,Public,10/29/2020,,,,,134.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S253,UDWRi_Site Specific Withdrawal,UTSS_WS253,13500.937569999998,,,Water Supplier,"Alton Town Water, Inc.",,Public,10/29/2020,,,,,147.0,,,Water Supplier,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S253,UDWRi_Site Specific Withdrawal,UTSS_WS253,2405.167025,,,Water Supplier,"Alton Town Water, Inc.",,Public,10/29/2020,,,,,155.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S253,UDWRi_Site Specific Withdrawal,UTSS_WS253,3324.230849,,,Water Supplier,"Alton Town Water, Inc.",,Public,10/29/2020,,,,,145.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S254,UDWRi_Site Specific Withdrawal,UTSS_WS254,3324.230849,,,Water Supplier,"Alton Town Water, Inc.",,Public,10/29/2020,,,,,145.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S256,UDWRi_Site Specific Withdrawal,UTSS_WS256,31080.0,,,Water Supplier,Spring Lake Water Works Company,,Public,10/29/2020,,,,,460.0,,,Water Supplier,2014,,2014-12-31,2014-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S257,UDWRi_Site Specific Withdrawal,UTSS_WS257,3730.51188,,,Domestic,Cove Water Works Company,,Public,10/29/2020,,,,,70.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S259,UDWRi_Site Specific Withdrawal,UTSS_WS259,3730.51188,,,Water Supplier,Cove Water Works Company,,Public,10/29/2020,,,,,70.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S260,UDWRi_Site Specific Withdrawal,UTSS_WS260,10246.246,,,Water Supplier,Thompson Special Service District,,Public,10/29/2020,,,,,40.0,,,Water Supplier,2017,,2017-12-31,2017-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S262,UDWRi_Site Specific Withdrawal,UTSS_WS262,6688.0,,,Water Supplier,Ophir Canyon Water Association,,Public,10/29/2020,,,,,40.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S262,UDWRi_Site Specific Withdrawal,UTSS_WS262,1180.8648,,,Water Supplier,Ophir Canyon Water Association,,Public,10/29/2020,,,,,180.0,,,Water Supplier,2008,,2008-12-31,2008-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S262,UDWRi_Site Specific Withdrawal,UTSS_WS262,33789.4,,,Water Supplier,Ophir Canyon Water Association,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S262,UDWRi_Site Specific Withdrawal,UTSS_WS262,14761.02507,,,Water Supplier,Ophir Canyon Water Association,,Public,10/29/2020,,,,,46.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S262,UDWRi_Site Specific Withdrawal,UTSS_WS262,1314.0912560000004,,,Water Supplier,Ophir Canyon Water Association,,Public,10/29/2020,,,,,46.0,,,Water Supplier,2003,,2003-12-31,2003-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S262,UDWRi_Site Specific Withdrawal,UTSS_WS262,7893.548162999998,,,Water Supplier,Ophir Canyon Water Association,,Public,10/29/2020,,,,,186.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S262,UDWRi_Site Specific Withdrawal,UTSS_WS262,13726.95326,,,Water Supplier,Ophir Canyon Water Association,,Public,10/29/2020,,,,,175.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S262,UDWRi_Site Specific Withdrawal,UTSS_WS262,11356.78867,,,Water Supplier,Ophir Canyon Water Association,,Public,10/29/2020,,,,,175.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S264,UDWRi_Site Specific Withdrawal,UTSS_WS88,97204.73966,,,Water Supplier,Riverside - North Garland Water Company,,Public,10/29/2020,,,,,1300.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S266,UDWRi_Site Specific Withdrawal,UTSS_WS266,80087.808,,,Water Supplier,Oakley City,,Public,10/29/2020,,,,,1770.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S267,UDWRi_Site Specific Withdrawal,UTSS_WS267,80087.808,,,Water Supplier,Oakley City,,Public,10/29/2020,,,,,1770.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S266,UDWRi_Site Specific Withdrawal,UTSS_WS266,65421.02874,,,Water Supplier,Oakley City,,Public,10/29/2020,,,,,1680.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S267,UDWRi_Site Specific Withdrawal,UTSS_WS267,65421.02874,,,Water Supplier,Oakley City,,Public,10/29/2020,,,,,1680.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S267,UDWRi_Site Specific Withdrawal,UTSS_WS267,119000.0,,,Water Supplier,Oakley City,,Public,10/29/2020,,,,,1200.0,,,Water Supplier,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S266,UDWRi_Site Specific Withdrawal,UTSS_WS266,0.0,,,Water Supplier,Oakley City,,Public,10/29/2020,,,,,1200.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S267,UDWRi_Site Specific Withdrawal,UTSS_WS267,0.0,,,Water Supplier,Oakley City,,Public,10/29/2020,,,,,1200.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S268,UDWRi_Site Specific Withdrawal,UTSS_WS268,383737.0,,,Water Supplier,Ephraim Municipal Water Department,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S268,UDWRi_Site Specific Withdrawal,UTSS_WS268,378913.0,,,Water Supplier,Ephraim Municipal Water Department,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S268,UDWRi_Site Specific Withdrawal,UTSS_WS268,402268.0,,,Water Supplier,Ephraim Municipal Water Department,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2008,,2008-12-31,2008-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S268,UDWRi_Site Specific Withdrawal,UTSS_WS268,427319.0,,,Water Supplier,Ephraim Municipal Water Department,,Public,10/29/2020,,,,,3800.0,,,Water Supplier,2007,,2007-12-31,2007-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S268,UDWRi_Site Specific Withdrawal,UTSS_WS268,269760.7334,,,Water Supplier,Ephraim Municipal Water Department,,Public,10/29/2020,,,,,4710.0,,,Water Supplier,2001,,2001-12-31,2001-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S268,UDWRi_Site Specific Withdrawal,UTSS_WS268,260631.0994,,,Water Supplier,Ephraim Municipal Water Department,,Public,10/29/2020,,,,,4663.0,,,Water Supplier,2000,,2000-12-31,2000-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S268,UDWRi_Site Specific Withdrawal,UTSS_WS268,252109.5076,,,Water Supplier,Ephraim Municipal Water Department,,Public,10/29/2020,,,,,4236.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S271,UDWRi_Site Specific Withdrawal,UTSS_WS271,22963.616,,,Domestic,Lakeview Water Company,,Public,10/29/2020,,,,,230.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S272,UDWRi_Site Specific Withdrawal,UTSS_WS88,221000.0,,,Water Supplier,South Weber City Culinary Water,,Public,10/29/2020,,,,,5981.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S272,UDWRi_Site Specific Withdrawal,UTSS_WS88,132784.2211,,,Water Supplier,South Weber City Culinary Water,,Public,10/29/2020,,,,,5000.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S274,UDWRi_Site Specific Withdrawal,UTSS_WS274,257.784,,,Water Supplier,"National Park Service, Glen Canyon Hite Marina",,Public,10/29/2020,,,,,20.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S276,UDWRi_Site Specific Withdrawal,UTSS_WS276,50844.0,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1032.0,,,Water Supplier,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S277,UDWRi_Site Specific Withdrawal,UTSS_WS277,50844.0,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1032.0,,,Water Supplier,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S276,UDWRi_Site Specific Withdrawal,UTSS_WS276,51800.0,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1038.0,,,Water Supplier,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S278,UDWRi_Site Specific Withdrawal,UTSS_WS278,52510.0,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,996.0,,,Water Supplier,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S276,UDWRi_Site Specific Withdrawal,UTSS_WS276,52510.0,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,996.0,,,Water Supplier,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S278,UDWRi_Site Specific Withdrawal,UTSS_WS278,84671.87999,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1028.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S276,UDWRi_Site Specific Withdrawal,UTSS_WS276,84671.87999,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1028.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S277,UDWRi_Site Specific Withdrawal,UTSS_WS277,84671.87999,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1028.0,,,Water Supplier,2002,,2002-12-31,2002-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S278,UDWRi_Site Specific Withdrawal,UTSS_WS278,0.0,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1015.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S276,UDWRi_Site Specific Withdrawal,UTSS_WS276,0.0,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1015.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S277,UDWRi_Site Specific Withdrawal,UTSS_WS277,0.0,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,1015.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S278,UDWRi_Site Specific Withdrawal,UTSS_WS278,35802.486280000005,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,990.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S276,UDWRi_Site Specific Withdrawal,UTSS_WS276,35802.486280000005,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,990.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S277,UDWRi_Site Specific Withdrawal,UTSS_WS277,35802.486280000005,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,990.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S278,UDWRi_Site Specific Withdrawal,UTSS_WS278,41202.86131,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,985.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S276,UDWRi_Site Specific Withdrawal,UTSS_WS276,41202.86131,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,985.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S277,UDWRi_Site Specific Withdrawal,UTSS_WS277,41202.86131,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,985.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S278,UDWRi_Site Specific Withdrawal,UTSS_WS278,34602.40294,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,993.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S276,UDWRi_Site Specific Withdrawal,UTSS_WS276,34602.40294,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,993.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S277,UDWRi_Site Specific Withdrawal,UTSS_WS277,34602.40294,,,Water Supplier,Aurora Municipal Water System (Culinary),,Public,10/29/2020,,,,,993.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S283,UDWRi_Site Specific Withdrawal,UTSS_WS283,37104.0,,,Water Supplier,Deseret - Oasis Special Service District,,Public,10/29/2020,,,,,440.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S284,UDWRi_Site Specific Withdrawal,UTSS_WS284,6585.457371,,,Water Supplier,Dansie Water Company (Culinary),,Public,10/29/2020,,,,,20.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S284,UDWRi_Site Specific Withdrawal,UTSS_WS284,12600.87506,,,Water Supplier,Dansie Water Company (Culinary),,Public,10/29/2020,,,,,30.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S285,UDWRi_Site Specific Withdrawal,UTSS_WS285,45600.0,,,Water Supplier,Newton Town Water,,Public,10/29/2020,,,,,850.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S287,UDWRi_Site Specific Withdrawal,UTSS_WS287,45600.0,,,Irrigation,Newton Town Water,,Public,10/29/2020,,,,,850.0,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S288,UDWRi_Site Specific Withdrawal,UTSS_WS288,45600.0,,,Water Supplier,Newton Town Water,,Public,10/29/2020,,,,,850.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S285,UDWRi_Site Specific Withdrawal,UTSS_WS285,52730.66185,,,Water Supplier,Newton Town Water,,Public,10/29/2020,,,,,685.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S288,UDWRi_Site Specific Withdrawal,UTSS_WS288,52730.66185,,,Water Supplier,Newton Town Water,,Public,10/29/2020,,,,,685.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S289,UDWRi_Site Specific Withdrawal,UTSS_WS289,10471.78,,,Water Supplier,Scofield Town,,Public,10/29/2020,,,,,160.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S289,UDWRi_Site Specific Withdrawal,UTSS_WS289,8310.013,,,Water Supplier,Scofield Town,,Public,10/29/2020,,,,,75.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S289,UDWRi_Site Specific Withdrawal,UTSS_WS289,0.0,,,Water Supplier,Scofield Town,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S289,UDWRi_Site Specific Withdrawal,UTSS_WS289,3100.215293,,,Water Supplier,Scofield Town,,Public,10/29/2020,,,,,90.0,,,Water Supplier,1996,,1996-12-31,1996-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S294,UDWRi_Site Specific Withdrawal,UTSS_WS259,3066.261943,,,Water Supplier,Goaslind Spring Water Works Company,,Public,10/29/2020,,,,,47.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S295,UDWRi_Site Specific Withdrawal,UTSS_WS295,3066.261943,,,Water Supplier,Goaslind Spring Water Works Company,,Public,10/29/2020,,,,,47.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S297,UDWRi_Site Specific Withdrawal,UTSS_WS297,43530.0,,,Water Supplier,Antimony Town Water System,,Public,10/29/2020,,,,,134.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S299,UDWRi_Site Specific Withdrawal,UTSS_WS299,82123.70302999999,,,Water Supplier,Community Water Company,,Public,10/29/2020,,,,,1170.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S300,UDWRi_Site Specific Withdrawal,UTSS_WS300,82123.70302999999,,,Water Supplier,Community Water Company,,Public,10/29/2020,,,,,1170.0,,,Water Supplier,1999,,1999-12-31,1999-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S301,UDWRi_Site Specific Withdrawal,UTSS_WS301,28903.9,,,Water Supplier,Summit County Service Area #3,,Public,10/29/2020,,,,,390.0,,,Water Supplier,2013,,2013-12-31,2013-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S302,UDWRi_Site Specific Withdrawal,UTSS_WS302,5882.408501,,,Water Supplier,Woodland South Hills Irrigation Co. Inc.,,Public,10/29/2020,,,,,113.0,,,Water Supplier,1998,,1998-12-31,1998-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S302,UDWRi_Site Specific Withdrawal,UTSS_WS302,5902.40989,,,Water Supplier,Woodland South Hills Irrigation Co. Inc.,,Public,10/29/2020,,,,,113.0,,,Water Supplier,1997,,1997-12-31,1997-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S303,UDWRi_Site Specific Withdrawal,UTSS_WS303,86824.0,,,Water Supplier,Woodland Hills City,,Public,10/29/2020,,,,,1482.0,,,Water Supplier,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S303,UDWRi_Site Specific Withdrawal,UTSS_WS303,88641.3,,,Water Supplier,Woodland Hills City,,Public,10/29/2020,,,,,1466.0,,,Water Supplier,2014,,2014-12-31,2014-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S303,UDWRi_Site Specific Withdrawal,UTSS_WS303,89716.6,,,Water Supplier,Woodland Hills City,,Public,10/29/2020,,,,,1327.0,,,Water Supplier,2013,,2013-12-31,2013-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S303,UDWRi_Site Specific Withdrawal,UTSS_WS303,96760.0,,,Water Supplier,Woodland Hills City,,Public,10/29/2020,,,,,1218.0,,,Water Supplier,2012,,2012-12-31,2012-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S306,UDWRi_Site Specific Withdrawal,UTSS_WS306,111934.0,,,Water Supplier,USA Department of the Army Camp Williams (Culinary),,Public,10/29/2020,,,,,2192.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S306,UDWRi_Site Specific Withdrawal,UTSS_WS306,140761.3001,,,Water Supplier,USA Department of the Army Camp Williams (Culinary),,Public,10/29/2020,,,,,2192.0,,,Water Supplier,2018,,2018-12-31,2018-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S308,UDWRi_Site Specific Withdrawal,UTSS_WS308,6000.0,,,Water Supplier,Hollow Road North Culinary Water Company,,Public,10/29/2020,,,,,29.0,,,Water Supplier,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S309,UDWRi_Site Specific Withdrawal,UTSS_WS309,6208.0,,,Water Supplier,Hollow Road North Culinary Water Company,,Public,10/29/2020,,,,,24.0,,,Water Supplier,2012,,2012-12-31,2012-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S309,UDWRi_Site Specific Withdrawal,UTSS_WS309,6208.0,,,Water Supplier,Hollow Road North Culinary Water Company,,Public,10/29/2020,,,,,26.0,,,Water Supplier,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S309,UDWRi_Site Specific Withdrawal,UTSS_WS309,6208.0,,,Water Supplier,Hollow Road North Culinary Water Company,,Public,10/29/2020,,,,,26.0,,,Water Supplier,2010,,2010-12-31,2010-01-01
