OBJECTID,polygon id,app,cert,app_status,mou,site_name,permit_info,basin,county,source,duty_balance,div_balance,prior_dt,pou_acre_total,Shape__Area,Shape__Length
9400,13182,62895,,PER,COM,087  N19 E19 13BBCC1,http://water.nv.gov/permitinformation.aspx?app=62895,087 ,WA,UG ,15.88,0.0628,3/24/1977 12:00:00 AM,0,1564.07690429688,156.574153848355
9401,13184,68551E,,EXP,ENV,087  N19 E20 04DDAC1,http://water.nv.gov/permitinformation.aspx?app=68551E,087 ,WA,UG ,0,0,3/7/2002 12:00:00 AM,0,2987.97253417969,292.48741564516
9402,13191,20648,6086    ,CER,IRR,089  N16 E19 22DBBA1,http://water.nv.gov/permitinformation.aspx?app=20648,089 ,WA,UG ,103.917,0.18,8/20/1962 12:00:00 AM,505,784696.856201172,13939.5381728088
9403,13195,35320,,CAN,IND,,http://water.nv.gov/permitinformation.aspx?app=35320,101 ,CH,UG ,0,0.5,4/19/1978 12:00:00 AM,0,325128.010620117,2418.95310896174
9404,13200,49089,14175   ,CER,IRR,089  N16 E19 27AAAA1,http://water.nv.gov/permitinformation.aspx?app=49089,089 ,WA,UG ,6,0.108,12/19/1978 12:00:00 AM,10.12,5909.21472167969,637.20510867139
9405,13203,68213,19665   ,CER,COM,089  N16 E19 03DBBB1,http://water.nv.gov/permitinformation.aspx?app=68213,089 ,WA,UG ,1,0.0014,8/20/1962 12:00:00 AM,0,172273.650878906,2109.19452861591
9406,13206,58729,16056   ,CER,IRR,089  N16 E19 10CCCD1,http://water.nv.gov/permitinformation.aspx?app=58729,089 ,WA,UG ,5,0.043,6/21/1973 12:00:00 AM,1.25,5047.40844726563,391.310574065681
9407,13209,V02833,,DEC,IRR,089  N17 E19 34CAAB2,http://water.nv.gov/permitinformation.aspx?app=V02833,089 ,WA,SPR,,0,1/1/1859 12:00:00 AM,0,22393.6135253906,612.423767932753
9408,13211,V02831,,DEC,IRR,089  N17 E19 34CAAB2,http://water.nv.gov/permitinformation.aspx?app=V02831,089 ,WA,SPR,2.84,0.018,1/1/1862 12:00:00 AM,0.71,4642.38366699219,335.016455781898
9409,13212,V02830,,VST,IRR,089  N16 E19 36BCDB1,http://water.nv.gov/permitinformation.aspx?app=V02830,089 ,WA,SPR,39.72,0.1,1/1/1865 12:00:00 AM,13.24,58868.5791015625,1126.49019372403
9410,13220,7900,1267    ,CER,DOM,089  N17 E19 33CDBB1,http://water.nv.gov/permitinformation.aspx?app=7900,089 ,WA,SPR,0,0.15,9/29/1926 12:00:00 AM,0,651706.811035156,3229.20866220075
9411,13221,77158,18850   ,CER,DEC,089  N17 E19 34DBBD1,http://water.nv.gov/permitinformation.aspx?app=77158,089 ,WA,STR,2.52,0.016,1/1/1862 12:00:00 AM,0,10030.2009277344,403.088052046405
9412,13225,10682,2890    ,CER,IRR,153  N19 E53 14AAAA1,http://water.nv.gov/permitinformation.aspx?app=10682,153 ,EU,STR,8.35999999,0.02,6/26/1941 12:00:00 AM,2.09,10436.9956054688,938.837272555876
9413,13226,11187,2891    ,CER,IRR,153  N19 E53 14AADA1,http://water.nv.gov/permitinformation.aspx?app=11187,153 ,EU,STR,17.95,0.049,6/26/1941 12:00:00 AM,4.92,20797.6672363281,1021.54659333996
9414,13228,78905,,PER,IRR,153  N21 E53 28ACCD1,http://water.nv.gov/permitinformation.aspx?app=78905,153 ,EU,UG ,1099.2,1.78,7/25/1968 12:00:00 AM,0,1156014.21386719,4556.82968035522
9415,13229,,,,,,,,,,,,,,647290.575683594,3218.1753698411
9416,13230,24574,7013    ,CER,IRD,153  N21 E53 08CCAA1,http://water.nv.gov/permitinformation.aspx?app=24574,153 ,EU,UG ,680.68,2.358,4/22/1960 12:00:00 AM,318,1293300.10522461,4825.06048553311
9417,13232,18794,6480    ,CER,IRD,153  N21 E53 23AACC1,http://water.nv.gov/permitinformation.aspx?app=18794,153 ,EU,UG ,480,2.077,5/2/1960 12:00:00 AM,120,646724.071044922,3216.78975943312
9418,13233,31113,9336    ,CER,IRR,153  N21 E53 11BCAA1,http://water.nv.gov/permitinformation.aspx?app=31113,153 ,EU,UG ,533.6,2.66,2/17/1977 12:00:00 AM,133.4,492346.86328125,2487.66435520273
9419,13234,33671,9672    ,CER,IRR,153  N21 E54 20BACC1,http://water.nv.gov/permitinformation.aspx?app=33671,153 ,EU,UG ,1264.7,5.35,9/19/1977 12:00:00 AM,316.17,1288020.71411133,4757.33319752384
9420,13235,33669,9387    ,CER,IRR,153  N21 E54 20DDDD1,http://water.nv.gov/permitinformation.aspx?app=33669,153 ,EU,UG ,1223.74,2.719,9/19/1977 12:00:00 AM,305.93,1268385.60522461,4688.15548137846
9421,13238,19971,8082    ,CER,IRD,153  N21 E53 01ACCC1,http://water.nv.gov/permitinformation.aspx?app=19971,153 ,EU,UG ,779.16,2.101,7/3/1961 12:00:00 AM,319.87,1289666.74047852,4757.57075178281
9422,13241,80780,,PER,IRR,153  N20 E53 10DDDD2,http://water.nv.gov/permitinformation.aspx?app=80780,153 ,EU,UG ,640,2.511,5/23/1962 12:00:00 AM,0,646893.165771484,3217.19254249715
9423,13243,20495,6012    ,CER,DOM,153  N19 E53 14DADD1,http://water.nv.gov/permitinformation.aspx?app=20495,153 ,EU,UG ,33.604455,0.11,5/31/1962 12:00:00 AM,0,40952.2431640625,809.74070494063
9424,13245,19973,6242    ,CER,IRR,153  N21 E53 01CDCC2,http://water.nv.gov/permitinformation.aspx?app=19973,153 ,EU,UG ,775.72,3.12,7/3/1961 12:00:00 AM,320.33,1327669.12255859,4910.52411374002
9425,13248,19542,6028    ,CER,IRR,153  N21 E53 28AACC1,http://water.nv.gov/permitinformation.aspx?app=19542,153 ,EU,UG ,468,2.7,2/8/1961 12:00:00 AM,117,481736.809570313,3752.80819291551
9426,13249,19379,6784    ,CER,IRD,153  N21 E53 33AACC2,http://water.nv.gov/permitinformation.aspx?app=19379,153 ,EU,UG ,632,2.673,12/9/1960 12:00:00 AM,158,646428.643554688,3216.05753436949
9427,13250,19492,6786    ,CER,IRD,153  N21 E53 34DDB 02,http://water.nv.gov/permitinformation.aspx?app=19492,153 ,EU,UG ,1256,2.673,1/27/1961 12:00:00 AM,314,1293367.4675293,4824.72796795619
9428,13251,20015,6760    ,CER,IRD,153  N21 E53 34CBDD1,http://water.nv.gov/permitinformation.aspx?app=20015,153 ,EU,UG ,632,2.7,7/28/1961 12:00:00 AM,158,646733.631103516,3216.80785306451
9429,13252,22315,6263    ,ABR,IRR,153  N21 E53 28CCAA1,http://water.nv.gov/permitinformation.aspx?app=22315,153 ,EU,UG ,0,0,10/6/1960 12:00:00 AM,146.1,621834.748291016,3480.60049434033
9430,13253,19378,7235    ,CER,IRR,153  N21 E53 34BCAA1,http://water.nv.gov/permitinformation.aspx?app=19378,153 ,EU,UG ,979.2,1.799,12/9/1960 12:00:00 AM,204.8,1166810.1328125,5625.28797147937
9431,13255,24605,7078    ,CER,IRR,153  N21 E53 34ABDD1,http://water.nv.gov/permitinformation.aspx?app=24605,153 ,EU,UG ,316,0.874,12/9/1960 12:00:00 AM,79,323418.700927734,2412.89708158622
9432,13256,19360,6490    ,CER,IRD,153  N22 E54 05CDBB2,http://water.nv.gov/permitinformation.aspx?app=19360,153 ,EU,UG ,620,2.7,11/25/1960 12:00:00 AM,155,647888.715820313,3219.65628415002
9433,13257,19279,6870    ,CER,IRR,153  N21 E53 07DDBB1,http://water.nv.gov/permitinformation.aspx?app=19279,153 ,EU,UG ,332,0.898,10/17/1960 12:00:00 AM,83,348087.016113281,2560.83975162892
9434,13258,19218,6713    ,CER,IRD,153  N20 E53 21CDDC1,http://water.nv.gov/permitinformation.aspx?app=19218,153 ,EU,UG ,735.679999,1.976,9/23/1960 12:00:00 AM,183.92,852938.375,7491.43734925661
9435,13259,,,,,,,,,,,,,,93071.8479003906,1247.37629160242
9436,13260,21561,6958    ,CER,IRR,153  N20 E53 21BDDD1,http://water.nv.gov/permitinformation.aspx?app=21561,153 ,EU,UG ,519.68,1.873,3/21/1962 12:00:00 AM,115.6,542580.571289063,5570.07432049902
9437,13261,24378,8556    ,CER,IRR,153  N20 E53 21BBDB1,http://water.nv.gov/permitinformation.aspx?app=24378,153 ,EU,UG ,298.8,2.228,2/22/1968 12:00:00 AM,74.7,330023.923095703,2441.31549414613
9438,13262,23893,7695    ,CER,IRR,153  N22 E54 22CCDD1,http://water.nv.gov/permitinformation.aspx?app=23893,153 ,EU,UG ,306,1.6,5/25/1967 12:00:00 AM,76.5,323460.117431641,2412.88070162593
9439,13263,82798T,,EXP,IRR,153  N21 E54 05BDDD1,http://water.nv.gov/permitinformation.aspx?app=82798T,153 ,EU,UG ,442.64,1.87,7/13/1960 12:00:00 AM,0,652769.278076172,3231.81462011637
9440,13264,,,,,,,,,,,,,,1293549.23022461,4825.6630636754
9441,13265,,,,,,,,,,,,,,646879.370361328,3217.15697940579
9442,13266,20484,7694    ,CER,IRR,153  N21 E54 16CDCC1,http://water.nv.gov/permitinformation.aspx?app=20484,153 ,EU,STR,538.38,1.5,5/24/1962 12:00:00 AM,294,1254625.54882813,4848.52829704565
9443,13267,24130,7006    ,CER,IRR,153  N21 E53 10CCAA1,http://water.nv.gov/permitinformation.aspx?app=24130,153 ,EU,UG ,1240.8,3.042,5/18/1960 12:00:00 AM,310.2,1277551.36083984,4823.36929084425
9444,13270,23803,6521    ,CER,IRR,153  N21 E53 35CCAA1,http://water.nv.gov/permitinformation.aspx?app=23803,153 ,EU,UG ,684.8,3.1,4/11/1960 12:00:00 AM,171.2,708249.871826172,3408.56817058724
9445,13271,34948,10615   ,CER,IRR,153  N21 E53 01CACC1,http://water.nv.gov/permitinformation.aspx?app=34948,153 ,EU,UG ,505.6,2.2,7/3/1961 12:00:00 AM,126.4,504232.964599609,2521.04710028841
9446,13272,46348,11793   ,CER,IRR,153  N21 E53 01BCAA1,http://water.nv.gov/permitinformation.aspx?app=46348,153 ,EU,UG ,525.12,2.5,7/3/1961 12:00:00 AM,131.28,521751.330078125,2570.13212157566
9447,13273,3018,1242    ,CER,IRR,153  N22 E54 01BCAA1,http://water.nv.gov/permitinformation.aspx?app=3018,153 ,EU,SPR,0,0.052,6/24/1914 12:00:00 AM,5.26,106044.727539063,1700.10336670595
9448,13274,29278,9262    ,CER,IRR,153  N22 E54 32ABBC1,http://water.nv.gov/permitinformation.aspx?app=29278,153 ,EU,UG ,480,1.951,4/9/1973 12:00:00 AM,120,483677.109375,2810.10632189953
9449,13276,42020,11845   ,CER,IRR,153  N21 E53 04BDBB1,http://water.nv.gov/permitinformation.aspx?app=42020,153 ,EU,UG ,88,0.37,2/16/1978 12:00:00 AM,121.9,489921.517333984,2547.7528402264
9450,13277,44621,12228   ,CER,IRR,153  N21 E53 36BDBB1,http://water.nv.gov/permitinformation.aspx?app=44621,153 ,EU,UG ,825.16,1.664,10/17/1960 12:00:00 AM,206.29,837076.959716797,6233.78072477232
9451,13278,20628,7447    ,CER,QM ,161  S16 E56 09BCDC1,http://water.nv.gov/permitinformation.aspx?app=20628,161 ,CL,UG ,72.397,0.1,8/8/1962 12:00:00 AM,0,391594.729736328,3123.26269263933
9452,13279,28658,9311    ,CER,IRR,161  S16 E56 09CDCD1,http://water.nv.gov/permitinformation.aspx?app=28658,161 ,CL,UG ,3,0.0237,9/9/1974 12:00:00 AM,2.79,11621.1770019531,548.151131304009
9453,13280,2172,172     ,CER,IRR,049  N34 E55 14BD  1,http://water.nv.gov/permitinformation.aspx?app=2172,049 ,EL,STR,10,20,8/14/1911 12:00:00 AM,0,164397.673828125,1621.85034889319
9454,13282,2729,467     ,CER,IRR,049  N33 E54 28DDCD1,http://water.nv.gov/permitinformation.aspx?app=2729,049 ,EL,SPR,52,0.13,6/7/1913 12:00:00 AM,13.9,65603.1115722656,1975.608434443
9455,13283,28044,9254    ,CER,IRR,049  N34 E55 07DDDD1,http://water.nv.gov/permitinformation.aspx?app=28044,049 ,EL,UG ,4,0.04,1/29/1974 12:00:00 AM,1,22625.0935058594,633.903711855685
9456,13286,30284,12873   ,CER,QM ,049  N35 E55 36CBCB1,http://water.nv.gov/permitinformation.aspx?app=30284,049 ,EL,UG ,78.41,1,5/26/1976 12:00:00 AM,0,1992921.0234375,7687.25059911751
9457,13287,31181,9717    ,ABR,COM,049  N34 E55 15DCCD1,http://water.nv.gov/permitinformation.aspx?app=31181,049 ,EL,UG ,0,0,3/14/1977 12:00:00 AM,0,31104.5971679688,769.436198108993
9458,13289,4060,703     ,CER,IRR,049  N34 E55 20CACD1,http://water.nv.gov/permitinformation.aspx?app=4060,049 ,EL,STR,161.73,0.539,7/15/1916 12:00:00 AM,53.91,220234.493896484,2169.72691953286
9459,13290,4070,657     ,CER,IRR,049  N34 E55 21ADDD1,http://water.nv.gov/permitinformation.aspx?app=4070,049 ,EL,SPR,19.33,0.053,7/21/1916 12:00:00 AM,5.37,21608.3430175781,601.971240530735
9460,13291,48840S07,17809   ,CER,IRR,049  N34 E55 21BDAA1,http://water.nv.gov/permitinformation.aspx?app=48840S07,049 ,EL,EFF,513.96,1.86,7/29/1997 12:00:00 AM,0,529364.513427734,3256.95716138325
9461,13292,48840S08,,PER,IRR,049  N34 E55 21BDAA1,http://water.nv.gov/permitinformation.aspx?app=48840S08,049 ,EL,STO,65.2,0.5,6/2/2008 12:00:00 AM,0,179689.547119141,1720.92863764068
9462,13294,54297,14724   ,CER,QM ,049  N35 E56 09CBAB1,http://water.nv.gov/permitinformation.aspx?app=54297,049 ,EL,UG ,2.37,0.048,1/9/1990 12:00:00 AM,0,19486.8583984375,594.946360480677
9463,13295,55403,14887   ,CER,IRR,049  N34 E55 08CDAB2,http://water.nv.gov/permitinformation.aspx?app=55403,049 ,EL,UG ,0.95,0.013,1/2/1981 12:00:00 AM,0.274,11401.0578613281,433.380479525884
9464,13296,55404,15382   ,CER,IRR,049  N34 E55 08CDAB1,http://water.nv.gov/permitinformation.aspx?app=55404,049 ,EL,UG ,0.87,0.002,1/2/1981 12:00:00 AM,0.218,10957.5073242188,425.721343745885
9465,13298,55406,14889   ,CER,IRR,049  N34 E55 08DBBB1,http://water.nv.gov/permitinformation.aspx?app=55406,049 ,EL,UG ,1,0.006,1/2/1981 12:00:00 AM,0.39,20017.6875,601.189882378934
9466,13299,62155,16710   ,CER,QM ,049  N35 E56 09CCAB1,http://water.nv.gov/permitinformation.aspx?app=62155,049 ,EL,UG ,2.24,0.04,5/21/1996 12:00:00 AM,0,18109.0051269531,561.94324697733
9467,13300,62911,,PER,QM ,049  N34 E55 25CBCD1,http://water.nv.gov/permitinformation.aspx?app=62911,049 ,EL,UG ,4.5,0.137,2/26/2018 12:00:00 AM,0,2595484.20336914,6444.29153953705
9468,13301,63353,,PER,QM ,049  N35 E56 09BCAC1,http://water.nv.gov/permitinformation.aspx?app=63353,049 ,EL,UG ,2.24,0.1,8/25/1997 12:00:00 AM,0,17903.2846679688,758.098936534159
9469,13302,78871,,PER,MUN,049  N35 E56 10CBAB1,http://water.nv.gov/permitinformation.aspx?app=78871,049 ,EL,UG ,4.84,0.096,3/11/1994 12:00:00 AM,0,3271964.29150391,9668.7626545823
9470,13304,77972,,PER,IRR,059  N29 E43 16CCCC1,http://water.nv.gov/permitinformation.aspx?app=77972,059 ,LA,UG ,326.74,1.329,4/9/1969 12:00:00 AM,0,648441.298583984,3221.02909308134
9471,13305,7559,1332    ,CER,IRR,059  N29 E45 05ABDC1,http://water.nv.gov/permitinformation.aspx?app=7559,059 ,LA,STR,289.04,0.7226,10/29/1925 12:00:00 AM,72.26,285203.686279297,2937.96848592888
9472,13306,79093,19948   ,CER,MM ,059  N32 E47 06CDCB1,http://water.nv.gov/permitinformation.aspx?app=79093,059 ,LA,UG ,4.75,0.045,9/26/1978 12:00:00 AM,0,330841.379394531,2438.69161081025
9473,13307,6975,1896    ,CER,MM ,059  N32 E44 32BACB1,http://water.nv.gov/permitinformation.aspx?app=6975,059 ,LA,OGW,7.2395351,0.01,9/18/1923 12:00:00 AM,0,493722.975830078,3247.9424785612
9474,13308,23496,8110    ,CER,IRR,069  N42 E39 14AAA 1,http://water.nv.gov/permitinformation.aspx?app=23496,069 ,HU,UG ,989.8,1.92,11/14/1966 12:00:00 AM,427.8,1703098.26208496,6803.2224808184
9475,13313,27945,8838    ,REL,IRR,073A N29 E33 03ACCA1,http://water.nv.gov/permitinformation.aspx?app=27945,073A,PE,STR,0,0,12/5/1973 12:00:00 AM,209.82,997255.380737305,5366.41679655026
9476,13314,V01430,,DEC,IRR,073A N29 E33 15DBCC1,http://water.nv.gov/permitinformation.aspx?app=V01430,073A,PE,SPR,220.4,1.77,1/1/1869 12:00:00 AM,70.8,301863.590209961,2409.77617540689
9477,13316,17310,4941    ,CER,DOM,090  N16 E18 22BAC 1,http://water.nv.gov/permitinformation.aspx?app=17310,090 ,WA,LAK,1.613,0.1,6/21/1957 12:00:00 AM,0,1527.70153808594,165.354821391417
9478,13317,18757,7033    ,CER,QM ,090  N13 E18 23CDDC1,http://water.nv.gov/permitinformation.aspx?app=18757,090 ,DO,UG ,151.2200475,0.446,4/26/1960 12:00:00 AM,0,792579.094238281,3979.87890500802
9479,13318,1581,230     ,CER,IRR,106  N10 E21 26A   1,http://water.nv.gov/permitinformation.aspx?app=1581,106 ,DO,STR,260,0.65,1/20/1910 12:00:00 AM,65,320410.361450195,2395.62660168371
9480,13319,22965,7201    ,CER,IRR,106  N10 E23 15BBBA1,http://water.nv.gov/permitinformation.aspx?app=22965,106 ,DO,STR,376.36,1.44,,88,346277.968139648,3725.91394776074
9481,13323,1258,79      ,CER,IRR,107  N10 E23 10ABAC1,http://water.nv.gov/permitinformation.aspx?app=1258,107 ,DO,STR,240,0.8,1/20/1909 12:00:00 AM,80,332643.670532227,2950.23390885228
9482,13324,14818,4645    ,CER,IRR,107  N11 E24 29DBAB1,http://water.nv.gov/permitinformation.aspx?app=14818,107 ,LY,OGW,352,1.2,2/2/1953 12:00:00 AM,88,354808.445922852,2867.90767871061
9483,13325,1776,,PER,IRR,107  N10 E23 10ABAC1,http://water.nv.gov/permitinformation.aspx?app=1776,107 ,DO,STR,1042.36,2.6,8/4/1910 12:00:00 AM,260.59,1275379.0880127,4794.19896374552
9484,13326,29074,9380    ,CER,IRR,107  N12 E23 16DCCD1,http://water.nv.gov/permitinformation.aspx?app=29074,107 ,LY,OSW,1448,2.6,12/19/1974 12:00:00 AM,362,1597729.40881348,5629.17175751436
9485,13328,36824,12458   ,CER,IRR,107  N12 E24 31DBBA1,http://water.nv.gov/permitinformation.aspx?app=36824,107 ,LY,UG ,8.276,0.059,4/16/1970 12:00:00 AM,15,8082.78674316406,361.136987173656
9486,13329,38263,10557   ,CER,IRR,107  N10 E23 10ABAC1,http://water.nv.gov/permitinformation.aspx?app=38263,107 ,DO,STR,105.54,0.351,2/5/1912 12:00:00 AM,35.18,139412.912231445,2001.25797712362
9487,13330,41214,12748   ,CER,COM,107  N10 E23 02CCAA1,http://water.nv.gov/permitinformation.aspx?app=41214,107 ,LY,SPR,31.30278,0.25,5/1/1980 12:00:00 AM,0,236914.710571289,2690.67248190303
9488,13331,41361,14386   ,CER,IRR,107  N10 E24 18BACD1,http://water.nv.gov/permitinformation.aspx?app=41361,107 ,LY,UG ,340,1.47,8/8/1973 12:00:00 AM,85,325849.762939453,2579.48664773717
9489,13333,60726,16235   ,CER,IRR,107  N12 E23 35AC  2,http://water.nv.gov/permitinformation.aspx?app=60726,107 ,LY,UG ,20,0.08,12/18/1970 12:00:00 AM,5,20649.6401367188,560.654889807612
9490,13334,66737,,PER,COM,107  N12 E23 35ABBC1,http://water.nv.gov/permitinformation.aspx?app=66737,107 ,LY,UG ,20,0.08,12/18/1970 12:00:00 AM,0,20644.1734619141,611.398437662369
9491,13335,64014,15640   ,CER,IRR,107  N11 E23 24DDDD1,http://water.nv.gov/permitinformation.aspx?app=64014,107 ,LY,UG ,65.26,0.29,4/16/1970 12:00:00 AM,80,322936.801269531,2371.92395719227
9492,13336,87258,,PER,IRR,107  N11 E24 28ADCA1,http://water.nv.gov/permitinformation.aspx?app=87258,107 ,LY,UG ,8,0.2228,8/7/2017 12:00:00 AM,0,22370.8310546875,638.182204240706
9493,13337,82943,,PER,IRR,107  N12 E23 26DCCB1,http://water.nv.gov/permitinformation.aspx?app=82943,107 ,LY,UG ,123.5,0.313,5/8/1972 12:00:00 AM,0,1286595.16845703,4822.36784854936
9494,13338,70045,20154   ,CER,IRR,107  N11 E23 24DDDD1,http://water.nv.gov/permitinformation.aspx?app=70045,107 ,LY,UG ,54.35,0.15,3/12/1948 12:00:00 AM,0,197206.120849609,2591.9733839189
9495,13339,71948,,CAN,COM,107  N10 E23 02CADD1,http://water.nv.gov/permitinformation.aspx?app=71948,107 ,LY,UG ,2.02,0.056,11/23/2004 12:00:00 AM,0,6020.03137207031,377.130015609885
9496,13340,75185,,PER,IRR,107  N12 E24 31DBBA1,http://water.nv.gov/permitinformation.aspx?app=75185,107 ,LY,UG ,366.02,2.6365,4/16/1970 12:00:00 AM,0,1873625.13879395,6097.39413197143
9497,13341,82071T,,EXP,IRR,107  N11 E23 36ACBC1,http://water.nv.gov/permitinformation.aspx?app=82071T,107 ,LY,UG ,42,0.401,10/27/1960 12:00:00 AM,0,402031.784423828,2247.97295237012
9498,13343,9458,14011   ,CER,MM ,107  N14 E24 31CACA1,http://water.nv.gov/permitinformation.aspx?app=9458,107 ,DO,SPR,36.1976755,0.05,5/18/1931 12:00:00 AM,0,500947.002197266,3284.59214545819
9499,13346,21049,7667    ,CER,IRD,162  S21 E53 36AA  1,http://water.nv.gov/permitinformation.aspx?app=21049,162 ,NY,UG ,673,2.00756,2/14/1963 12:00:00 AM,211.27,602479.174560547,3990.41777129921
9500,13347,21146,7727    ,CER,IRR,162  S21 E53 36CAAA1,http://water.nv.gov/permitinformation.aspx?app=21146,162 ,NY,UG ,75,0.2686,3/20/1963 12:00:00 AM,37.7,155866.365966797,1607.8544120585
9501,13348,86830,,ABR,COM,162  S20 E53 15BDDC1,http://water.nv.gov/permitinformation.aspx?app=86830,162 ,NY,UG ,0,0,4/30/1951 12:00:00 AM,0,70335.8786621094,1210.73549433801
9502,13351,24873A01,8742    ,CER,IRR,162  S21 E54 19CACD1,http://water.nv.gov/permitinformation.aspx?app=24873A01,162 ,NY,UG ,21.4,0.03,5/19/1952 12:00:00 AM,9.08,16939.607421875,524.813036069274
9503,13352,24873A02,8743    ,CER,IRR,162  S21 E54 19CACD1,http://water.nv.gov/permitinformation.aspx?app=24873A02,162 ,NY,UG ,18.6,0.026,5/19/1952 12:00:00 AM,7.89,25989.2209472656,965.360781807861
9504,13353,27514,10366   ,CER,QM ,162  S20 E53 18BAAD1,http://water.nv.gov/permitinformation.aspx?app=27514,162 ,NY,UG ,4.48,0.0134,5/31/1973 12:00:00 AM,0,50924.2260742188,924.570592390621
9505,13354,,,,,,,,,,,,,,19550.1550292969,618.371338325657
9506,13355,62443,,PER,MUN,162  S20 E53 20CBBB1,http://water.nv.gov/permitinformation.aspx?app=62443,162 ,NY,UG ,100,1,9/5/1996 12:00:00 AM,0,976254.887451172,4029.61794700842
9507,13358,65676,,PER,COM,162  S19 E53 31DBAC1,http://water.nv.gov/permitinformation.aspx?app=65676,162 ,NY,UG ,2.02,0.07,4/7/2008 12:00:00 AM,0,8281.11401367188,397.192101209985
9508,13359,66834,18043   ,CER,COM,162  S20 E53 15DDAD2,http://water.nv.gov/permitinformation.aspx?app=66834,162 ,NY,UG ,0.539,0.07,7/25/2007 12:00:00 AM,0,3822.662109375,248.754682375791
9509,13360,69083,18546   ,CER,IRR,162  S20 E53 15ADCB1,http://water.nv.gov/permitinformation.aspx?app=69083,162 ,NY,UG ,50,0.099,6/22/1955 12:00:00 AM,0,43802.0036621094,867.512175361654
9510,13363,72226,18051   ,CER,COM,162  S20 E53 15CBCB2,http://water.nv.gov/permitinformation.aspx?app=72226,162 ,NY,UG ,1,0.0016,2/14/2005 12:00:00 AM,0,4224.39868164063,285.530155237969
9511,13364,73581,19793   ,CER,IRR,162  S21 E54 31BCBD1,http://water.nv.gov/permitinformation.aspx?app=73581,162 ,NY,UG ,30,0.171,10/15/1951 12:00:00 AM,6,24735.7727050781,1287.42509998583
9512,13368,87161,,CAN,QM ,162  S21 E54 33ABAA1,http://water.nv.gov/permitinformation.aspx?app=87161,162 ,NY,UG ,2,0.006,8/25/1967 12:00:00 AM,0,40417.2456054688,804.527640060777
9513,13369,88960T,,PER,COM,162  S21 E53 12CDAA1,http://water.nv.gov/permitinformation.aspx?app=88960T,162 ,NY,UG ,54.543,0.0753,7/28/1952 12:00:00 AM,0,149260.197998047,1545.42363734491
9514,13370,84585,21104   ,CER,QM ,162  S21 E53 12ADCB1,http://water.nv.gov/permitinformation.aspx?app=84585,162 ,NY,UG ,5,0.0386,7/24/2017 12:00:00 AM,0,8900.24365234375,378.323863316989
9515,13371,78638,20249   ,CER,COM,162  S20 E53 32ACBD1,http://water.nv.gov/permitinformation.aspx?app=78638,162 ,NY,UG ,2,0.033,6/8/2009 12:00:00 AM,0,4690.60473632813,286.1944122705
9516,13372,78682,,PER,IRR,162  S22 E54 25ACCB1,http://water.nv.gov/permitinformation.aspx?app=78682,162 ,NY,UG ,5,0.0124,11/26/1963 12:00:00 AM,0,12092.2937011719,439.873374283867
9517,13374,78684,,ABR,IRR,162  S22 E54 25BADC1,http://water.nv.gov/permitinformation.aspx?app=78684,162 ,NY,UG ,0,0,6/7/1962 12:00:00 AM,0,74144.4709472656,1173.12008917835
9518,13375,78685,,ABR,IRR,162  S22 E54 26ADBC1,http://water.nv.gov/permitinformation.aspx?app=78685,162 ,NY,UG ,0,0,6/7/1962 12:00:00 AM,0,74134.4223632813,1172.63766066575
9519,13376,V01769,,VST,IRR,139  N22 E48 13ACCC1,http://water.nv.gov/permitinformation.aspx?app=V01769,139 ,EU,STR,0,0.915,4/1/1899 12:00:00 AM,91.52,372166.387451172,3297.83062854085
