RightID,RightStatus,RightUse,ApplicationNumber,Location,PointOfDiversionID,PrimaryIndicator,PointofDiversionStatus,WaterDivision,FieldOffice,CarrierA,CarrierB,SourceName,ProGrant,Units,GPM,Rate,CurrentTotalAcres,CountyName,NRDName,HUC12,PriorityDate,BeneficialDate,ApprovalDate,IrrigationProject,Notice_Status,Notice_EffectiveDate,Notice_Type,Reason_AdminAction,HUC_12,Longitude,Latitude,BeneficialUseCategory,AllocationFlow_CFS,AllocationVolume_AF,in_WaterSourceName,in_WaterSourceNativeID
2101,Active    ,IR,A-3247R,NENE S18-T4-R6W,15723,7,1,1C,,Pump,,"Blue River, Little",0.29,CFS,130,140,40.2,Nuckolls,Little Blue,102702060509,1940-08-31,1943-10-01T00:00:00,1940-11-13T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702060509.0,-98.04795269107146,40.31282747632225,Irrigation from Natural Stream,0.29,,"Blue River, Little",WaDENE_WS25
12459,Active    ,ST,A-19153, S21-T5-R27W,12860,1,1,1B,,Dry Creek 2-A,,Dry Creek,79.0,AF,,,,Frontier,Middle Republican,102500040805,2013-10-28,,2015-07-23T00:00:00,,,,,,102500040805.0,-100.3843576758,40.39105904638247,Storage,,79.0,Dry Creek,WaDENE_WS133
12543,Active    ,ST,A-19340, S32-T4-R33W,12922,1,1,1B,,Shackelford Dam,,"Frenchman River, Trib. To",28.1,AF,12566,,,Hitchcock,Middle Republican,102500050503,2015-03-23,,2015-07-22T00:00:00,,,,,,102500050503.0,-101.06061852971284,40.27467709361826,Storage,,28.1,"Frenchman River, Trib. To",WaDENE_WS664
13027,Active    ,IR,A-14466CR,SWNE S12-T30-R7W,15878,1,1,2C,,Pump,,"Verdigre Creek, North Branch",1.27,CFS,570,70,89.0,Knox,Lower Niobrara,101500070604,1976-09-16,,1978-05-26T00:00:00,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070604.0,-98.08352503445708,42.5841908493242,Irrigation from Natural Stream,1.27,,"Verdigre Creek, North Branch",WaDENE_WS113
13027,Active    ,IR,A-14466CR, S12-T30-R7W,15879,7,1,2C,,Pump,,"Verdigre Creek, North Branch",1.27,CFS,570,70,89.0,Knox,Lower Niobrara,101500070604,1976-09-16,,1978-05-26T00:00:00,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070604.0,-98.08352503445708,42.5841908493242,Irrigation from Natural Stream,1.27,,"Verdigre Creek, North Branch",WaDENE_WS113
13027,Active    ,IR,A-14466CR, S13-T30-R7W,15888,7,1,2C,,Pump,,"Verdigre Creek, North Branch",1.27,CFS,570,70,89.0,Knox,Lower Niobrara,101500070604,1976-09-16,,1978-05-26T00:00:00,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070604.0,-98.08352503445708,42.5841908493242,Irrigation from Natural Stream,1.27,,"Verdigre Creek, North Branch",WaDENE_WS113
12454,Active    ,ST,A-19366, S7-T2-R15W,12849,1,1,1B,,Phillipson Dam,,"Cottonwood Creek, Little",40.9,AF,,,,Franklin,Lower Republican,102500160404,2015-05-19,,2015-08-07T00:00:00,,Open,2020-09-15T00:00:00,Open,Localized Administration,102500160404.0,-99.05422222360198,40.15905367931811,Storage,,40.9,"Cottonwood Creek, Little",WaDENE_WS450
12230,Active    ,ST,A-19370, S13-T2-R16W,12976,1,1,1B,,Bonham Reservoir,,"Cottonwood Creek, Big, Trib. To",63.2,AF,,,,Franklin,Lower Republican,102500160404,2015-05-22,,2015-08-07T00:00:00,,Open,2020-09-15T00:00:00,Open,Localized Administration,102500160404.0,-99.06701240511016,40.14588858631004,Storage,,63.2,"Cottonwood Creek, Big, Trib. To",WaDENE_WS389
4337,Active    ,IR,A-13079,NENE S28-T11-R13E,14635,1,1,1F,,Pump,,"Weeping Water Creek, Trib. To",1.25,CFS,561,70,87.3,Cass,Lower Platte South,102400010203,1974-07-16,,1975-04-30T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102400010203.0,-95.96411791053336,40.88725133328708,Irrigation from Natural Stream,1.25,,"Weeping Water Creek, Trib. To",WaDENE_WS48
6418,Active    ,IR,A-8935R, S8-T17-R3W,5895,7,1,2A,,Pump,,Looking Glass Creek,1.2,CFS,539,70,84.3,Platte,Lower Loup,102100090602,1956-10-26,,1958-05-01T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090602.0,-97.68164273423824,41.463630237726555,Irrigation from Natural Stream,1.2,,Looking Glass Creek,WaDENE_WS294
6418,Active    ,IR,A-8935R,SENE S8-T17-R3W,15727,7,1,2A,,Pump,,Looking Glass Creek,1.2,CFS,539,70,84.3,Platte,Lower Loup,102100090602,1956-10-26,,1958-05-01T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090602.0,-97.68164273423824,41.463630237726555,Irrigation from Natural Stream,1.2,,Looking Glass Creek,WaDENE_WS294
6418,Active    ,IR,A-8935R,SENE S8-T17-R3W,15728,7,1,2A,,Pump,,Looking Glass Creek,1.2,CFS,539,70,84.3,Platte,Lower Loup,102100090602,1956-10-26,,1958-05-01T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090602.0,-97.68164273423824,41.463630237726555,Irrigation from Natural Stream,1.2,,Looking Glass Creek,WaDENE_WS294
6418,Active    ,IR,A-8935R, S8-T17-R3W,15833,1,1,2A,,Pump,,Looking Glass Creek,1.2,CFS,539,70,84.3,Platte,Lower Loup,102100090602,1956-10-26,,1958-05-01T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090602.0,-97.68164273423824,41.463630237726555,Irrigation from Natural Stream,1.2,,Looking Glass Creek,WaDENE_WS294
12957,Active    ,SO,A-19269,NW S22-T1-R8W,14706,7,1,1D,,Pump,,Boyer Irrigation Reservoir,24.5,AF,,,77.1,Gage,Lower Big Blue,102702050102,2014-07-08,2019-09-01T00:00:00,2015-01-29T00:00:00,,,,,,102702050102.0,-96.51424556243948,40.03559424718144,Storage Use-only,,24.5,Boyer Irrigation Reservoir,WaDENE_WS747
12957,Active    ,SO,A-19269,NWNE S22-T1-R8W,15132,7,1,1D,,Pump,,Boyer Irrigation Reservoir,24.5,AF,,,77.1,Gage,Lower Big Blue,102702050102,2014-07-08,2019-09-01T00:00:00,2015-01-29T00:00:00,,,,,,102702050102.0,-96.51424556243948,40.03559424718144,Storage Use-only,,24.5,Boyer Irrigation Reservoir,WaDENE_WS747
12957,Active    ,SO,A-19269,NWNE S22-T1-R8E,15133,1,1,1D,,Pump,,Boyer Irrigation Reservoir,24.5,AF,,,77.1,Gage,Lower Big Blue,102702050102,2014-07-08,2019-09-01T00:00:00,2015-01-29T00:00:00,,,,,,102702050102.0,-96.51424556243948,40.03559424718144,Storage Use-only,,24.5,Boyer Irrigation Reservoir,WaDENE_WS747
5431,Active    ,IR,A-3801, S34-T14-R16W,5159,1,1,2A,,Pump,,Mud (Beaver) Creek,0.12,CFS,54,70,8.7,Sherman,Lower Loup,102100050308,1945-01-29,,1945-02-02T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100050308.0,-99.1316622056452,41.148019409140495,Irrigation from Natural Stream,0.12,,Mud (Beaver) Creek,WaDENE_WS57
5432,Active    ,IR,A-3677,NENW S35-T14-R16W,5153,1,1,2A,,Pump,,Mud (Beaver) Creek,0.23,CFS,103,70,16.1,Sherman,Lower Loup,102100050308,1944-01-31,,1944-02-11T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100050308.0,-99.1235352338736,41.1448299104565,Irrigation from Natural Stream,0.23,,Mud (Beaver) Creek,WaDENE_WS57
12948,Active    ,IR,A-19259,SWNE S34-T3-R7E,15639,1,1,1D,,Pump,,"Mud Creek, Trib. To",0.5,CFS,224,70,34.9,Gage,Lower Big Blue,102702020602,2014-05-28,2017-09-01T00:00:00,2015-04-28T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702020602.0,-96.62638950206208,40.17732069797846,Irrigation from Natural Stream,0.5,,"Mud Creek, Trib. To",WaDENE_WS83
5684,Active    ,ST,A-9517,SENE S31-T22-R16W,9499,1,1,2A,,Calamus Reservoir,,Calamus River,129400.0,AF,0,,0.0,Garfield,Lower Loup,102100080604,1957-06-17,,1979-12-14T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100080604.0,-99.21077705691496,41.83287711558416,Storage,,129400.0,Calamus River,WaDENE_WS164
5685,Active    ,ST,A-9518R,NWNW S6-T21-R16W,17578,1,1,2A,,Davis Creek Reservoir,,Calamus River,26000.0,AF,0,,0.0,Garfield,Lower Loup,102100080604,1957-06-17,2004-10-01T00:00:00,1957-06-17T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100080604.0,-99.21943825482992,41.827334397938216,Storage,,26000.0,Calamus River,WaDENE_WS164
119,Active    ,IR,A-186R,NENE S3-T21-R54W,10926,1,1,1A,,Castle Rock Canal,,North Platte River,3.05,CFS,1368,70,213.9,Scotts Bluff,North Platte,101800090810,1895-10-22,,,Castle Rock Canal,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),101800090810.0,-103.57677598314572,41.81722928401464,Irrigation from Natural Stream,3.05,,North Platte River,WaDENE_WS263
10114,Active    ,IR,A-15549AR,NW S12-T4-R7W,12770,1,1,1C,,Pump,,"Blue River, Little",0.67,CFS,300,140,94.0,Nuckolls,Little Blue,102702060509,1979-08-13,,1979-09-14T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702060509.0,-98.06443341804106,40.329317247953725,Irrigation from Natural Stream,0.67,,"Blue River, Little",WaDENE_WS25
10115,Active    ,IR,A-15549B,NWNE S12-T4-R7W,8841,1,1,1C,,Pump,,"Blue River, Little",0.09,CFS,40,140,12.0,Nuckolls,Little Blue,102702060509,1979-08-13,,1979-09-14T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702060509.0,-98.06230244336953,40.32845610293937,Irrigation from Natural Stream,0.09,,"Blue River, Little",WaDENE_WS25
10115,Active    ,IR,A-15549B,SWNE S12-T4-R7W,8852,7,1,1C,,Pump,,"Blue River, Little",0.09,CFS,40,140,12.0,Nuckolls,Little Blue,102702060509,1979-08-13,,1979-09-14T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702060509.0,-98.06230244336953,40.32845610293937,Irrigation from Natural Stream,0.09,,"Blue River, Little",WaDENE_WS25
9867,Active    ,IR,A-15535BR, S26-T18-R7W,12139,1,1,2A,,Pump,,Cedar River,0.19,CFS,85,589,112.0,Nance,Lower Loup,102100100605,1979-08-01,,1979-08-15T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.08786990087738,41.49509087178834,Irrigation from Natural Stream,0.19,,Cedar River,WaDENE_WS44
9867,Active    ,IR,A-15535BR, S35-T18-R7W,15656,7,1,2A,,Pump,,Cedar River,0.19,CFS,85,589,112.0,Nance,Lower Loup,102100100605,1979-08-01,,1979-08-15T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.08786990087738,41.49509087178834,Irrigation from Natural Stream,0.19,,Cedar River,WaDENE_WS44
9867,Active    ,IR,A-15535BR,NWNW S36-T18-R7W,15754,7,1,2A,,Pump,,Cedar River,0.19,CFS,85,589,112.0,Nance,Lower Loup,102100100605,1979-08-01,,1979-08-15T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.08786990087738,41.49509087178834,Irrigation from Natural Stream,0.19,,Cedar River,WaDENE_WS44
13029,Active    ,ST,A-19348,NENE S32-T15-R7E,15794,1,1,2B,,Robert's Reservoir 254,,"Cottonwood Creek, Trib. To",15.9,AF,,,,Saunders,Lower Platte North,102002030701,2015-04-10,,2015-08-21T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030701.0,-96.65605168963427,41.22247699912277,Storage,,15.9,"Cottonwood Creek, Trib. To",WaDENE_WS234
6333,Active    ,IR,A-2779,SENW S1-T20-R7W,16118,7,1,2A,,Pump,,Beaver Creek,0.68,CFS,305,140,94.9,Boone,Lower Loup,102100090402,1937-09-01,,1937-09-10T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090402.0,-98.07781845564817,41.73683546427979,Irrigation from Natural Stream,0.68,,Beaver Creek,WaDENE_WS149
6333,Active    ,IR,A-2779,SWNW S1-T20-R7W,16119,1,1,2A,,Pump,,Beaver Creek,0.68,CFS,305,140,94.9,Boone,Lower Loup,102100090402,1937-09-01,,1937-09-10T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090402.0,-98.07781845564817,41.73683546427979,Irrigation from Natural Stream,0.68,,Beaver Creek,WaDENE_WS149
6334,Active    ,IR,A-9500,SWNW S1-T20-R7W,11968,1,1,2A,,Pump,,Beaver Creek,0.68,CFS,305,140,94.9,Boone,Lower Loup,102100090402,1957-05-16,,1959-08-24T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090402.0,-98.07947505400205,41.736464921434205,Irrigation from Natural Stream,0.68,,Beaver Creek,WaDENE_WS149
6334,Active    ,IR,A-9500,SWNW S1-T20-R7W,11969,7,1,2A,,Pump,,Beaver Creek,0.68,CFS,305,140,94.9,Boone,Lower Loup,102100090402,1957-05-16,,1959-08-24T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090402.0,-98.07947505400205,41.736464921434205,Irrigation from Natural Stream,0.68,,Beaver Creek,WaDENE_WS149
6334,Active    ,IR,A-9500,SWNW S1-T20-R7W,16115,7,1,2A,,Pump,,Beaver Creek,0.68,CFS,305,140,94.9,Boone,Lower Loup,102100090402,1957-05-16,,1959-08-24T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090402.0,-98.07947505400205,41.736464921434205,Irrigation from Natural Stream,0.68,,Beaver Creek,WaDENE_WS149
6336,Active    ,IR,A-9499,SWNW S1-T20-R7W,16112,1,1,2A,,Pump,,Beaver Creek,2.56,CFS,1149,70,179.3,Boone,Lower Loup,102100090402,1957-05-16,,1959-08-24T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090402.0,-98.07792409400393,41.73681411811023,Irrigation from Natural Stream,2.56,,Beaver Creek,WaDENE_WS149
6336,Active    ,IR,A-9499,SWNW S1-T20-R7W,16113,7,1,2A,,Pump,,Beaver Creek,2.56,CFS,1149,70,179.3,Boone,Lower Loup,102100090402,1957-05-16,,1959-08-24T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090402.0,-98.07792409400393,41.73681411811023,Irrigation from Natural Stream,2.56,,Beaver Creek,WaDENE_WS149
6336,Active    ,IR,A-9499,SWNW S1-T20-R7W,16114,7,1,2A,,Pump,,Beaver Creek,2.56,CFS,1149,70,179.3,Boone,Lower Loup,102100090402,1957-05-16,,1959-08-24T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102100090402.0,-98.07792409400393,41.73681411811023,Irrigation from Natural Stream,2.56,,Beaver Creek,WaDENE_WS149
10842,Active    ,IR,A-15591B,SENW S33-T8-R2W,10252,1,1,1D,,Pump,,Indian Creek,0.5,CFS,224,70,35.0,Fillmore,Upper Big Blue,102702030601,1979-09-26,1982-10-01T00:00:00,1979-10-15T00:00:00,,Open,2016-04-17T00:00:00,Open,Natural Flow (Reminder),102702030601.0,-97.55442949691475,40.62038838516386,Irrigation from Natural Stream,0.5,,Indian Creek,WaDENE_WS475
10842,Active    ,IR,A-15591B, S33-T8-R2W,10253,7,1,1D,,Pump,,Indian Creek,0.5,CFS,224,70,35.0,Fillmore,Upper Big Blue,102702030601,1979-09-26,1982-10-01T00:00:00,1979-10-15T00:00:00,,Open,2016-04-17T00:00:00,Open,Natural Flow (Reminder),102702030601.0,-97.55442949691475,40.62038838516386,Irrigation from Natural Stream,0.5,,Indian Creek,WaDENE_WS475
4799,Active    ,IR,A-13645, S7-T6-R9E,2641,1,1,1F,,Pump,,"Nemaha River, Big, North Fork",1.37,CFS,615,70,95.9,Johnson,Nemaha,102400080104,1975-07-03,1979-10-01T00:00:00,1977-08-19T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102400080104.0,-96.44760424196548,40.50015503788081,Irrigation from Natural Stream,1.37,,"Nemaha River, Big, North Fork",WaDENE_WS241
10906,Active    ,IR,A-12208R,SENE S29-T17-R6W,10829,1,1,2A,,Pump,,Cedar River,1.37,CFS,615,70,95.6,Nance,Lower Loup,102100100606,1971-04-07,,1971-08-25T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100606.0,-98.02786566567315,41.41350163291617,Irrigation from Natural Stream,1.37,,Cedar River,WaDENE_WS44
10906,Active    ,IR,A-12208R,SENW S33-T17-R6W,16175,7,1,2A,,Pump,,Cedar River,1.37,CFS,615,70,95.6,Nance,Lower Loup,102100100606,1971-04-07,,1971-08-25T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100606.0,-98.02786566567315,41.41350163291617,Irrigation from Natural Stream,1.37,,Cedar River,WaDENE_WS44
6172,Active    ,IR,A-16752,SENE S29-T17-R6W,5803,1,1,2A,,Pump,,Cedar River,1.04,CFS,466,70,73.0,Nance,Lower Loup,102100100606,1989-03-10,1992-10-01T00:00:00,1989-06-16T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100606.0,-98.02781621965761,41.4135020909609,Irrigation from Natural Stream,1.04,,Cedar River,WaDENE_WS44
6173,Active    ,IR,A-16752,SENE S29-T17-R6W,7678,1,1,2A,,Pump,,Cedar River,0.53,CFS,238,140,74.0,Nance,Lower Loup,102100100606,1989-03-10,1992-10-01T00:00:00,1989-06-16T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100606.0,-98.02781621965761,41.4135020909609,Irrigation from Natural Stream,0.53,,Cedar River,WaDENE_WS44
5795,Active    ,IR,A-11212,NENE S27-T19-R13W,12013,1,1,2A,,Pump,,"Loup River, North",0.47,CFS,210,70,33.0,Valley,Lower Loup,102100070605,1967-07-27,,,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100070605.0,-98.80851714369717,41.585155692186696,Irrigation from Natural Stream,0.47,,"Loup River, North",WaDENE_WS64
6174,Active    ,IR,A-3071,SENE S29-T17-R6W,7679,1,1,2A,,Pump,,Cedar River,0.53,CFS,238,140,74.0,Nance,Lower Loup,102100100606,1940-01-08,,1940-02-15T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100606.0,-98.02781621965761,41.4135020909609,Irrigation from Natural Stream,0.53,,Cedar River,WaDENE_WS44
13021,Active    ,ST,A-19339, S32-T4-R12E,15722,1,1,1F,,Buchholz Reservoir,,"Robinson Creek, Trib. To",15.22,AF,,,,Johnson,Nemaha,102400080204,2015-03-16,,2015-05-14T00:00:00,,,,,,102400080204.0,-96.08937012663151,40.2724447512398,Storage,,15.22,"Robinson Creek, Trib. To",WaDENE_WS748
9727,Active    ,US,D-925R, S18-T21-R53W,10748,1,1,1A,,Nine Mile Canal,,North Platte River,39.24,CFS,17610,,0.0,Scotts Bluff,North Platte,101800090810,1893-12-06,,1997-04-11T00:00:00,Nine Mile Canal from North Platte River,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),101800090810.0,-103.50045028028404,41.789767011646425,Incidental Underground Storage,39.24,,North Platte River,WaDENE_WS263
12943,Active    ,SI,A-19253, S10-T31-R12W,14437,1,1,2C,,Pump,,Jerry Gokie Reservoir,273.0,AF,,,182.3,Holt,Lower Niobrara,101500070304,2014-05-13,2017-09-01T00:00:00,2014-12-18T00:00:00,,,,,,101500070304.0,-98.70342087617799,42.67918755546279,Supplemental Irrigation,,273.0,Jerry Gokie Reservoir,WaDENE_WS749
5223,Active    ,IR,A-3979DR, S35-T18-R17W,12564,1,1,2A,,Canal No. 3 and 4,,"Loup River, Middle",0.02,CFS,8,50,1.0,Custer,Lower Loup,102100030503,1946-10-11,,,MLPP&ID Canal No. 3 and 4,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030503.0,-99.23957200197512,41.49069991518041,Irrigation from Natural Stream,0.02,,"Loup River, Middle",WaDENE_WS121
5225,Active    ,IR,A-3979DR, S35-T18-R17W,12565,1,1,2A,,Canal No. 3 and 4,,"Loup River, Middle",0.6,CFS,269,70,42.0,Custer,Lower Loup,102100030503,1946-10-11,,,MLPP&ID Canal No. 3 and 4,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030503.0,-99.23957200197512,41.49069991518041,Irrigation from Natural Stream,0.6,,"Loup River, Middle",WaDENE_WS121
5232,Active    ,IR,A-3981DR, S35-T18-R17W,12566,1,1,2A,,Canal No. 3 and 4,,"Loup River, Middle",0.06,CFS,26,67,4.0,Custer,Lower Loup,102100030503,1946-10-11,,,MLPP&ID Canal No. 3 and 4,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030503.0,-99.23957200197512,41.49069991518041,Irrigation from Natural Stream,0.06,,"Loup River, Middle",WaDENE_WS121
5217,Active    ,IR,A-12179,SENE S4-T15-R15W,12471,2,1,2A,,Canal No. 3 and 4,,"Loup River, Middle",0.57,CFS,255,70,40.0,Sherman,Lower Loup,102100030508,1971-03-05,,,MLPP&ID Canal No. 3 and 4,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030503.0,-99.23957200197512,41.49069991518041,Irrigation from Natural Stream,0.57,,"Loup River, Middle",WaDENE_WS121
5217,Active    ,IR,A-12179, S35-T18-R17W,12547,1,1,2A,,Canal No. 3 and 4,,"Loup River, Middle",0.57,CFS,255,70,40.0,Custer,Lower Loup,102100030503,1971-03-05,,,MLPP&ID Canal No. 3 and 4,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030503.0,-99.23957200197512,41.49069991518041,Irrigation from Natural Stream,0.57,,"Loup River, Middle",WaDENE_WS121
11141,Active    ,WT,A-18916,SENW S36-T17-R3E,12290,1,1,2A,,Weerts WRP,,"Bone Creek, Trib. To",45.0,AF,,,,Butler,Lower Platte North,102002010305,2012-05-25,,2012-08-30T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002010305.0,-97.03282537186419,41.40446248579468,Wetlands,,45.0,"Bone Creek, Trib. To",WaDENE_WS256
6126,Active    ,IR,A-4609R,NWNW S1-T17-R7W,5944,1,1,2A,,Pump,,Cedar River,0.16,CFS,72,140,23.0,Nance,Lower Loup,102100100605,1950-03-01,1952-10-01T00:00:00,1950-05-23T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.07930108563889,41.47966903994222,Irrigation from Natural Stream,0.16,,Cedar River,WaDENE_WS44
6126,Active    ,IR,A-4609R, S2-T17-R7W,13404,7,1,2A,,Pump,,Cedar River,0.16,CFS,72,140,23.0,Nance,Lower Loup,102100100605,1950-03-01,1952-10-01T00:00:00,1950-05-23T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.07930108563889,41.47966903994222,Irrigation from Natural Stream,0.16,,Cedar River,WaDENE_WS44
6126,Active    ,IR,A-4609R,NWNE S1-T17-R7W,13405,7,1,2A,,Pump,,Cedar River,0.16,CFS,72,140,23.0,Nance,Lower Loup,102100100605,1950-03-01,1952-10-01T00:00:00,1950-05-23T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.07930108563889,41.47966903994222,Irrigation from Natural Stream,0.16,,Cedar River,WaDENE_WS44
6126,Active    ,IR,A-4609R,NW S1-T17-R7W,13406,7,1,2A,,Pump,,Cedar River,0.16,CFS,72,140,23.0,Nance,Lower Loup,102100100605,1950-03-01,1952-10-01T00:00:00,1950-05-23T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.07930108563889,41.47966903994222,Irrigation from Natural Stream,0.16,,Cedar River,WaDENE_WS44
6124,Active    ,IR,A-2887R,NWNW S1-T17-R7W,11406,1,1,2A,,Pump,,Cedar River,0.81,CFS,399,140,113.2,Nance,Lower Loup,102100100605,1938-10-04,1941-10-01T00:00:00,1938-10-20T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.0790815333997,41.48041284317173,Irrigation from Natural Stream,0.81,,Cedar River,WaDENE_WS44
6124,Active    ,IR,A-2887R, S2-T17-R7W,13400,7,1,2A,,Pump,,Cedar River,0.81,CFS,399,140,113.2,Nance,Lower Loup,102100100605,1938-10-04,1941-10-01T00:00:00,1938-10-20T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.0790815333997,41.48041284317173,Irrigation from Natural Stream,0.81,,Cedar River,WaDENE_WS44
6124,Active    ,IR,A-2887R,NWNE S1-T17-R7W,13401,7,1,2A,,Pump,,Cedar River,0.81,CFS,399,140,113.2,Nance,Lower Loup,102100100605,1938-10-04,1941-10-01T00:00:00,1938-10-20T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.0790815333997,41.48041284317173,Irrigation from Natural Stream,0.81,,Cedar River,WaDENE_WS44
6125,Active    ,IR,A-4055R,NWNW S1-T17-R7W,5943,1,1,2A,,Pump,,Cedar River,0.11,CFS,49,140,15.0,Nance,Lower Loup,102100100605,1947-03-29,1949-10-01T00:00:00,1947-04-03T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100605.0,-98.07926235206726,41.47965878713941,Irrigation from Natural Stream,0.11,,Cedar River,WaDENE_WS44
