"Year","CategoryC","CategoryD","HR","CategoryA","KAcreFt"
2004,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B","Central Coast","Managed Wetlands",0
2004,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B","Central Coast","Managed Wetlands",0
2004,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B","Central Coast","Managed Wetlands",0
2004,"Desalination - Required Delta Outflow","SPL10D","Central Coast","Required Delta Outflow",0
2004,"Colorado River Deliveries - Required Delta Outflow","SPL11F","Central Coast","Required Delta Outflow",0
2004,"State Water Project Deliveries - Required Delta Outflow","SPL12F","Central Coast","Required Delta Outflow",0
2004,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F","Central Coast","Required Delta Outflow",0
2004,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F","Central Coast","Required Delta Outflow",0
2004,"Other Federal Deliveries - Required Delta Outflow","SPL15F","Central Coast","Required Delta Outflow",0
2004,"Ocean Desalination - Required Delta Outflow","SPL16F","Central Coast","Required Delta Outflow",0
2004,"Water from Refineries - Required Delta Outflow","SPL17F","Central Coast","Required Delta Outflow",0
2004,"Water Transfers - Regional - Required Delta Outflow","SPL18F","Central Coast","Required Delta Outflow",0
2004,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F","Central Coast","Required Delta Outflow",0
2004,"Local Supplies - Required Delta Outflow","SPL1F","Central Coast","Required Delta Outflow",0
2004,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6","Central Coast","Required Delta Outflow",0
2004,"Return Flow from Other PA - Required Delta Outflow","SPL2B6","Central Coast","Required Delta Outflow",0
2004,"Return Flow from Other Region - Required Delta Outflow","SPL2C6","Central Coast","Required Delta Outflow",0
2004,"Local Imports - Required Delta Outflow","SPL3F","Central Coast","Required Delta Outflow",0
2004,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F","Central Coast","Required Delta Outflow",0
2004,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F","Central Coast","Required Delta Outflow",0
2004,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F","Central Coast","Required Delta Outflow",0
2004,"Colorado River Deliveries - Urban","SPL11C","Central Coast","Urban",0
2004,"State Water Project Deliveries - Urban","SPL12C","Central Coast","Urban",37.6
2004,"Central Valley Project - Base Deliveries - Urban","SPL13C","Central Coast","Urban",0
2004,"Central Valley Project - Project Deliveries - Urban","SPL14C","Central Coast","Urban",35.9
2004,"Other Federal Deliveries - Urban","SPL15C","Central Coast","Urban",26.8
2004,"Ocean Desalination - Urban","SPL16C","Central Coast","Urban",0
2004,"Water from Refineries - Urban","SPL17C","Central Coast","Urban",0
2004,"Water Transfers - Regional - Urban","SPL18C","Central Coast","Urban",0
2004,"Inter-basin Water Transfers - Urban","SPL19C","Central Coast","Urban",0
2004,"Local Supplies - Urban","SPL1C","Central Coast","Urban",23.6
2004,"Return Flow from Other DAUCO within PA - Urban","SPL2A3","Central Coast","Urban",0
2004,"Return Flow from Other PA - Urban","SPL2B3","Central Coast","Urban",0
2004,"Return Flow from Other Region - Urban","SPL2C3","Central Coast","Urban",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3","Central Coast","Urban",0
2004,"Local Imports - Urban","SPL3C","Central Coast","Urban",0
2004,"Groundwater Extraction - Unadjudicated - Urban","SPL4C","Central Coast","Urban",200.4
2004,"Groundwater Extraction - Adjudicated - Urban","SPL5C","Central Coast","Urban",0
2004,"Groundwater Extraction - Banked - Urban","SPL6C","Central Coast","Urban",0
2004,"Total Developed Supply (TDS)","SPL23","Central Coast","Water Supplies",1594.6
2004,"Total Return Flow and Reuse (TRFR)","SPL24","Central Coast","Water Supplies",78.3
2004,"Total Supply and Retuse (TSR)","SPL25","Central Coast","Water Supplies",1672.9
2004,"Total Reuse of Deep Percolation (TRDP)","SPL26","Central Coast","Water Supplies",459
2004,"Total Net Supply (TNS)","SPL27","Central Coast","Water Supplies",1135.6
2004,"Total Reuse (TR)","SPL28","Central Coast","Water Supplies",537.3
2004,"Desalination - Wild and Scenic Flows","SPL10C","Central Coast","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E","Central Coast","Wild and Scenic Rivers",0
2004,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E","Central Coast","Wild and Scenic Rivers",0
2004,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E","Central Coast","Wild and Scenic Rivers",0
2004,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E","Central Coast","Wild and Scenic Rivers",0
2004,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E","Central Coast","Wild and Scenic Rivers",0
2004,"Ocean Desalination - Wild and Scenic Flows","SPL16E","Central Coast","Wild and Scenic Rivers",0
2004,"Water from Refineries - Wild and Scenic Flows","SPL17E","Central Coast","Wild and Scenic Rivers",0
2004,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E","Central Coast","Wild and Scenic Rivers",0
2004,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E","Central Coast","Wild and Scenic Rivers",0
2004,"Local Supplies - Wild and Scenic Flows","SPL1E","Central Coast","Wild and Scenic Rivers",0
2004,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5","Central Coast","Wild and Scenic Rivers",0
2004,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5","Central Coast","Wild and Scenic Rivers",0
2004,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5","Central Coast","Wild and Scenic Rivers",0
2004,"Local Imports - Wild and Scenic Flows","SPL3E","Central Coast","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E","Central Coast","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E","Central Coast","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E","Central Coast","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Agriculture","SPL11A","Colorado River","Agriculture",3441.2
2004,"State Water Project Deliveries - Agriculture","SPL12A","Colorado River","Agriculture",0
2004,"Central Valley Project - Base Deliveries - Agriculture","SPL13A","Colorado River","Agriculture",0
2004,"Central Valley Project - Project Deliveries - Agriculture","SPL14A","Colorado River","Agriculture",0
2004,"Other Federal Deliveries - Agriculture","SPL15A","Colorado River","Agriculture",0
2004,"Ocean Desalination - Agriculture","SPL16A","Colorado River","Agriculture",0
2004,"Water from Refineries - Agriculture","SPL17A","Colorado River","Agriculture",0
2004,"Water Transfers - Regional - Agriculture","SPL18A","Colorado River","Agriculture",0
2004,"Inter-basin Water Transfers - Agriculture","SPL19A","Colorado River","Agriculture",0
2004,"Local Supplies - Agriculture","SPL1A","Colorado River","Agriculture",0
2004,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1","Colorado River","Agriculture",64.4
2004,"Return Flow from Other PA - Agriculture","SPL2B1","Colorado River","Agriculture",194.5
2004,"Return Flow from Other Region - Agriculture","SPL2C1","Colorado River","Agriculture",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1","Colorado River","Agriculture",0
2004,"Local Imports - Agriculture","SPL3A","Colorado River","Agriculture",0
2004,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A","Colorado River","Agriculture",49.1
2004,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A","Colorado River","Agriculture",0
2004,"Groundwater Extraction - Banked - Agriculture","SPL6A","Colorado River","Agriculture",0
2004,"Colorado River Deliveries - Instream Flow Requirements","SPL11D","Colorado River","Instream Flow Requirements",0
2004,"State Water Project Deliveries - Instream Flow Requirements","SPL12D","Colorado River","Instream Flow Requirements",0
2004,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D","Colorado River","Instream Flow Requirements",0
2004,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D","Colorado River","Instream Flow Requirements",0
2004,"Other Federal Deliveries - Instream Flow Requirements","SPL15D","Colorado River","Instream Flow Requirements",0
2004,"Ocean Desalination - Instream Flow Requirements","SPL16D","Colorado River","Instream Flow Requirements",0
2004,"Water from Refineries - Instream Flow Requirements","SPL17D","Colorado River","Instream Flow Requirements",0
2004,"Water Transfers - Regional - Instream Flow Requirements","SPL18D","Colorado River","Instream Flow Requirements",0
2004,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D","Colorado River","Instream Flow Requirements",0
2004,"Local Supplies - Instream Flow Requirements","SPL1D","Colorado River","Instream Flow Requirements",0
2004,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4","Colorado River","Instream Flow Requirements",0
2004,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4","Colorado River","Instream Flow Requirements",0
2004,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4","Colorado River","Instream Flow Requirements",0
2004,"Local Imports - Instream Flow Requirements","SPL3D","Colorado River","Instream Flow Requirements",0
2004,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D","Colorado River","Instream Flow Requirements",0
2004,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D","Colorado River","Instream Flow Requirements",0
2004,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D","Colorado River","Instream Flow Requirements",0
2004,"Colorado River Deliveries - Managed Wetlands","SPL11B","Colorado River","Managed Wetlands",30.3
2004,"State Water Project Deliveries - Managed Wetlands","SPL12B","Colorado River","Managed Wetlands",0
2004,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B","Colorado River","Managed Wetlands",0
2004,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B","Colorado River","Managed Wetlands",0
2004,"Other Federal Deliveries - Managed Wetlands","SPL15B","Colorado River","Managed Wetlands",0
2004,"Ocean Desalination - Managed Wetlands","SPL16B","Colorado River","Managed Wetlands",0
2004,"Water from Refineries - Managed Wetlands","SPL17B","Colorado River","Managed Wetlands",0
2004,"Water Transfers - Regional - Managed Wetlands","SPL18B","Colorado River","Managed Wetlands",0
2004,"Inter-basin Water Transfers - Managed Wetlands","SPL19B","Colorado River","Managed Wetlands",0
2004,"Local Supplies - Managed Wetlands","SPL1B","Colorado River","Managed Wetlands",0
2004,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2","Colorado River","Managed Wetlands",0
2004,"Return Flow from Other PA - Managed Wetlands","SPL2B2","Colorado River","Managed Wetlands",0
2004,"Return Flow from Other Region - Managed Wetlands","SPL2C2","Colorado River","Managed Wetlands",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2","Colorado River","Managed Wetlands",0
2004,"Local Imports - Managed Wetlands","SPL3B","Colorado River","Managed Wetlands",0
2004,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B","Colorado River","Managed Wetlands",0
2004,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B","Colorado River","Managed Wetlands",0
2004,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B","Colorado River","Managed Wetlands",0
2004,"Desalination - Required Delta Outflow","SPL10D","Colorado River","Required Delta Outflow",0
2004,"Colorado River Deliveries - Required Delta Outflow","SPL11F","Colorado River","Required Delta Outflow",0
2004,"State Water Project Deliveries - Required Delta Outflow","SPL12F","Colorado River","Required Delta Outflow",0
2004,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F","Colorado River","Required Delta Outflow",0
2004,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F","Colorado River","Required Delta Outflow",0
2004,"Other Federal Deliveries - Required Delta Outflow","SPL15F","Colorado River","Required Delta Outflow",0
2004,"Ocean Desalination - Required Delta Outflow","SPL16F","Colorado River","Required Delta Outflow",0
2004,"Water from Refineries - Required Delta Outflow","SPL17F","Colorado River","Required Delta Outflow",0
2004,"Water Transfers - Regional - Required Delta Outflow","SPL18F","Colorado River","Required Delta Outflow",0
2004,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F","Colorado River","Required Delta Outflow",0
2004,"Local Supplies - Required Delta Outflow","SPL1F","Colorado River","Required Delta Outflow",0
2004,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6","Colorado River","Required Delta Outflow",0
2004,"Return Flow from Other PA - Required Delta Outflow","SPL2B6","Colorado River","Required Delta Outflow",0
2004,"Return Flow from Other Region - Required Delta Outflow","SPL2C6","Colorado River","Required Delta Outflow",0
2004,"Local Imports - Required Delta Outflow","SPL3F","Colorado River","Required Delta Outflow",0
2004,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F","Colorado River","Required Delta Outflow",0
2004,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F","Colorado River","Required Delta Outflow",0
2004,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F","Colorado River","Required Delta Outflow",0
2004,"Colorado River Deliveries - Urban","SPL11C","Colorado River","Urban",217.6
2004,"State Water Project Deliveries - Urban","SPL12C","Colorado River","Urban",13.2
2004,"Central Valley Project - Base Deliveries - Urban","SPL13C","Colorado River","Urban",0
2004,"Central Valley Project - Project Deliveries - Urban","SPL14C","Colorado River","Urban",0
2004,"Other Federal Deliveries - Urban","SPL15C","Colorado River","Urban",0
2004,"Ocean Desalination - Urban","SPL16C","Colorado River","Urban",0
2004,"Water from Refineries - Urban","SPL17C","Colorado River","Urban",0
2004,"Water Transfers - Regional - Urban","SPL18C","Colorado River","Urban",0
2004,"Inter-basin Water Transfers - Urban","SPL19C","Colorado River","Urban",0
2004,"Local Supplies - Urban","SPL1C","Colorado River","Urban",6
2004,"Return Flow from Other DAUCO within PA - Urban","SPL2A3","Colorado River","Urban",0
2004,"Return Flow from Other PA - Urban","SPL2B3","Colorado River","Urban",0
2004,"Return Flow from Other Region - Urban","SPL2C3","Colorado River","Urban",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3","Colorado River","Urban",0
2004,"Local Imports - Urban","SPL3C","Colorado River","Urban",0
2004,"Groundwater Extraction - Unadjudicated - Urban","SPL4C","Colorado River","Urban",411.9
2004,"Groundwater Extraction - Adjudicated - Urban","SPL5C","Colorado River","Urban",0
2004,"Groundwater Extraction - Banked - Urban","SPL6C","Colorado River","Urban",0
2004,"Total Developed Supply (TDS)","SPL23","Colorado River","Water Supplies",4169.3
2004,"Total Return Flow and Reuse (TRFR)","SPL24","Colorado River","Water Supplies",631.4
2004,"Total Supply and Retuse (TSR)","SPL25","Colorado River","Water Supplies",4800.7
2004,"Total Reuse of Deep Percolation (TRDP)","SPL26","Colorado River","Water Supplies",192
2004,"Total Net Supply (TNS)","SPL27","Colorado River","Water Supplies",3977.3
2004,"Total Reuse (TR)","SPL28","Colorado River","Water Supplies",823.4
2004,"Desalination - Wild and Scenic Flows","SPL10C","Colorado River","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E","Colorado River","Wild and Scenic Rivers",0
2004,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E","Colorado River","Wild and Scenic Rivers",0
2004,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E","Colorado River","Wild and Scenic Rivers",0
2004,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E","Colorado River","Wild and Scenic Rivers",0
2004,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E","Colorado River","Wild and Scenic Rivers",0
2004,"Ocean Desalination - Wild and Scenic Flows","SPL16E","Colorado River","Wild and Scenic Rivers",0
2004,"Water from Refineries - Wild and Scenic Flows","SPL17E","Colorado River","Wild and Scenic Rivers",0
2004,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E","Colorado River","Wild and Scenic Rivers",0
2004,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E","Colorado River","Wild and Scenic Rivers",0
