"Year","CategoryC","CategoryD","PA","CategoryA","KAcreFt"
2012,"Conveyance Seepage","AG21",707,"Agriculture",0
2012,"Conveyance Deep Percolation","AG22",707,"Agriculture",0.1
2012,"Conveyance Deep Percolation to Salt Sink","AG23",707,"Agriculture",0
2012,"Evapotranspiration of Applied Water","AG3",707,"Agriculture",30.3
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","AG4",707,"Agriculture",0
2012,"Deep Percolation of Applied Water","AG5",707,"Agriculture",4.5
2012,"Deep Percolation of Applied Water to Salt Sink","AG6",707,"Agriculture",0
2012,"Deep Percolation of Groundwater Recharge","AG7",707,"Agriculture",0.1
2012,"Reuse of Return Flows within DAUCO","AG8",707,"Agriculture",0
2012,"Return Flow to Oregon","AG9A",707,"Agriculture",0
2012,"Return Flow to Nevada","AG9B",707,"Agriculture",0
2012,"Return Flow to Mexico","AG9C",707,"Agriculture",0
2012,"Deep Percolation to Oregon","AG9D",707,"Agriculture",0
2012,"Deep Percolation to Nevada","AG9E",707,"Agriculture",0
2012,"Deep Percolation to Mexico","AG9F",707,"Agriculture",0
2012,"Applied Water Use","AWUAG",707,"Agriculture",34.9
2012,"Conveyance Applied Water Use","AWUAGC",707,"Agriculture",0.2
2012,"Depletion","DEPAG",707,"Agriculture",30.3
2012,"Conveyance Depletion","DEPAGC",707,"Agriculture",0.1
2012,"Net Water Use (Applied Water - Reuse)","NW1AG",707,"Agriculture",30.3
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1AGC",707,"Agriculture",0.1
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AG",707,"Agriculture",30.3
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AGC",707,"Agriculture",0.1
2012,"Applied Water Use","AWUIFR",707,"Instream Flow Requirements",0
2012,"Depletion","DEPIFR",707,"Instream Flow Requirements",0
2012,"Applied Water","IFR1",707,"Instream Flow Requirements",0
2012,"Reuse of Return Flows within DAUCO","IFR2",707,"Instream Flow Requirements",0
2012,"Return Flow to Salt Sink","IFR3A",707,"Instream Flow Requirements",0
2012,"Return Flow to Oregon - Mexico - Nevada","IFR3B",707,"Instream Flow Requirements",0
2012,"Return Flow for Delta Outflow","IFR3C",707,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","IFR4A",707,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other PA)","IFR4B",707,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other Region)","IFR4C",707,"Instream Flow Requirements",0
2012,"Net Water Use (Applied Water - Reuse)","NW1IFR",707,"Instream Flow Requirements",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2IFR",707,"Instream Flow Requirements",0
2012,"Applied Water Use","AWUMW",707,"Managed Wetlands",0
2012,"Conveyance Applied Water Use","AWUMWC",707,"Managed Wetlands",0
2012,"Depletion","DEPMW",707,"Managed Wetlands",0
2012,"Conveyance Depletion","DEPMWC",707,"Managed Wetlands",0
2012,"Applied Water","MW1",707,"Managed Wetlands",0
2012,"Return Flows Evaporation and Evapotranspiration","MW10",707,"Managed Wetlands",0
2012,"Conveyance Evaporation and ETAW","MW15",707,"Managed Wetlands",0
2012,"Conveyance Return Flow to Oregon","MW16A",707,"Managed Wetlands",0
2012,"Conveyance Return Flow to Nevada","MW16B",707,"Managed Wetlands",0
2012,"Conveyance Return Flow to Mexico","MW16C",707,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Oregon","MW16D",707,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Nevada","MW16E",707,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Mexico","MW16F",707,"Managed Wetlands",0
2012,"Conveyance Return Flows to Salt Sink","MW17A",707,"Managed Wetlands",0
2012,"Conveyance Return Flow for Delta Outflow","MW17B",707,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","MW18A",707,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","MW18B",707,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","MW18C",707,"Managed Wetlands",0
2012,"Conveyance Seepage","MW19",707,"Managed Wetlands",0
2012,"Evapotranspiration of Applied Water","MW2",707,"Managed Wetlands",0
2012,"Conveyance Deep Percolation","MW20",707,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Salt Sink","MW21",707,"Managed Wetlands",0
2012,"Deep Percolation of Applied Water","MW3",707,"Managed Wetlands",0
2012,"Deep Percolation of Applied Water to Salt Sink","MW4",707,"Managed Wetlands",0
2012,"Deep Percolation of Groundwater Recharge","MW5",707,"Managed Wetlands",0
2012,"Reuse of Return Flows within DAUCO","MW6",707,"Managed Wetlands",0
2012,"Return Flow to Oregon","MW7A",707,"Managed Wetlands",0
2012,"Return Flow to Nevada","MW7B",707,"Managed Wetlands",0
2012,"Return Flow to Mexico","MW7C",707,"Managed Wetlands",0
2012,"Deep Percolation to Oregon","MW7D",707,"Managed Wetlands",0
2012,"Deep Percolation to Nevada","MW7E",707,"Managed Wetlands",0
2012,"Deep Percolation to Mexico","MW7F",707,"Managed Wetlands",0
2012,"Return Flow to Salt Sink","MW8A",707,"Managed Wetlands",0
2012,"Return Flow for Delta Outflow","MW8B",707,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","MW9A",707,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other PA)","MW9B",707,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other Region)","MW9C",707,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","MW9D",707,"Managed Wetlands",0
2012,"Net Water Use (Applied Water - Reuse)","NW1MW",707,"Managed Wetlands",0
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1MWC",707,"Managed Wetlands",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MW",707,"Managed Wetlands",0
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MWC",707,"Managed Wetlands",0
2012,"Applied Water Use","AWURDO",707,"Required Delta Outflow",0
2012,"Depletion","DEPRDO",707,"Required Delta Outflow",0
2012,"Net Water Use (Applied Water - Reuse)","NW1RDO",707,"Required Delta Outflow",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2RDO",707,"Required Delta Outflow",0
2012,"Applied Water","RDO1",707,"Required Delta Outflow",0
2012,"Return Flow for Delta Outflow","RDO2",707,"Required Delta Outflow",0
2012,"Applied Water Use","AWUURB",707,"Urban",14.8
2012,"Conveyance Applied Water Use","AWUURBC",707,"Urban",0
2012,"Depletion","DEPURB",707,"Urban",5.3
2012,"Conveyance Depletion","DEPURBC",707,"Urban",0
2012,"Net Water Use (Applied Water - Reuse)","NW1URB",707,"Urban",5.3
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1URBC",707,"Urban",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URB",707,"Urban",5.3
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URBC",707,"Urban",0
2012,"Applied Water - Residential - Single Family Interior","URB1",707,"Urban",3.5
2012,"Evapotranspiration of Applied Water","URB10",707,"Urban",5.3
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","URB11",707,"Urban",0
2012,"Deep Percolation of Applied Water","URB12",707,"Urban",9.5
2012,"Deep Percolation of Applied Water to Salt Sink","URB13",707,"Urban",0
2012,"Deep Percolation of Groundwater Recharge","URB14",707,"Urban",0
2012,"Reuse of Return Flows within DAUCO","URB15A",707,"Urban",0
2012,"Urban - Wastewater Recycling","URB15B",707,"Urban",0
2012,"Urban - Desalination","URB15C",707,"Urban",0
2012,"Evaporation and Evapotranspiration of Wastewater","URB16",707,"Urban",0
2012,"Return Flow to Oregon","URB17A",707,"Urban",0
2012,"Return Flow to Nevada","URB17B",707,"Urban",0
2012,"Return Flow to Mexico","URB17C",707,"Urban",0
2012,"Deep Percolation to Oregon","URB17D",707,"Urban",0
2012,"Deep Percolation to Nevada","URB17E",707,"Urban",0
2012,"Deep Percolation to Mexico","URB17F",707,"Urban",0
2012,"Return Flow to Salt Sink","URB18A",707,"Urban",0
2012,"Return Flow for Delta Outflow","URB18B",707,"Urban",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","URB19A",707,"Urban",0
2012,"Return Flow to Developed Supply (Other PA)","URB19B",707,"Urban",0
2012,"Return Flow to Developed Supply (Other Region)","URB19C",707,"Urban",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","URB19D",707,"Urban",0
2012,"Applied Water - Residential - Single Family Exterior","URB2",707,"Urban",4.1
2012,"Return Flows Evaporation and Evapotranspiration","URB20",707,"Urban",0
2012,"Conveyance Evaporation and ETAW","URB25",707,"Urban",0
2012,"Conveyance Return Flow to Oregon","URB26A",707,"Urban",0
2012,"Conveyance Return Flow to Nevada","URB26B",707,"Urban",0
2012,"Conveyance Return Flow to Mexico","URB26C",707,"Urban",0
2012,"Conveyance Deep Percolation to Oregon","URB26D",707,"Urban",0
2012,"Conveyance Deep Percolation to Nevada","URB26E",707,"Urban",0
2012,"Conveyance Deep Percolation to Mexico","URB26F",707,"Urban",0
2012,"Conveyance Return Flows to Salt Sink","URB27A",707,"Urban",0
2012,"Conveyance Return Flow for Delta Outflow","URB27B",707,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","URB28A",707,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","URB28B",707,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","URB28C",707,"Urban",0
2012,"Conveyance Seepage","URB29",707,"Urban",0
2012,"Applied Water - Residential - Multi Family Interior","URB3",707,"Urban",3
2012,"Conveyance Deep Percolation","URB30",707,"Urban",0
2012,"Conveyance Deep Percolation to Salt Sink","URB31",707,"Urban",0
2012,"Applied Water - Residential - Multi Family Exterior","URB4",707,"Urban",1.7
2012,"Applied Water - Commercial Use","URB5",707,"Urban",1
2012,"Applied Water - Industrial Use","URB6",707,"Urban",1.3
2012,"Applied Water - Urban Large Landscape","URB7",707,"Urban",0.2
2012,"Applied Water - Energy Production","URB8",707,"Urban",0
2012,"Applied Water - Groundwater","URB9",707,"Urban",0
2012,"Applied Water Use","AWUWSR",707,"Wild and Scenic River",650.7
2012,"Depletion","DEPWSR",707,"Wild and Scenic River",0
2012,"Net Water Use (Applied Water - Reuse)","NW1WSR",707,"Wild and Scenic River",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2WSR",707,"Wild and Scenic River",0
2012,"Applied Water","WSR1",707,"Wild and Scenic River",650.7
2012,"Reuse of Return Flows within DAUCO","WSR2",707,"Wild and Scenic River",617.9
2012,"Return Flow to Salt Sink","WSR3A",707,"Wild and Scenic River",0
2012,"Return Flow to Oregon - Mexico - Nevada","WSR3B",707,"Wild and Scenic River",0
2012,"Return Flow for Delta Outflow","WSR3C",707,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","WSR4A",707,"Wild and Scenic River",32.8
2012,"Return Flow to Developed Supply (Other PA)","WSR4B",707,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other Region)","WSR4C",707,"Wild and Scenic River",0
2012,"Applied Water","AG1",708,"Agriculture",1093.9
2012,"Return Flow to Salt Sink","AG10A",708,"Agriculture",0
2012,"Return Flow for Delta Outflow","AG10B",708,"Agriculture",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","AG11A",708,"Agriculture",0
2012,"Return Flow to Developed Supply (Other PA)","AG11B",708,"Agriculture",0
2012,"Return Flow to Developed Supply (Other Region)","AG11C",708,"Agriculture",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","AG11D",708,"Agriculture",0
2012,"Return Flows Evaporation and Evapotranspiration","AG12",708,"Agriculture",0
2012,"Conveyance Evaporation and ETAW","AG17",708,"Agriculture",23.9
2012,"Conveyance Return Flow to Oregon","AG18A",708,"Agriculture",0
2012,"Conveyance Return Flow to Nevada","AG18B",708,"Agriculture",0
2012,"Conveyance Return Flow to Mexico","AG18C",708,"Agriculture",0
2012,"Conveyance Deep Percolation to Oregon","AG18D",708,"Agriculture",0
2012,"Conveyance Deep Percolation to Nevada","AG18E",708,"Agriculture",0
2012,"Conveyance Deep Percolation to Mexico","AG18F",708,"Agriculture",0
2012,"Conveyance Return Flows to Salt Sink","AG19A",708,"Agriculture",0
2012,"Conveyance Return Flow for Delta Outflow","AG19B",708,"Agriculture",0
2012,"Applied Water - Groundwater Recharge","AG2",708,"Agriculture",74.8
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","AG20A",708,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","AG20B",708,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","AG20C",708,"Agriculture",0
2012,"Conveyance Seepage","AG21",708,"Agriculture",0
2012,"Conveyance Deep Percolation","AG22",708,"Agriculture",27.8
2012,"Conveyance Deep Percolation to Salt Sink","AG23",708,"Agriculture",0
2012,"Evapotranspiration of Applied Water","AG3",708,"Agriculture",922.9
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","AG4",708,"Agriculture",0
2012,"Deep Percolation of Applied Water","AG5",708,"Agriculture",80.8
2012,"Deep Percolation of Applied Water to Salt Sink","AG6",708,"Agriculture",90.2
2012,"Deep Percolation of Groundwater Recharge","AG7",708,"Agriculture",74.8
2012,"Reuse of Return Flows within DAUCO","AG8",708,"Agriculture",0
2012,"Return Flow to Oregon","AG9A",708,"Agriculture",0
2012,"Return Flow to Nevada","AG9B",708,"Agriculture",0
2012,"Return Flow to Mexico","AG9C",708,"Agriculture",0
2012,"Deep Percolation to Oregon","AG9D",708,"Agriculture",0
2012,"Deep Percolation to Nevada","AG9E",708,"Agriculture",0
2012,"Deep Percolation to Mexico","AG9F",708,"Agriculture",0
2012,"Applied Water Use","AWUAG",708,"Agriculture",1168.7
2012,"Conveyance Applied Water Use","AWUAGC",708,"Agriculture",51.7
2012,"Depletion","DEPAG",708,"Agriculture",1013.1
2012,"Conveyance Depletion","DEPAGC",708,"Agriculture",23.9
2012,"Net Water Use (Applied Water - Reuse)","NW1AG",708,"Agriculture",1013.1
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1AGC",708,"Agriculture",23.9
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AG",708,"Agriculture",1013.1
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AGC",708,"Agriculture",23.9
2012,"Applied Water Use","AWUIFR",708,"Instream Flow Requirements",0
2012,"Depletion","DEPIFR",708,"Instream Flow Requirements",0
2012,"Applied Water","IFR1",708,"Instream Flow Requirements",0
2012,"Reuse of Return Flows within DAUCO","IFR2",708,"Instream Flow Requirements",0
2012,"Return Flow to Salt Sink","IFR3A",708,"Instream Flow Requirements",0
2012,"Return Flow to Oregon - Mexico - Nevada","IFR3B",708,"Instream Flow Requirements",0
2012,"Return Flow for Delta Outflow","IFR3C",708,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","IFR4A",708,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other PA)","IFR4B",708,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other Region)","IFR4C",708,"Instream Flow Requirements",0
2012,"Net Water Use (Applied Water - Reuse)","NW1IFR",708,"Instream Flow Requirements",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2IFR",708,"Instream Flow Requirements",0
2012,"Applied Water Use","AWUMW",708,"Managed Wetlands",57.6
2012,"Conveyance Applied Water Use","AWUMWC",708,"Managed Wetlands",0
2012,"Depletion","DEPMW",708,"Managed Wetlands",32.6
2012,"Conveyance Depletion","DEPMWC",708,"Managed Wetlands",0
2012,"Applied Water","MW1",708,"Managed Wetlands",57.6
2012,"Return Flows Evaporation and Evapotranspiration","MW10",708,"Managed Wetlands",0
2012,"Conveyance Evaporation and ETAW","MW15",708,"Managed Wetlands",0
2012,"Conveyance Return Flow to Oregon","MW16A",708,"Managed Wetlands",0
2012,"Conveyance Return Flow to Nevada","MW16B",708,"Managed Wetlands",0
2012,"Conveyance Return Flow to Mexico","MW16C",708,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Oregon","MW16D",708,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Nevada","MW16E",708,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Mexico","MW16F",708,"Managed Wetlands",0
2012,"Conveyance Return Flows to Salt Sink","MW17A",708,"Managed Wetlands",0
2012,"Conveyance Return Flow for Delta Outflow","MW17B",708,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","MW18A",708,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","MW18B",708,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","MW18C",708,"Managed Wetlands",0
2012,"Conveyance Seepage","MW19",708,"Managed Wetlands",0
2012,"Evapotranspiration of Applied Water","MW2",708,"Managed Wetlands",32.6
2012,"Conveyance Deep Percolation","MW20",708,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Salt Sink","MW21",708,"Managed Wetlands",0
2012,"Deep Percolation of Applied Water","MW3",708,"Managed Wetlands",25
2012,"Deep Percolation of Applied Water to Salt Sink","MW4",708,"Managed Wetlands",0
2012,"Deep Percolation of Groundwater Recharge","MW5",708,"Managed Wetlands",0
2012,"Reuse of Return Flows within DAUCO","MW6",708,"Managed Wetlands",0
2012,"Return Flow to Oregon","MW7A",708,"Managed Wetlands",0
2012,"Return Flow to Nevada","MW7B",708,"Managed Wetlands",0
2012,"Return Flow to Mexico","MW7C",708,"Managed Wetlands",0
2012,"Deep Percolation to Oregon","MW7D",708,"Managed Wetlands",0
2012,"Deep Percolation to Nevada","MW7E",708,"Managed Wetlands",0
2012,"Deep Percolation to Mexico","MW7F",708,"Managed Wetlands",0
2012,"Return Flow to Salt Sink","MW8A",708,"Managed Wetlands",0
2012,"Return Flow for Delta Outflow","MW8B",708,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","MW9A",708,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other PA)","MW9B",708,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other Region)","MW9C",708,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","MW9D",708,"Managed Wetlands",0
2012,"Net Water Use (Applied Water - Reuse)","NW1MW",708,"Managed Wetlands",32.6
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1MWC",708,"Managed Wetlands",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MW",708,"Managed Wetlands",32.6
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MWC",708,"Managed Wetlands",0
