,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,ReasonRemoved,index
2726,,,,Unknown,,,,,"0.02,1.36",ACTIVE,76G 9752 00,"ROBERT T NADEAU,DRUMMOND KIWANIS CLUB","1976-10-06,1937-11-29",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",240.0","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=25929,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=25928",1,,",36.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S378028,MTwr_S378027",MT_Consumptive Use,,"MTwr_WS16098,MTwr_WS2",Bad WaterSourceUUID,289699.0
2727,,,,Unknown,,,,,,ACTIVE,76G 98329 00,SMITH 6 BAR S LIVESTOCK,1900-12-31,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=173650,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378062,MTwr_S378061",MT_Consumptive Use,,"MTwr_WS16646,MTwr_WS16677",Bad WaterSourceUUID,289730.0
2728,,,,Unknown,,,,,,ACTIVE,76G 98330 00,SMITH 6 BAR S LIVESTOCK,1900-12-31,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=302257,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378063,MTwr_S378064",MT_Consumptive Use,,"MTwr_WS16646,MTwr_WS16677",Bad WaterSourceUUID,289731.0
2729,,,,Unknown,,,,,"0.06,1.5",ACTIVE,76GJ 101673 00,"JOHNSON TUNING FORK RANCH,CORY D SPEHAR, MICHELLE F SPEHAR","1895-11-05,1997-05-19",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC, LAWN AND GARDEN,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=179460,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=179459",1,,"0.25,90.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S378157,MTwr_S378160,MTwr_S378159,MTwr_S378155,MTwr_S378158,MTwr_S378156",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS16582",Bad WaterSourceUUID,289813.0
2730,,,,Unknown,,,,,"0.06,3.9",ACTIVE,76GJ 101679 00,"TIMOTHY J EVOY,JOHNSON TUNING FORK RANCH","1997-05-14,1880-12-31",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.0","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=179470,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=334284",1,,",143.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S378168,MTwr_S378169,MTwr_S378166,MTwr_S378167",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS16679,MTwr_WS2",Bad WaterSourceUUID,289819.0
2731,,,,Unknown,,,,,,ACTIVE,76GJ 107933 00,SKINNER RANCH SEEDSTOCK LLC,1930-04-15,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=190299,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378311,MTwr_S378313,MTwr_S378312,MTwr_S378314",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS16679",Bad WaterSourceUUID,289939.0
2732,,,,Unknown,,,,,5.63,ACTIVE,76GJ 107940 00,SKINNER RANCH SEEDSTOCK LLC,1930-04-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=190312,1,,210.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378323,MTwr_S378326,MTwr_S378324,MTwr_S378325",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS16679",Bad WaterSourceUUID,289946.0
2733,,,,Unknown,,,,,,ACTIVE,76GJ 107980 00,"JOHN M CHOR, MARLENE M CHOR",1968-06-05,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=190383,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378337,MTwr_S378338",MT_Consumptive Use,,"MTwr_WS16699,MTwr_WS16700",Bad WaterSourceUUID,289957.0
2734,,,,Unknown,,,,,5.0,ACTIVE,76GJ 107986 00,"JOHN M CHOR, MARLENE M CHOR",1968-06-05,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=190394,1,,218.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378346,MTwr_S378347",MT_Consumptive Use,,"MTwr_WS16699,MTwr_WS16700",Bad WaterSourceUUID,289963.0
2735,,,,Unknown,,,,,61.0,ACTIVE,76GJ 119747 00,"MONTANA, STATE OF DEPT OF NATURAL RESOURCES",1936-03-19,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208687,1,,5283.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378490,MTwr_S378496,MTwr_S378500,MTwr_S378492,MTwr_S378494,MTwr_S378495,MTwr_S378491,MTwr_S378487,MTwr_S378489,MTwr_S378493,MTwr_S378497,MTwr_S378498,MTwr_S378499,MTwr_S378488",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS16691",Bad WaterSourceUUID,290074.0
2736,,,,Unknown,,,,,,ACTIVE,76GJ 119755 00,"MONTANA, STATE OF DEPT OF NATURAL RESOURCES",1939-04-01,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=304723,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378502,MTwr_S378509,MTwr_S378501,MTwr_S378506,MTwr_S378512,MTwr_S378508,MTwr_S378504,MTwr_S378514,MTwr_S378513,MTwr_S378511,MTwr_S378503,MTwr_S378505,MTwr_S378510,MTwr_S378507",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS16691",Bad WaterSourceUUID,290075.0
2737,,,,Unknown,,,,,157.0,ACTIVE,76GJ 119772 00,"MONTANA, STATE OF DEPT OF NATURAL RESOURCES",1936-03-18,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208709,1,,5540.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378561,MTwr_S378548,MTwr_S378547,MTwr_S378546,MTwr_S378544,MTwr_S378562,MTwr_S378566,MTwr_S378551,MTwr_S378559,MTwr_S378556,MTwr_S378557,MTwr_S378558,MTwr_S378564,MTwr_S378554,MTwr_S378550,MTwr_S378560,MTwr_S378549,MTwr_S378552,MTwr_S378545,MTwr_S378555,MTwr_S378543,MTwr_S378565,MTwr_S378553,MTwr_S378563",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS127,MTwr_WS16707",Bad WaterSourceUUID,290092.0
2738,,,,Unknown,,,,,,ACTIVE,76GJ 119780 00,"MONTANA, STATE OF DEPT OF NATURAL RESOURCES",1939-04-01,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208716,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378586,MTwr_S378567,MTwr_S378580,MTwr_S378578,MTwr_S378576,MTwr_S378582,MTwr_S378581,MTwr_S378585,MTwr_S378571,MTwr_S378572,MTwr_S378568,MTwr_S378569,MTwr_S378575,MTwr_S378584,MTwr_S378574,MTwr_S378583,MTwr_S378587,MTwr_S378588,MTwr_S378577,MTwr_S378590,MTwr_S378573,MTwr_S378570,MTwr_S378589,MTwr_S378579",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS127,MTwr_WS16707",Bad WaterSourceUUID,290093.0
2739,,,,Unknown,,,,,,ACTIVE,76GJ 163367 00,SKINNER RANCH SEEDSTOCK LLC,1900-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=246486,1,,150.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S378941,MTwr_S378940",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS16679",Bad WaterSourceUUID,290355.0
2740,,,,Unknown,,,,,3.0,ACTIVE,76GJ 2354 00,"EDWARD A DALLASERRA, MARJORIE L DALLASERRA",1911-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=6411,1,,120.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S379094,MTwr_S379093",MT_Consumptive Use,,"MTwr_WS6221,MTwr_WS5507",Bad WaterSourceUUID,290472.0
2741,,,,Unknown,,,,,4.55,ACTIVE,76GJ 2355 00,"EDWARD A DALLASERRA, MARJORIE L DALLASERRA",1937-06-09,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=6414,1,,120.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S379095,MTwr_S379096",MT_Consumptive Use,,"MTwr_WS6221,MTwr_WS5507",Bad WaterSourceUUID,290473.0
2742,,,,Unknown,,,,,"0.02,1.5",ACTIVE,76GJ 30415 00,"ALAN A BOOMER, LESLIE D BOOMER,JEREMY D RAINEY, LYNETTE R RAINEY","1890-06-28,1980-11-19",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=62284,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=62285",1,,",129.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S379702,MTwr_S379701",MT_Consumptive Use,,"MTwr_WS848,MTwr_WS2",Bad WaterSourceUUID,291020.0
2743,,,,Unknown,,,,,3.75,ACTIVE,76GJ 45363 00,BOHRNSEN LAND & CATTLE CO,1982-04-08,,,,PROVISIONAL PERMIT,181.7,"IRRIGATION, STOCK",,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=88268,1,,75.0,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S379821,MTwr_S379823,MTwr_S379822",MT_Consumptive Use,,"MTwr_WS16583,MTwr_WS186",Bad WaterSourceUUID,291136.0
2744,,,,Unknown,,,,,5.0,ACTIVE,76GJ 57689 00,"DOUGLAS A BUXBAUM, LINDA S BUXBAUM",1984-10-29,,,,PROVISIONAL PERMIT,180.0,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=109064,1,,72.0,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S380156,MTwr_S380155,MTwr_S380154",MT_Consumptive Use,,"MTwr_WS16714,MTwr_WS186",Bad WaterSourceUUID,291349.0
2745,,,,Unknown,,,,,13.75,ACTIVE,76GJ 98872 00,W RESOURCES LLC,1930-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=174591,1,,457.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S380466,MTwr_S380465,MTwr_S380467,MTwr_S380468,MTwr_S380470,MTwr_S380471,MTwr_S380469",MT_Consumptive Use,,"MTwr_WS8111,MTwr_WS7582",Bad WaterSourceUUID,291632.0
2746,,,,Unknown,,,,,,ACTIVE,76GJ 98906 00,OPEN CROSS RANCH INC,1892-09-10,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=302323,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S380535,MTwr_S380537,MTwr_S380539,MTwr_S380542,MTwr_S380538,MTwr_S380541,MTwr_S380540,MTwr_S380536",MT_Consumptive Use,,"MTwr_WS16685,MTwr_WS8679",Bad WaterSourceUUID,291664.0
2747,,,,Unknown,,,,,"0.03,1.25",ACTIVE,76GJ 98915 00,"DALE RABER,MASON RANCHES INC","1996-10-07,1960-05-10",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=174666,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=174667",1,,",225.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S380553,MTwr_S380554",MT_Consumptive Use,,"MTwr_WS16696,MTwr_WS2",Bad WaterSourceUUID,291673.0
2748,,,,Unknown,,,,,"0.18,0.01",ACTIVE,76H 102706 00,"PATRICIA J DOW, STANLEY E DOW,JOHN W MIKESELL, MARGIE J MIKESELL","1890-05-01,1997-09-30",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",2.63","MULTIPLE DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=181245,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=181246",1,,",5.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381376,MTwr_S381374,MTwr_S381375",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS16833",Bad WaterSourceUUID,292281.0
2749,,,,Unknown,,,,,"0.02,0.05",ACTIVE,76H 103 00,"FRANCIS, ROBERT STANLEY FAMILY TRUST, FRANCIS, SHARRON HALCOMB REVOCABLE TRUST,BRIAN RAUTIO, NORBERTA RAUTIO, STEVEN K STIRM","1973-08-14,1966-04-15",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",,"DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=291835,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=295",1,,",7.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381394,MTwr_S381395",MT_Consumptive Use,,"MTwr_WS8697,MTwr_WS2",Bad WaterSourceUUID,292299.0
2750,,,,Unknown,,,,,"0.04,0.03",ACTIVE,76H 103361 00,"CLAUDINE M BAKER, PAUL C BAKER,TIFFANY METCALF","1894-05-01,1997-10-27",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC,LAWN AND GARDEN",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182363,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=334522",1,,",5.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381402,MTwr_S381403",MT_Consumptive Use,,"MTwr_WS16828,MTwr_WS2",Bad WaterSourceUUID,292304.0
2751,,,,Unknown,,,,,"0.18,0.04",ACTIVE,76H 103362 00,"ROSEMARY ROBERSON,CURDY FAMILY TRUST","1997-10-28,1942-07-01",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182364,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182365",1,,",6.5",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381404,MTwr_S381405",MT_Consumptive Use,,"MTwr_WS5814,MTwr_WS2",Bad WaterSourceUUID,292305.0
2752,,,,Unknown,,,,,"0.04,",ACTIVE,76H 103365 00,"KORY MYTTY, MELINDA MYTTY,MARIE BROWNE, MIKE BROWNE","1997-10-31,1886-06-01",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC,STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=302822,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182370",1,,",1.63",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381409,MTwr_S381410,MTwr_S381408",MT_Consumptive Use,,"MTwr_WS556,MTwr_WS2",Bad WaterSourceUUID,292308.0
2753,,,,Unknown,,,,,",0.07",ACTIVE,76H 103366 00,"CAROLYN L THORNTON, ROBERT J THORNTON,KORY MYTTY, MELINDA MYTTY","1886-06-01,1997-11-03",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",9.57","STOCK,IRRIGATION, STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182371,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182372",1,,",3.75",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381411,MTwr_S381412",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS16834",Bad WaterSourceUUID,292309.0
2754,,,,Unknown,,,,,"0.25,0.02",ACTIVE,76H 103367 00,"KORY MYTTY, MELINDA MYTTY,DICK & MARJORIE THORNBURGH TRUST","1886-06-01,1997-10-30",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",5.0","LAWN AND GARDEN,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182373,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182374",1,,"8.0,2.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381413,MTwr_S381414",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS16834",Bad WaterSourceUUID,292310.0
2755,,,,Unknown,,,,,"0.02,0.32",ACTIVE,76H 103368 00,"CARLA JOHNSON, MICHAEL K JOHNSON,KORY MYTTY, MELINDA MYTTY","1886-06-01,1997-11-10",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182376,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182375",1,,",20.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381415,MTwr_S381416",MT_Consumptive Use,,"MTwr_WS556,MTwr_WS2",Bad WaterSourceUUID,292311.0
2756,,,,Unknown,,,,,"0.02,0.04",ACTIVE,76H 103395 00,"DAVID C COSTELLO, PATRICIA A COSTELLO,ANTHONY E JARUSSI","1865-06-01,1998-01-08",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",2.25","DOMESTIC, LAWN AND GARDEN,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182422,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182423",1,,"0.69,0.5",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381435,MTwr_S381434,MTwr_S381433",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS16810",Bad WaterSourceUUID,292328.0
2757,,,,Unknown,,,,,"0.12,0.04",ACTIVE,76H 103396 00,"ROD CHRISTOPHERSON,LARRY A KARPER","1871-06-01,1998-01-12",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",2.25","DOMESTIC, LAWN AND GARDEN,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182425,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182424",1,,"0.5,5.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381436,MTwr_S381437",MT_Consumptive Use,,"MTwr_WS12895,MTwr_WS2",Bad WaterSourceUUID,292329.0
2758,,,,Unknown,,,,,"0.12,0.01",ACTIVE,76H 103397 00,"ALAN L COSPER,DAVID A WITTENBERG","1871-06-01,1998-01-13",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182427,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182426",1,,",5.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381439,MTwr_S381438",MT_Consumptive Use,,"MTwr_WS12895,MTwr_WS2",Bad WaterSourceUUID,292330.0
2759,,,,Unknown,,,,,"0.15,0.01",ACTIVE,76H 103399 00,"JERRY M KUS,BURRY FAMILY TRUST, RONALD G OBERT, VIRGINIA OBERT","1883-03-01,1998-01-16",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182430,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182429",1,,",10.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381442,MTwr_S381441",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS16810",Bad WaterSourceUUID,292332.0
2760,,,,Unknown,,,,,"0.58,0.02",ACTIVE,76H 103405 00,"CURRY FAMILY TRUST, K & J DEVELOPMENT INC,CHRISTOPHER A ROSE, LACI D ROSE","1885-06-01,1998-01-20",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.75","IRRIGATION, MITIGATION WATER,LAWN AND GARDEN, DOMESTIC",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182440,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182439",1,,"0.3,18.3",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381447,MTwr_S381446",MT_Consumptive Use,,"MTwr_WS16809,MTwr_WS2",Bad WaterSourceUUID,292336.0
2761,,,,Unknown,,,,,",0.03",ACTIVE,76H 103408 00,"SYLVIA A JUNE, PETER J SAMULEVICH,HERMA L CHANIN, LANCE B PEARSON","1887-04-01,1998-02-10",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.63","DOMESTIC,STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=334528,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=182445",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S381451,MTwr_S381450",MT_Consumptive Use,,"MTwr_WS16803,MTwr_WS2",Bad WaterSourceUUID,292339.0
