SiteID,ConnecPOUSiteID,ConnecPODSiteID,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,StateCV,HUC8,HUC12,County,PODorPOUSite,WaterSourceID
3335152,3335152,3335144,UTss_S236,1028,La Verkin City Water System,NULL,Unspecified,-113.250561,37.2315341,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3335160,3335160,3335146,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335147,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335148,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335149,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335150,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335151,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335153,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335154,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335155,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335156,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335157,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335158,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335160,3335160,3335159,UTss_S2368,1280,Orem City Water System,NULL,Unspecified,-111.6991111,40.29880066,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335163,3335163,3335161,UTss_S2371,1281,Rainbow Ranchos,NULL,Unspecified,-113.1590392,37.61455052,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335163,3335163,3335162,UTss_S2371,1281,Rainbow Ranchos,NULL,Unspecified,-113.1590392,37.61455052,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335166,3335166,3335164,UTss_S2375,1282,Kanarraville Town Water System,NULL,Unspecified,-113.181344,37.53786654,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335166,3335166,3335165,UTss_S2375,1282,Kanarraville Town Water System,NULL,Unspecified,-113.181344,37.53786654,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335172,3335172,3335167,UTss_S2382,1283,Redmond Town Water System,NULL,Unspecified,-111.8657531,39.0067397,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335172,3335172,3335168,UTss_S2382,1283,Redmond Town Water System,NULL,Unspecified,-111.8657531,39.0067397,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335172,3335172,3335170,UTss_S2382,1283,Redmond Town Water System,NULL,Unspecified,-111.8657531,39.0067397,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335172,3335172,3335171,UTss_S2382,1283,Redmond Town Water System,NULL,Unspecified,-111.8657531,39.0067397,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335176,3335176,3335173,UTss_S2386,1284,Soldier Summit SSD,NULL,Unspecified,-111.0782789,39.92843306,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335176,3335176,3335174,UTss_S2386,1284,Soldier Summit SSD,NULL,Unspecified,-111.0782789,39.92843306,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335176,3335176,3335175,UTss_S2386,1284,Soldier Summit SSD,NULL,Unspecified,-111.0782789,39.92843306,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335180,3335180,3335169,UTss_S239,1029,Covered Bridge Canyon HOA,NULL,Unspecified,-111.5569994,40.03027632,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3335187,3335187,3335177,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335187,3335187,3335178,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335187,3335187,3335179,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335187,3335187,3335181,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335187,3335187,3335182,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335187,3335187,3335183,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335187,3335187,3335184,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335187,3335187,3335185,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335187,3335187,3335186,UTss_S2396,1286,Taylor - West Weber WID,NULL,Unspecified,-112.0797135,41.2326775,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335193,3335193,3335188,UTss_S2405,1287,Parowan City Water System,NULL,Unspecified,-112.8331147,37.84513617,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335193,3335193,3335189,UTss_S2405,1287,Parowan City Water System,NULL,Unspecified,-112.8331147,37.84513617,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335193,3335193,3335190,UTss_S2405,1287,Parowan City Water System,NULL,Unspecified,-112.8331147,37.84513617,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335193,3335193,3335191,UTss_S2405,1287,Parowan City Water System,NULL,Unspecified,-112.8331147,37.84513617,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335193,3335193,3335192,UTss_S2405,1287,Parowan City Water System,NULL,Unspecified,-112.8331147,37.84513617,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335227,3335227,3335194,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335195,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335196,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335197,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335199,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335200,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335201,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335202,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335203,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335204,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335205,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335206,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335207,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335209,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335210,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335211,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335212,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335213,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335214,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335215,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335216,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335217,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335218,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335220,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335221,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335222,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335223,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335224,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335225,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335227,3335227,3335226,UTss_S2437,1288,Summit Water Distribution Co.,NULL,Unspecified,-111.5479921,40.71947337,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335234,3335234,3335228,UTss_S2443,1290,Central Valley Town,NULL,Unspecified,-112.0986922,38.6996042,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335234,3335234,3335229,UTss_S2443,1290,Central Valley Town,NULL,Unspecified,-112.0986922,38.6996042,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335234,3335234,3335231,UTss_S2443,1290,Central Valley Town,NULL,Unspecified,-112.0986922,38.6996042,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335234,3335234,3335232,UTss_S2443,1290,Central Valley Town,NULL,Unspecified,-112.0986922,38.6996042,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335234,3335234,3335233,UTss_S2443,1290,Central Valley Town,NULL,Unspecified,-112.0986922,38.6996042,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3335236,3335236,3335235,UTss_S2446,1292,Sunnyside City Water,NULL,Unspecified,-110.4083563,39.54230684,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3335240,3335240,3335237,UTss_S2451,1293,Paragonah Town Water System,NULL,Unspecified,-112.7721113,37.88628802,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335240,3335240,3335238,UTss_S2451,1293,Paragonah Town Water System,NULL,Unspecified,-112.7721113,37.88628802,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335240,3335240,3335239,UTss_S2451,1293,Paragonah Town Water System,NULL,Unspecified,-112.7721113,37.88628802,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3335249,3335249,3335198,UTss_S246,1031,Enterprise Town Water System,NULL,Unspecified,-113.7446065,37.57253266,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3335249,3335249,3335208,UTss_S246,1031,Enterprise Town Water System,NULL,Unspecified,-113.7446065,37.57253266,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3335249,3335249,3335219,UTss_S246,1031,Enterprise Town Water System,NULL,Unspecified,-113.7446065,37.57253266,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3335249,3335249,3335230,UTss_S246,1031,Enterprise Town Water System,NULL,Unspecified,-113.7446065,37.57253266,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3335260,3335260,3335255,UTss_S252,1032,Fruit Heights City Water System,NULL,Unspecified,-111.9082411,41.02743783,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3335260,3335260,3335256,UTss_S252,1032,Fruit Heights City Water System,NULL,Unspecified,-111.9082411,41.02743783,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3335260,3335260,3335257,UTss_S252,1032,Fruit Heights City Water System,NULL,Unspecified,-111.9082411,41.02743783,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3335260,3335260,3335258,UTss_S252,1032,Fruit Heights City Water System,NULL,Unspecified,-111.9082411,41.02743783,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3335260,3335260,3335259,UTss_S252,1032,Fruit Heights City Water System,NULL,Unspecified,-111.9082411,41.02743783,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3335267,3335267,3335241,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335242,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335243,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335244,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335245,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335246,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335247,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335248,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335250,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335251,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335252,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335253,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335254,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335267,3335267,3335266,UTss_S2577,1294,Magna Water District,NULL,Unspecified,-112.0757141,40.70770622,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3335277,3335277,3335268,UTss_S2592,1295,Monticello City,NULL,Unspecified,-109.3358815,37.86860794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3335277,3335277,3335269,UTss_S2592,1295,Monticello City,NULL,Unspecified,-109.3358815,37.86860794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3335277,3335277,3335271,UTss_S2592,1295,Monticello City,NULL,Unspecified,-109.3358815,37.86860794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3335277,3335277,3335272,UTss_S2592,1295,Monticello City,NULL,Unspecified,-109.3358815,37.86860794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3335277,3335277,3335273,UTss_S2592,1295,Monticello City,NULL,Unspecified,-109.3358815,37.86860794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3335277,3335277,3335275,UTss_S2592,1295,Monticello City,NULL,Unspecified,-109.3358815,37.86860794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3335277,3335277,3335276,UTss_S2592,1295,Monticello City,NULL,Unspecified,-109.3358815,37.86860794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3335283,3335283,3335261,UTss_S260,1033,Pleasant View Culinary Water,NULL,Unspecified,-111.9971657,41.32618179,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335283,3335283,3335262,UTss_S260,1033,Pleasant View Culinary Water,NULL,Unspecified,-111.9971657,41.32618179,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335283,3335283,3335263,UTss_S260,1033,Pleasant View Culinary Water,NULL,Unspecified,-111.9971657,41.32618179,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335283,3335283,3335264,UTss_S260,1033,Pleasant View Culinary Water,NULL,Unspecified,-111.9971657,41.32618179,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335283,3335283,3335265,UTss_S260,1033,Pleasant View Culinary Water,NULL,Unspecified,-111.9971657,41.32618179,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335283,3335283,3335270,UTss_S260,1033,Pleasant View Culinary Water,NULL,Unspecified,-111.9971657,41.32618179,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335283,3335283,3335274,UTss_S260,1033,Pleasant View Culinary Water,NULL,Unspecified,-111.9971657,41.32618179,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3335288,3335288,3335278,UTss_S2604,1296,Ivins,NULL,Unspecified,-113.6690353,37.16789408,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3335288,3335288,3335279,UTss_S2604,1296,Ivins,NULL,Unspecified,-113.6690353,37.16789408,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3335288,3335288,3335280,UTss_S2604,1296,Ivins,NULL,Unspecified,-113.6690353,37.16789408,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3335288,3335288,3335281,UTss_S2604,1296,Ivins,NULL,Unspecified,-113.6690353,37.16789408,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
