surveyNo,yr,pwsCode2,pwsName
582275,2020,TX1010728,MOUNT HOUSTON ROAD MUD
583010,2020,TX2120034,MOUNT SYLVAN WATER SYSTEM
583800,2020,TX0800001,CITY OF MOUNT VERNON
584000,2020,TX1550037,M S WSC
731690,2020,TX1550136,R M S WSC
728200,2020,TX1550040,CITY OF RIESEL
584600,2020,TX0490002,CITY OF MUENSTER
584648,2020,TX1210049,MULBERRY WATER SUPPLY BROOKELAND FWSD
585400,2020,TX0090001,MULESHOE MUNICIPAL WATER SYSTEM
586000,2020,TX0610195,MULLINS MOBILE HOME PARK
587500,2020,TX1070027,CITY OF MURCHISON
587600,2020,TX1830010,MURVAUL WSC
587601,2020,TX1830027,SOUTH MURVAUL WSC
587750,2020,TX0180038,MUSTANG VALLEY WSC
588300,2020,TX0490019,MYRA WATER SYSTEM
588500,2020,TX2340014,MYRTLE SPRINGS WSC
588525,2020,TX2270044,MYSTIC OAKS WATER
592080,2020,TX2270220,NAMELESS HOLLOW CONDOMINIUMS
592800,2020,TX1720003,CITY OF NAPLES
593610,2020,TX1630009,CITY OF NATALIA
802100,2020,TX2120005,EAST TEXAS MUD OF SMITH COUNTY
596800,2020,TX0930001,CITY OF NAVASOTA
596900,2020,TX0350003,NAZARETH MUNICIPAL WATER SYSTEM
597000,2020,TX0010024,NECHES WSC
597600,2020,TX0790001,CITY OF NEEDVILLE
600000,2020,TX2490008,CITY OF NEWARK
600500,2020,TX1630024,NEW ALSACE WSC
600900,2020,TX0840021,GALVESTON COUNTY MUD 12
601650,2020,TX1700101,NEW CANEY MUD
601700,2020,TX0370027,NEW CONCORD WSC
602211,2020,TX1000062,NEW FOREST ESTATES WATER SYSTEM
602410,2020,TX2410009,H & L NEW GULF
602700,2020,TX1530004,CITY OF NEW HOME
602900,2020,TX2500008,NEW HOPE SUD
603000,2020,TX2010024,CITY OF NEW LONDON
603080,2020,TX1010362,NEWPORT MUD
603100,2020,TX2010025,NEW PROSPECT WSC PLANT 1
603170,2020,TX0320011,NEWSOME WSC
603700,2020,TX0370028,CITY OF NEW SUMMERFIELD
603750,2020,TX0080014,NEW ULM WSC
603800,2020,TX2360003,CITY OF NEW WAVERLY
604125,2020,TX0790261,NIAGRA PUBLIC WATER SUPPLY
604206,2020,TX0150486,NICO TYME WATER COOP
605600,2020,TX1690002,CITY OF NOCONA
605660,2020,TX1690009,NOCONA HILLS WSC
605790,2020,TX2280006,NOGALUS CENTRALIA WSC
605900,2020,TX1770003,NOLAN COUNTY FWSD 1
605940,2020,TX1110080,NOLAN CREEK ESTATES
605950,2020,TX1260099,NOLAN RIVER ESTATES
606400,2020,TX0620002,CITY OF NORDHEIM
607400,2020,TX1450004,CITY OF NORMANGEE
607455,2020,TX1011737,NORTH BELT UTILITY DISTRICT
607463,2020,TX0150208,NORTH BREEZE MHP
607465,2020,TX1550088,NORTH BOSQUE WSC
607466,2020,TX1550129,NORTH BOSQUE ESTATES WATER SUPPLY
607475,2020,TX1700623,NORTHCREST RANCH WATER SYSTEM
607506,2020,TX1700331,CRYSTAL SPRINGS SUBDIVISION
607509,2020,TX1550049,NORTH COUNTY WATER SUPPLY
607512,2020,TX2390043,NORTHEAST WASHINGTON COUNTY
607529,2020,TX1013077,NORTHGATE CROSSING MUD 1
607532,2020,TX1013078,NORTHGATE CROSSING MUD 2
607533,2020,TX1110074,NORTH FORK CREEK
607534,2020,TX0680013,NORTHGATE MOBILE HOME PARK 1
607536,2020,TX1010331,NORTH GREEN MUD
607540,2020,TX1000015,NORTH HARDIN WSC
607550,2020,TX1020018,NORTH HARRISON WSC
607865,2020,TX0610171,WATER ASSOCIATION OF NORTH LAKE
607900,2020,TX1660011,NORTH MILAM WSC
607910,2020,TX0790174,NORTH MISSION GLEN MUD
609875,2020,TX1010745,NORTH PARK PUD
609895,2020,TX1460092,NORTHPARK WSC
609948,2020,TX2200326,NORTH RIDGE ESTATES
610710,2020,TX1520159,NORTH UNIVERSITY ESTATES
610715,2020,TX2350049,NORTH VICTORIA UTILITIES
611011,2020,TX1011256,NORTHWEST FREEWAY MUD
1104230,2020,TX1013563,HARRIS COUNTY MUD 319
611019,2020,TX1010593,NORTHWEST PARK MUD
611022,2020,TX1011901,NORTHWEST HARRIS COUNTY MUD 12
611026,2020,TX1011603,NORTHWEST HARRIS COUNTY MUD 16
611040,2020,TX1013034,NORTHWEST HARRIS COUNTY MUD 32
1104045,2020,TX1013530,HARRIS COUNTY MUD 530
611045,2020,TX0860086,NORTHWEST HILLS WATER SUPPLY
611053,2020,TX1011032,NORTHWEST PINES MOBILE HOME COMMUNITY
611070,2020,TX1011956,NORTHWOODS MOBILE HOME PARK
611072,2020,TX1700160,NORTHWOODS WSC
611073,2020,TX1000060,NORTHWOODS SUBDIVISION
611400,2020,TX1570004,NORTH ZULCH MUD
611500,2020,TX0010047,NORWOOD WSC
612645,2020,TX0610167,OAK BEND HOMEOWNERS WATER SUPPLY
612648,2020,TX0910072,3-D MOBILE HOME AND RV PARK
617230,2020,TX1980017,OAK FOREST LAKEWAY MANOR
617430,2020,TX1330018,OAK GROVE MOBILE HOME PARK
617500,2020,TX2390005,OAK HILL FWSD 1
617510,2020,TX0150156,OAK HILL ACRES MOBILE HOME SUBDIVISION
617580,2020,TX1840095,OAK HILL MOBILE HOME PARK EAST
617700,2020,TX2470009,OAK HILLS WSC
617710,2020,TX2370051,OAK HOLLOW SUBDIVISION
618025,2020,TX1260104,OAK LEAF TRAIL
618150,2020,TX2010028,OAKLAND WSC
618153,2020,TX1050100,OAK MEADOWS
618156,2020,TX1460100,OAK MEADOWS SUBDIVISION II AND III
618160,2020,TX1930015,OAKMONT SADDLE MOUNTAIN WATER SYSTEM
618175,2020,TX0160013,OAK RIDGE WSC
618185,2020,TX1330134,OAK RIDGE ESTATES WATER SYSTEM
618415,2020,TX2270060,OAK SHORES WATER SYSTEM
618510,2020,TX1690011,OAK SHORES WATER SYSTEM
618550,2020,TX0200032,OAK MANOR MUD
618571,2020,TX1260031,OAKRIDGE SQUARE MOBILE HOME PARK
618574,2020,TX2130031,OAK RIVER RANCH
618587,2020,TX1870055,OAK TERRACE ESTATES WATER SYSTEM
618590,2020,TX1110004,OAK TRAIL SHORES
618600,2020,TX1260124,OAKRIDGE MOBILE HOME SUBDIVISION
618622,2020,TX0160007,OAKS MOBILE HOME PARK
618623,2020,TX1013066,OAKS OF ROSEHILL
618624,2020,TX1013050,LAKES OF ROSEHILL WATER SYSTEM
618630,2020,TX1260010,OAKVIEW FARMS SUBDIVISION
618800,2020,TX1450003,CITY OF OAKWOOD
618810,2020,TX1070217,OAKWOOD SUBDIVISION WATER SYSTEM
618825,2020,TX1700454,OAKWOOD WATER SYSTEM
619113,2020,TX0360023,OCEAN MOBILE HOME PARK
622000,2020,TX1530001,CITY OF ODONNELL
622800,2020,TX0500003,CITY OF OGLESBY
623465,2020,TX2400006,OILTON RURAL WSC
623468,2020,TX0610268,OLD ALTON WATER
623480,2020,TX2490036,OLD CHISOLM ESTATES
623565,2020,TX1020067,OLD TOWN WSC
623905,2020,TX0360065,OLSEN ESTATES WATER SYSTEM
624400,2020,TX1400004,CITY OF OLTON
625200,2020,TX1720004,CITY OF OMAHA
626010,2020,TX1870009,ONALASKA WSC
626050,2020,TX2040019,ONE FIVE O WSC
626055,2020,TX1520067,114TH STREET MOBILE HOME PARK
626700,2020,TX2270059,ONION CREEK MEADOWS
626709,2020,TX1100030,CITY OF OPDYKE WEST
628000,2020,TX1010870,ORANGE GROVE WATER SUPPLY
628400,2020,TX1250002,CITY OF ORANGE GROVE
628425,2020,TX0200323,BLUE SAGE GARDENS SUBDIVISION
628426,2020,TX0200325,BRANDI ESTATES
628427,2020,TX0200324,COLONY COVE SUBDIVISION WATER SYSTEM
628428,2020,TX0200360,GRASSLANDS
628429,2020,TX0200346,ROSHARON ROAD ESTATES SUBDIVISION
628430,2020,TX0200335,SANDY MEADOW ESTATES SUBDIVISION
628431,2020,TX0200275,CORONADO COUNTRY
628432,2020,TX0200274,COUNTRY ACRE ESTATES
628433,2020,TX0200273,COUNTRY MEADOWS
628840,2020,TX0790037,CITY OF ORCHARD
631600,2020,TX2010002,CITY OF OVERTON
632850,2020,TX0200607,OYSTER CREEK ESTATES
634000,2020,TX0530012,CROCKETT COUNTY WCID 1 OZONA
635400,2020,TX0860107,OAKVIEW WATER SYSTEM
635950,2020,TX1012130,PADOK TIMBERS SUBDIVISION WS
635951,2020,TX1012710,K LAKE TERRACE
635952,2020,TX1012868,K ESTATES WATER SYSTEM
635953,2020,TX1012260,ROVING MEADOWS WATER SYSTEM
639000,2020,TX0510001,CITY OF PADUCAH
639532,2020,TX1250017,PAISANO MOBILE HOME PARK
639800,2020,TX1610004,CITY OF PALACIOS
639805,2020,TX2270112,TONKAWA WSC
641450,2020,TX0790199,PALMER PLANTATION MUD 1
641451,2020,TX0790323,PALMER PLANTATION MUD 2
641653,2020,TX1910011,PALO DURO CLUB WATER SYSTEM
642200,2020,TX0900003,CITY OF PAMPA
642201,2020,TX0900041,TDCJ BATEN & JORDAN UNITS
647800,2020,TX0330002,PANHANDLE MUNICIPAL WATER SYSTEM
650200,2020,TX1830011,PANOLA-BETHANY WSC
650230,2020,TX1700026,CITY OF PANORAMA VILLAGE
650400,2020,TX2200066,TOWN OF PANTEGO
650850,2020,TX2040062,LAKE LIVINGSTON PARADISE COVE
650901,2020,TX1500008,PARADISE POINT SUBDIVISION
651500,2020,TX1010192,PARKLAND ESTATES
651601,2020,TX1330127,PARK PLACE SUBDIVISION
651745,2020,TX0570097,PARKERVILLE EAST MOBILE HOME PARK
651785,2020,TX1810127,PARKVIEW WATER SUPPLY
652060,2020,TX2370005,PATTISON WSC
652165,2020,TX1070119,PAYNE SPRINGS WSC
652173,2020,TX2040024,POINT BLANK & STEPHENS CREEK WSC
652176,2020,TX1260067,PEACEFUL MEADOWS SUBDIVISION
652178,2020,TX1010651,PEAKES PARK
653265,2020,TX1460007,LAKE LIVINGSTON BIG THICKET LAKE 2
653400,2020,TX0820002,CITY OF PEARSALL
653855,2020,TX2260057,CONCHO RURAL WATER PECAN CREEK
653867,2020,TX1650024,PECAN GROVE MOBILE HOME PARK
653868,2020,TX1520039,PEACEFUL LANE VILLAGE
654310,2020,TX1860029,PECOS COUNTY FRESH WATER
654315,2020,TX1860026,PECOS COUNTY WCID 1
654450,2020,TX2200164,CITY OF PELICAN BAY
655500,2020,TX2280009,PENNINGTON WSC
656550,2020,TX1090026,PENELOPE WSC
656600,2020,TX1190005,PERRIN WATER SYSTEM
657400,2020,TX1790001,PERRYTON MUNICIPAL WATER SYSTEM
658200,2020,TX0950003,CITY OF PETERSBURG
658205,2020,TX1460086,PETERSON PLACE SUBDIVISION WATER SYSTEM
658250,2020,TX0390002,CITY OF PETROLIA
659000,2020,TX0130013,PETTUS MUD
663800,2020,TX1080009,CITY OF PHARR
664400,2020,TX2360009,PHELPS SUD
845040,2020,TX1170012,TCW SUPPLY
767815,2020,TX1170018,SANFORD MUNICIPAL WATER SYSTEM
683002,2020,TX1070211,PHOENIX WATER WORKS
683025,2020,TX0720027,PIGEON ROAD ESTATES
683070,2020,TX1120018,PICKTON WSC
683450,2020,TX0320001,CITY OF PITTSBURG
683123,2020,TX1700482,PINEDALE MOBILE HOME COMMUNITY
683130,2020,TX0610005,CITY OF PILOT POINT
683132,2020,TX0610189,PILOT POINT RURAL WATER SUPPLY
683135,2020,TX0200419,PINE COLONY MOBILE HOME PARK
683136,2020,TX1010826,PIN OAK MOBILE HOME PARK
683158,2020,TX1580023,PINE HARBOR SUBDIVISION
683160,2020,TX2010007,PINE HILL-CHAPMAN WSC
683161,2020,TX1700382,PINE LAKE SUBDIVISION NORTH WSC
683167,2020,TX1010751,PINE OAK FOREST WATER
683180,2020,TX1810009,CITY OF PINEHURST
683181,2020,TX1700507,PINEHURST DECKER PRAIRIE WSC
683182,2020,TX2360022,WALKER COUNTY SUD A
683183,2020,TX2120019,PINE RIDGE WSC SOUTH
683185,2020,TX1010535,PINE TRAILS UTILITY
683188,2020,TX1012154,PINEWOOD PLACE MOBILE HOME COMMUNITY
683201,2020,TX1870072,LAKE LIVINGSTON ESTATES 1
683206,2020,TX1870073,LAKE LIVINGSTON ESTATES 2 & 3
683207,2020,TX1460016,OLD SNAKE RIVER ESTATES EAST
683210,2020,TX1870123,LAKE LIVINGSTON GOODRICH NORTH
683211,2020,TX1870029,LAKE LIVINGSTON KICKAPOO ESTATES
683212,2020,TX1460025,BIG THICKET LAKE ESTATES 1
683213,2020,TX2360014,LAKE LIVINGSTON WATER SUPPLY & SEWER SER
683215,2020,TX1870136,LAKE LIVINGSTON COUNTRY SUNRISE
683219,2020,TX1870045,LAKE LIVINGSTON PUTNAMS LANDING
683220,2020,TX2040034,LAKE LIVINGSTON FLOWING WELLS
683221,2020,TX1870028,LAKE LIVINGSTON SANDY RIDGE WATER
683225,2020,TX1870078,LAKE LIVINGSTON SPORTSMANS RETREAT
683227,2020,TX1870047,LAKE LIVINGSTON WIGGINS VILLAGE 1
683228,2020,TX1870046,LAKE LIVINGSTON WIGGINS VILLAGE 2
683230,2020,TX1870141,LAKE LIVINGSTON BEECH CREEK VILLAGE
683232,2020,TX1460011,LAKE LIVINGSTON HORSESHOE LAKE ESTATES
683234,2020,TX1460014,SAM HOUSTON LAKE ESTATES 1
683235,2020,TX1000053,BIG THICKET RETREAT
683236,2020,TX2040026,LAKE LIVINGSTON COZY FOREST
683237,2020,TX1870040,LAKE LIVINGSTON INDIAN SPRINGS LAKE
683238,2020,TX1870067,LAKE LIVINGSTON WILD COUNTRY LAKE ESTATE
683239,2020,TX2040009,LAKE LIVINGSTON LAKE RUN A MUCK
683242,2020,TX2040011,LAKE LIVINGSTON HOLIDAY SHORES 4
683243,2020,TX1460027,HOOP N HOLLER LAKE ESTATES
683247,2020,TX2040006,LAKE LIVINGSTON HOLIDAY SHORES 1 2 3
683248,2020,TX1460036,LAKE LIVINGSTON NEW RIVER LAKE ESTATES
683249,2020,TX1870051,LAKE LIVINGSTON WILSON LAKE ESTATES
683250,2020,TX2040025,LAKE LIVINGSTON TEJAS
683256,2020,TX2040013,LAKE LIVINGSTON NORTHWOODS
683257,2020,TX2040056,LAKE LIVINGSTON WILD BIRD COUNTRY WATER
683258,2020,TX2120035,PINE TRAIL SHORES
683263,2020,TX0800012,CYPRESS SPRINGS SUD PINE VALLEY
683370,2020,TX0490020,PIONEER VALLEY WATER CO
683390,2020,TX1870130,PINWAH PINES ESTATES
683650,2020,TX2350006,VICTORIA COUNTY WCID 2
683800,2020,TX2510002,CITY OF PLAINS
684550,2020,TX1170007,PANHANDLE UTILITY
684600,2020,TX0950004,PLAINVIEW MUNICIPAL WATER SYSTEM
685915,2020,TX0360096,PLANTATION ON COTTON BAYOU
686450,2020,TX1300035,PLATTEN CREEK WATER SYSTEM
686600,2020,TX0810015,PLEASANT GROVE WSC
686800,2020,TX2010030,PLEASANT HILL WSC
686812,2020,TX0950059,LOMA ALTA WSC
686855,2020,TX0490041,PLEASANT RIDGE ADDITION
688500,2020,TX1700060,POINT AQUARIUS MUD
688650,2020,TX1470010,POINT ENTERPRISE WSC
688850,2020,TX1070151,POINT ROYAL WSC
688865,2020,TX1011714,WESTERN PINES MHP
688885,2020,TX0030094,POLLOK-REDTOWN WSC
862000,2020,TX0560002,TEXLINE MUNICIPAL WATER SYSTEM
689400,2020,TX0610039,TOWN OF PONDER
689410,2020,TX0610201,PONDER ACRES WATER SYSTEM
689450,2020,TX0610175,PONDEROSA ADDITION UTILITIES
690165,2020,TX2280031,PORT ADVENTURE
690176,2020,TX0290027,PORT ALTO HOA DISTRICT 1
690177,2020,TX0290028,PORT ALTO WSC
691901,2020,TX1820076,POSSUM KINGDOM WSC
692800,2020,TX1010631,POSTWOOD MUD
843575,2020,TX1010625,TATTOR ROAD MUD
694200,2020,TX0070005,CITY OF POTEET
694220,2020,TX0640022,CARRIZO HILL WSC
695000,2020,TX2470002,CITY OF POTH
695850,2020,TX1070234,POYNOR COMMUNITY WSC
697000,2020,TX1470011,PRAIRIE HILL WSC
697350,2020,TX2370029,CITY OF PRAIRIE VIEW
697400,2020,TX2370002,PRAIRIE VIEW A&M UNIVERSITY
698500,2020,TX1890002,CITY OF PRESIDIO
699000,2020,TX1250003,CITY OF PREMONT
700550,2020,TX2010031,PRICE WSC
700600,2020,TX1670002,PRIDDY WSC
702650,2020,TX2300012,PRITCHETT WATER SUPPLY CORPORATION
1104672,2020,TX2300009,INTERNATIONAL ALERT ACADEMY
703235,2020,TX1013036,PROVENCE WATER SYSTEM
703250,2020,TX1870010,PROVIDENCE WSC
703270,2020,TX2340015,PRUITT SANDFLAT WSC
703275,2020,TX1011302,HEATHERGATE ESTATES
703800,2020,TX2380005,CITY OF PYOTE
707070,2020,TX2410010,PYSSENS LIVE OAK ESTATES SUBDIVISION
707494,2020,TX0270078,QUAIL CREEK SUBDIVISION
707497,2020,TX0710102,QUAIL RUN MOBILE HOME PARK
707498,2020,TX1000030,QUAIL VALLEY ESTATES MOBILE HOMES
707550,2020,TX0790028,QUAIL VALLEY UTILITY DISTRICT
792215,2020,TX1010235,SHELDON ROAD MUD
1103490,2020,TX1013448,NORTHEAST HARRIS COUNTY MUD 1 SHELDON RI
708650,2020,TX1700185,RIVER CLUB WATER
708800,2020,TX0990002,CITY OF QUANAH
709600,2020,TX0340018,CITY OF QUEEN CITY
710401,2020,TX1160091,4 R RANCH WATER 2
710500,2020,TX0200510,TOWN OF QUINTANA
711200,2020,TX0230002,CITY OF QUITAQUE
712000,2020,TX2500003,CITY OF QUITMAN
712050,2020,TX0200573,J M P UTILITIES
717330,2020,TX1050075,RADIANCE WSC
717772,2020,TX0200390,RAINTREE ESTATES
718000,2020,TX1010196,RALSTON ACRES WATER SUPPLY CORPORATION
718055,2020,TX0210006,RAMBLEWOOD MOBILE HOME PARK
718100,2020,TX2500018,RAMEY WSC
718405,2020,TX0100062,RANCH HILLS WSC
718410,2020,TX2270282,BARTON CREEK LAKESIDE
718426,2020,TX1000070,CITY OF KOUNTZE- RANCHLAND
718433,2020,TX2200291,RANCH OAKS SUBDIVISION
718434,2020,TX0160030,ROCKIN J RANCH SUBDIVISION
718435,2020,TX1260078,RANCHO VILLA SUBDIVISION
718445,2020,TX1110114,LGRVR WSC
718550,2020,TX0740027,RANDOLPH WSC
718590,2020,TX2310002,CITY OF RANKIN
891346,2020,TX2310027,UPTON COUNTY WCID 1 RANKIN
719050,2020,TX1130020,RATCLIFF WSC
719100,2020,TX0740036,RAVENNA NUNNELEE WSC
719170,2020,TX1210014,RAYBURN COUNTRY MUD
719350,2020,TX0030010,RAYLAKE WSC
720200,2020,TX1460041,RAYWOOD WATER SYSTEM
720250,2020,TX1460006,RAYWOOD WSC
720800,2020,TX0660014,DUVAL COUNTY CRD REALITOS
721003,2020,TX1890012,REDFORD WATER SUPPLY
721154,2020,TX0960001,RRA ESTELLINE TURKEY WATER SYSTEM
878000,2020,TX0960003,TURKEY MUNICIPAL WATER SYSTEM
721156,2020,TX1380006,RRA TRUSCOTT GILLILAND WATER SYSTEM
721158,2020,TX1350001,RRA GUTHRIE DUMONT WATER SYSTEM
721160,2020,TX0380012,RRA KIRKLAND LAZARE WS
721164,2020,TX1690005,RRA RINGGOLD
721166,2020,TX0440016,RRA SAMNORWOOD WATER SYSTEM
721168,2020,TX2440007,RRA FARMERS VALLEY WATER SYSTEM
721172,2020,TX0380013,RRA TELL CEE VEE WS
721173,2020,TX0380014,RRA NORTHEAST CHILDRESS
721174,2020,TX0380015,RRA CAREY NORTHFIELD WS
721175,2020,TX0380017,RRA GARDEN VALLEY WS
721176,2020,TX0380019,RRA SAIED WS
721177,2020,TX0650014,RRA GREENBELT LAKE LOTS
721178,2020,TX0780014,RRA FOARD COUNTY WATER SYSTEM
721182,2020,TX0910037,RRA PRESTON SHORES WATER SYSTEM
721183,2020,TX0960016,RRA NEWLIN WATER SYSTEM
721185,2020,TX0960019,RRA CLUB LAKE WATER SYSTEM
721189,2020,TX0990013,RRA MEDICINE MOUND WATER SYSTEM
721190,2020,TX0990004,RRA NORTHEAST QUANAH WATER SYSTEM
721191,2020,TX0990003,RRA NEW GOODLETT WATER SYSTEM
721192,2020,TX0990044,RRA SOUTHWEST QUANAH WATER SYSTEM
721196,2020,TX0440018,RRA DODSON WATER SYSTEM
924000,2020,TX0440001,WELLINGTON MUNICIPAL WATER SYSTEM
721197,2020,TX0650004,RRA HOWARDWICK
721198,2020,TX0990012,RRA GOODLETT WATER SYSTEM
721300,2020,TX1010307,REDWOOD ESTATES MOBILE HOME PARK
721340,2020,TX1010945,REED ESTATES WATER SYSTEM
722600,2020,TX1960001,CITY OF REFUGIO
722660,2020,TX0370039,CITY OF REKLAW
722705,2020,TX1840047,REMUDA RANCH ESTATES
722725,2020,TX1010578,RENES WATER SYSTEM
722728,2020,TX1011834,RENN ROAD MUD
723195,2020,TX1870018,R C WSC
723900,2020,TX1010908,RICE UNIVERSITY
725200,2020,TX0930015,RICHARDS WATER SYSTEM
726600,2020,TX2060002,CITY OF RICHLAND SPRINGS
726650,2020,TX2060012,RICHLAND SUD
728127,2020,TX0270081,RIDGE HARBOR
728217,2020,TX2370071,RILEY ROAD ESTATES WS
728220,2020,TX2130021,SQUAW CREEK SUBDIVISION WATER SYSTEM
728540,2020,TX1840004,RIO BRAZOS WSC
728549,2020,TX1500117,RIO VISTA RESORT
728650,2020,TX0310006,CITY OF RIO HONDO
729220,2020,TX1630022,RIO MEDINA ESTATES
729225,2020,TX0150420,PIONEER ESTATES
729240,2020,TX2400022,WEBB COUNTY WATER UTILITIES
729250,2020,TX1011071,RIO VILLA WSC
729800,2020,TX1260022,CITY OF RIO VISTA
729810,2020,TX0100030,BLUE MEDINA WATER
730600,2020,TX0670005,CITY OF RISING STAR
730623,2020,TX0100042,RIVER BEND ESTATES
730640,2020,TX1460088,RIVERBOAT BEND TRAILER PARK
730650,2020,TX1810125,RIVER BEND WATER SYSTEM
730700,2020,TX1610030,RIVER BEND WATER SERVICES
730759,2020,TX1110045,RIVER COUNTRY ACRES
730764,2020,TX1550089,RIVERCREST WATER
730770,2020,TX1330043,RIVERFRONT VILLAGE MOBILE HOME PARK
731020,2020,TX1050099,RIVER OAKS RANCH
731030,2020,TX1610018,RIVER OAKS WSC
731040,2020,TX0360090,RIVER OAKS SUBDIVISION
731060,2020,TX0270065,RIVER OAKS WATER SYSTEM
731100,2020,TX1700028,RIVER PLANTATION MUD
731279,2020,TX0200575,RIVER RUN WATER SYSTEM
731330,2020,TX0710067,RIVER VIEW ESTATES
731910,2020,TX0930016,ROANS PRAIRIE
733000,2020,TX1730002,CITY OF ROARING SPRINGS
733503,2020,TX1980013,ROBERTSON COUNTY WSC
733530,2020,TX0200541,ROBIN COVE WATER SUBDIVISION
735400,2020,TX1540004,ROCHELLE WSC
737000,2020,TX1660002,CITY OF ROCKDALE
737075,2020,TX1630038,ROCKY CREEK SUBDIVISION WATER SYSTEM
737525,2020,TX1110024,ROCK HARBOR ESTATES
737600,2020,TX0450015,ROCK ISLAND WSC
738600,2020,TX0690012,CITY OF ROCKSPRINGS
739405,2020,TX1910004,ROCKWELL ACRES WATER SYSTEM
740210,2020,TX1700590,ROGERS ROAD WATER SYSTEM
740700,2020,TX1010640,ROLLAN HEIGHTS SUBDIVISION
740815,2020,TX1260064,ROLLING OAKS SUBDIVISION
740827,2020,TX2370006,ROLLING HILLS COLONY WATER SYSTEM
740910,2020,TX1110032,ROLLING HILLS WATER SERVICE
741200,2020,TX1700071,ROMAN FOREST CONSOLIDATED MUD
954525,2020,TX1700304,CITY OF WOOD BRANCH VILLAGE
1103811,2020,TX1700829,EAST MONTGOMERY COUNTY MUD 5
1104843,2020,TX1700881,EAST MONTGOMERY COUNTY MUD 7
1104088,2020,TX1700753,EAST MONTGOMERY COUNTY MUD 6
741225,2020,TX1700238,ROMAN FOREST PUD 3
741226,2020,TX1700237,ROMAN FOREST PUD 4
741800,2020,TX1100004,CITY OF ROPESVILLE
742600,2020,TX1770001,CITY OF ROSCOE
742622,2020,TX1810139,CITY OF ROSE CITY
744000,2020,TX1011971,ROSEWOOD MOBILE HOME PARK
744200,2020,TX0200036,ROSHARON TOWNSHIP
745000,2020,TX1550042,ROSS WSC
745202,2020,TX0460211,RIM ROCK RANCH
749815,2020,TX1010520,ROYAL COACH MOBILE HOME VILLAGE
750000,2020,TX1330013,ROYAL OAKS WATER
750100,2020,TX1010201,ROYALWOOD MUD
750800,2020,TX2340016,R P M WSC
752601,2020,TX0200640,SUNCREEK ESTATES SECTION 1
752610,2020,TX0200616,SUNCREEK RANCH SECTION 2
752612,2020,TX1200037,SUNRISE BAY SUBDIVISION
753800,2020,TX1280003,CITY OF RUNGE
754200,2020,TX1210015,RURAL WSC
754610,2020,TX0370031,RUSK RURAL WSC CROCKETT ST PLANT
757715,2020,TX0160019,RUST RANCH WATER SUPPLY
757725,2020,TX1330086,RUSTIC HILLS WATER
759000,2020,TX0200108,RYAN LONG SUBDIVISION 2 WATER SYSTEM
759600,2020,TX2320001,CITY OF SABINAL
759800,2020,TX1740018,SACUL WSC
760400,2020,TX0910014,CITY OF SADLER
903050,2020,TX2350004,QUAIL CREEK MUD
762600,2020,TX2200070,SAINT FRANCIS VILLAGE
762800,2020,TX1690006,CITY OF SAINT JO
764060,2020,TX1450010,SAINT PAUL SHILOH TIMESVILLE WSC
764090,2020,TX2050010,SAINT PAUL WSC
764160,2020,TX2260002,HHSC SAN ANGELO STATE SUPPORTED LIVING C
764626,2020,TX1700611,STONECREST RANCH
765200,2020,TX2030001,CITY OF SAN AUGUSTINE
765205,2020,TX2030007,SAN AUGUSTINE RURAL WSC
766000,2020,TX0310007,CITY OF SAN BENITO
969500,2020,TX2530002,ZAPATA COUNTY WATERWORKS SWTP
969505,2020,TX2530023,ZAPATA COUNTY WCID HWY 16 EAST
766800,2020,TX2220002,TERRELL COUNTY WCID 1
766950,2020,TX2120020,SAND FLAT WSC
767400,2020,TX0660003,SAN DIEGO MUD 1
767475,2020,TX1840098,SANDY ACRES ADDITION
767500,2020,TX2270054,SANDY CREEK RANCHES SUBDIVISION
767505,2020,TX2350009,THE ESTATES OF SANDY HILLS
767850,2020,TX2460026,SOUTH SAN GABRIEL RANCHES
767855,2020,TX2460046,SAN GABRIEL RIVER RANCHES
768700,2020,TX2040033,SAN JACINTO SUD
768800,2020,TX1080010,CITY OF SAN JUAN
768925,2020,TX0590002,DEAF SMITH COUNTY FWSD 1
768990,2020,TX0840063,SAN LEON MUD
769310,2020,TX2050070,SAN PATRICIO COUNTY MUD 1
769700,2020,TX2330011,SAN PEDRO CANYON SUBDIVISION - UPPER
769725,2020,TX2330046,SAN PEDRO VILLAGE
805080,2020,TX0260002,CITY OF SOMERVILLE
772200,2020,TX0310009,CITY OF SANTA ROSA
773825,2020,TX0610163,SARATOGA ESTATES
774600,2020,TX1310001,KENEDY COUNTY
775150,2020,TX2470015,S S WSC
776502,2020,TX1010763,SATSUMA PARK VILLA MOBILE HOME PARK
777000,2020,TX0740006,CITY OF SAVOY
778046,2020,TX1330002,SCENIC VALLEY MOBILE HOME PARK
778560,2020,TX2390013,STARLITE MOBILE HOME PARK
779400,2020,TX0290004,CITY OF SEADRIFT
781000,2020,TX0830001,CITY OF SEAGRAVES
781002,2020,TX1070247,SAFARI WATER SYSTEM
781800,2020,TX0080002,CITY OF SEALY
781910,2020,TX1110084,RIDGE UTILITIES
783250,2020,TX1610027,SELKIRK WSC
783400,2020,TX0830012,CITY OF SEMINOLE
1103801,2020,TX0830037,METRO WATER SYSTEMS
783450,2020,TX1700565,SENDERA LAKE ESTATES
