System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Source Name_Sour,Source ID_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Year_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,Unnamed: 26,Unnamed: 27,TimeframeEnd,TimeframeStart
Mountain Green Water Association,1201,Public,Active,2016,8/31/2017,Morgan,,,,,,,,,15015,50.0,6436.0,0.0,0.0,0.0,6436.0,19.0,0.0,0.0,0.0,19.0,,,,,,,,12012016,Mountain Green Water Association,1201,Mountain Green Well (WS001),12010001,Active,41.14046872,-111.8149,Well,Withdrawal,Water Supplier,2016,kgallons,536.3330000000001,536.3330000000001,536.3330000000001,536.3330000000001,536.3340000000001,536.3340000000001,536.3340000000001,536.3340000000001,536.3330000000001,536.3330000000001,536.3330000000001,536.3330000000001,6436.0,,,,2016-12-31,2016-01-01
Thatcher-Penrose Service District,1202,Public,Active,2019,5/18/2020,Box Elder,,,,,,,,,2025,487.0,34100.0,1550.0,0.0,0.0,35650.0,234.0,1.0,0.0,0.0,235.0,,,,,,,,12022019,Thatcher-Penrose Service District,1202,Thatcher-Penrose Well (WS001),12020001,Active,41.69446012,-112.3064476,Well,Withdrawal,Water Supplier,2019,kgallons,0.0,0.0,0.0,0.0,0.0,550.0,1200.0,1150.0,0.0,0.0,0.0,0.0,2900.0,,,,2019-12-31,2019-01-01
Thatcher-Penrose Service District,1202,Public,Active,2019,5/18/2020,Box Elder,,,,,,,,,2025,487.0,34100.0,1550.0,0.0,0.0,35650.0,234.0,1.0,0.0,0.0,235.0,,,,,,,,12022019,Thatcher-Penrose Service District,1202,North Blind Spring Well (WS002),12020002,Active,41.76955384,-112.29623729999999,Well,Withdrawal,Water Supplier,2019,kgallons,642.0,510.0,2150.0,2120.0,1490.0,2150.0,5000.0,9150.0,6400.0,2900.0,1770.0,1410.0,35692.0,,,,2019-12-31,2019-01-01
Thatcher-Penrose Service District,1202,Public,Active,2018,3/4/2019,Box Elder,,,,,,,,,2025,770.0,51490.0,1380.0,0.0,0.0,52870.0,233.0,1.0,0.0,0.0,234.0,,,,,,,,12022018,Thatcher-Penrose Service District,1202,North Blind Spring Well (WS002),12020002,Active,41.76955384,-112.29623729999999,Well,Withdrawal,Water Supplier,2018,kgallons,1654.0,3586.0,1923.0,2217.0,2025.0,4499.0,15298.0,6810.0,7146.0,4699.0,1497.0,1518.0,52872.0,,,,2018-12-31,2018-01-01
Delta City (Culinary),1203,Public,Active,2000,2/27/2001,Millard,,,,,,,,,14001,3209.0,247454.1843,36786.554619999995,0.0,109724.6198,398962.7057,877.0,113.0,0.0,59.0,1055.0,,,,,,,,12032000,Delta City (Culinary),1203,Sugar Factory Well #2 (WS002),12030001,Active,39.36427215,-112.57433449999999,Well,Withdrawal,Water Supplier,2000,kgallons,10867.757740000001,10060.6987,11616.80871,7660.532473,9369.649284000001,13132.91395,10790.74928,36.00332434,40.00152137,9561.663755,14016.97494,11174.774959999999,108328.5286,,,,2000-12-31,2000-01-01
Delta City (Culinary),1203,Public,Active,2000,2/27/2001,Millard,,,,,,,,,14001,3209.0,247454.1843,36786.554619999995,0.0,109724.6198,398962.7057,877.0,113.0,0.0,59.0,1055.0,,,,,,,,12032000,Delta City (Culinary),1203,Main Well (16`),12030002,Inactive,39.35163261,-112.5821838,Well,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,0.0,0.0,0.0,9432.655916,0.0,0.0,0.0,0.0,0.0,0.0,9432.655916,,,,2000-12-31,2000-01-01
Delta City (Culinary),1203,Public,Active,2000,2/27/2001,Millard,,,,,,,,,14001,3209.0,247454.1843,36786.554619999995,0.0,109724.6198,398962.7057,877.0,113.0,0.0,59.0,1055.0,,,,,,,,12032000,Delta City (Culinary),1203,Yard Well (12`),12030004,Inactive,39.35817763,-112.58146029999999,Well,Withdrawal,Water Supplier,2000,kgallons,234.01672050000002,78.00557349,1443.10148,22465.559540000002,27925.93991,28003.94549,22465.559540000002,23781.65391,28021.948780000002,24844.72465,8775.609095,234.01672050000002,188274.0814,,,,2000-12-31,2000-01-01
Delta City (Culinary),1203,Public,Active,2000,2/27/2001,Millard,,,,,,,,,14001,3209.0,247454.1843,36786.554619999995,0.0,109724.6198,398962.7057,877.0,113.0,0.0,59.0,1055.0,,,,,,,,12032000,Delta City (Culinary),1203,Gardner Well  (WS004),12030005,Active,39.34546515,-112.53895449999999,Well,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,0.0,1344.0947820000001,7968.553311,20353.41339,26881.866319999997,32892.2839,19003.31969,7392.513156,259.0193006,0.0,116095.0638,,,,2000-12-31,2000-01-01
Delta City (Culinary),1203,Public,Active,1999,2/28/2000,Millard,,,,,,,,,14001,2998.0,211943.7183,42326.93937,0.0,13004.90312,269161.6918,878.0,121.0,0.0,56.0,1061.0,,,,,,,,12031999,Delta City (Culinary),1203,Sugar Factory Well #2 (WS002),12030001,Active,39.36427215,-112.57433449999999,Well,Withdrawal,Water Supplier,1999,kgallons,10598.7348,8947.622806,9562.664119,7296.507548999999,7718.537284999999,5875.407557,0.0,38.00405211,38.00405211,6163.427635,12307.854870000001,10541.73361,79088.49835,,,,1999-12-31,1999-01-01
Delta City (Culinary),1203,Public,Active,1999,2/28/2000,Millard,,,,,,,,,14001,2998.0,211943.7183,42326.93937,0.0,13004.90312,269161.6918,878.0,121.0,0.0,56.0,1061.0,,,,,,,,12031999,Delta City (Culinary),1203,Main Well (16`),12030002,Inactive,39.35163261,-112.5821838,Well,Withdrawal,Water Supplier,1999,kgallons,0.0,0.0,5187.359232,651.0446373,399.02788389999995,357.0256347,0.0,0.0,0.0,0.0,0.0,0.0,6594.457388000001,,,,1999-12-31,1999-01-01
Delta City (Culinary),1203,Public,Active,1999,2/28/2000,Millard,,,,,,,,,14001,2998.0,211943.7183,42326.93937,0.0,13004.90312,269161.6918,878.0,121.0,0.0,56.0,1061.0,,,,,,,,12031999,Delta City (Culinary),1203,Yard Well (12`),12030004,Inactive,39.35817763,-112.58146029999999,Well,Withdrawal,Water Supplier,1999,kgallons,858.0613082999998,1404.097064,858.0613082999998,7488.522021,17668.228180000002,24727.72118,22894.59183,24961.73138,27769.92877,22465.559540000002,3783.2621679999997,234.01672050000002,155113.7815,,,,1999-12-31,1999-01-01
Delta City (Culinary),1203,Public,Active,1999,2/28/2000,Millard,,,,,,,,,14001,2998.0,211943.7183,42326.93937,0.0,13004.90312,269161.6918,878.0,121.0,0.0,56.0,1061.0,,,,,,,,12031999,Delta City (Culinary),1203,Gardner Well  (WS004),12030005,Active,39.34546515,-112.53895449999999,Well,Withdrawal,Water Supplier,1999,kgallons,0.0,0.0,0.0,0.0,0.0,20449.42226,48867.39131,33794.34818,18433.28172,2784.1919120000002,0.0,0.0,124328.6354,,,,1999-12-31,1999-01-01
Delta City (Culinary),1203,Public,Active,1998,5/17/1999,Millard,,,,,,,,,14001,2998.0,201153.96899999998,32568.26168,0.0,66265.60178,302272.9912,851.0,103.0,0.0,70.0,1027.0,,,,,,,,12031998,Delta City (Culinary),1203,Sugar Factory Well #2 (WS002),12030001,Active,39.36427215,-112.57433449999999,Well,Withdrawal,Water Supplier,1998,kgallons,10579.73441,9158.634415999999,11059.76896,11577.8043,13766.95566,13708.95085,14227.98981,14188.9854,13612.945240000001,12864.894629999999,10387.71994,10809.75293,145944.1365,,,,1998-12-31,1998-01-01
Delta City (Culinary),1203,Public,Active,1998,5/17/1999,Millard,,,,,,,,,14001,2998.0,201153.96899999998,32568.26168,0.0,66265.60178,302272.9912,851.0,103.0,0.0,70.0,1027.0,,,,,,,,12031998,Delta City (Culinary),1203,Main Well (16`),12030002,Inactive,39.35163261,-112.5821838,Well,Withdrawal,Water Supplier,1998,kgallons,0.0,0.0,0.0,0.0,0.0,3672.2543619999997,0.0,1152.080311,0.0,0.0,0.0,0.0,4824.334672,,,,1998-12-31,1998-01-01
Delta City (Culinary),1203,Public,Active,1998,5/17/1999,Millard,,,,,,,,,14001,2998.0,201153.96899999998,32568.26168,0.0,66265.60178,302272.9912,851.0,103.0,0.0,70.0,1027.0,,,,,,,,12031998,Delta City (Culinary),1203,Yard Well (12`),12030004,Inactive,39.35817763,-112.58146029999999,Well,Withdrawal,Water Supplier,1998,kgallons,126.01000590000001,75.00448183,1234.08734,3603.2488049999997,13658.94894,13381.92961,17011.18136,14818.028540000001,11692.813559999999,7358.510559,453.03124110000005,453.03124110000005,83865.82569,,,,1998-12-31,1998-01-01
Delta City (Culinary),1203,Public,Active,1998,5/17/1999,Millard,,,,,,,,,14001,2998.0,201153.96899999998,32568.26168,0.0,66265.60178,302272.9912,851.0,103.0,0.0,70.0,1027.0,,,,,,,,12031998,Delta City (Culinary),1203,Gardner Well  (WS004),12030005,Active,39.34546515,-112.53895449999999,Well,Withdrawal,Water Supplier,1998,kgallons,0.0,0.0,0.0,0.0,16417.14117,13632.946000000002,41762.90149,34946.42849,9216.639228,4800.332456,0.0,0.0,120776.3888,,,,1998-12-31,1998-01-01
Delta City (Culinary),1203,Public,Active,1997,2/24/1998,Millard,,,,,,,,,14001,2998.0,224977.6234,41717.89708,0.0,81944.6906,351720.425,859.0,117.0,0.0,47.0,1027.0,,,,,,,,12031997,Delta City (Culinary),1203,Sugar Factory Well #2 (WS002),12030001,Active,39.36427215,-112.57433449999999,Well,Withdrawal,Water Supplier,1997,kgallons,242.016373,9197.638831999999,11443.79464,10675.74001,14246.99021,13215.91808,14273.990259999999,14265.9906,13805.96007,13786.956419999999,10963.76335,10752.74522,136871.5041,,,,1997-12-31,1997-01-01
Delta City (Culinary),1203,Public,Active,1997,2/24/1998,Millard,,,,,,,,,14001,2998.0,224977.6234,41717.89708,0.0,81944.6906,351720.425,859.0,117.0,0.0,47.0,1027.0,,,,,,,,12031997,Delta City (Culinary),1203,Yard Well (12`),12030004,Inactive,39.35817763,-112.58146029999999,Well,Withdrawal,Water Supplier,1997,kgallons,9097.63177,957.0680064,2797.193384,8946.622442,17011.18136,16784.163930000002,18573.2903,17641.22487,13356.927029999999,8467.588257,1512.1037789999998,403.02933939999997,115548.0245,,,,1997-12-31,1997-01-01
Delta City (Culinary),1203,Public,Active,1996,3/12/1997,Millard,,,,,,,,,14001,2998.0,232454.1426,38504.67394,0.0,87341.06535,360520.0361,854.0,113.0,0.0,50.0,1021.0,,,,,,,,12031996,Delta City (Culinary),1203,Sugar Factory Well #2 (WS002),12030001,Active,39.36427215,-112.57433449999999,Well,Withdrawal,Water Supplier,1996,kgallons,0.0,0.0,0.0,0.0,2841.196361,12307.854870000001,13708.95085,13824.960469999998,13766.95566,13248.920320000001,9984.693855,10310.71473,89994.26014,,,,1996-12-31,1996-01-01
Delta City (Culinary),1203,Public,Active,1996,3/12/1997,Millard,,,,,,,,,14001,2998.0,232454.1426,38504.67394,0.0,87341.06535,360520.0361,854.0,113.0,0.0,50.0,1021.0,,,,,,,,12031996,Delta City (Culinary),1203,Yard Well (12`),12030004,Inactive,39.35817763,-112.58146029999999,Well,Withdrawal,Water Supplier,1996,kgallons,2520.174051,10231.71205,10861.75556,15549.08274,18220.26612,18069.25679,17389.20812,18573.2903,14990.04225,11239.78232,252.0167534,226.0170679,138122.6041,,,,1996-12-31,1996-01-01
Veyo Culinary Water Association,1206,Public,Active,2006,2/22/2007,Washington,,,,,,,,,27019,933.0,86000.0,12000.0,6000.0,8000.0,199000.0,432.0,12.0,5.0,1.0,468.0,,,,,,,,12062006,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,2006,kgallons,11000.0,10000.0,11000.0,16000.0,18000.0,21000.0,21000.0,21000.0,18000.0,11000.0,10000.0,10000.0,178000.0,,,,2006-12-31,2006-01-01
Veyo Culinary Water Association,1206,Public,Active,2005,4/10/2006,Washington,,,,,,,,,27019,500.0,86000.0,12000.0,6000.0,8000.0,199000.0,291.0,12.0,5.0,1.0,616.0,,,,,,,,12062005,Veyo Culinary Water Association,1206,Veyo Well #1 (WS002),108540304,Active,37.34587128,-113.6800206,Well,Withdrawal,Water Supplier,2005,kgallons,1000.0,1000.0,1000.0,3000.0,4000.0,5000.0,5000.0,4000.0,1000.0,1000.0,1000.0,1000.0,28000.0,,,,2005-12-31,2005-01-01
Veyo Culinary Water Association,1206,Public,Active,2005,4/10/2006,Washington,,,,,,,,,27019,500.0,86000.0,12000.0,6000.0,8000.0,199000.0,291.0,12.0,5.0,1.0,616.0,,,,,,,,12062005,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,2005,kgallons,11000.0,10000.0,11000.0,13000.0,16000.0,18000.0,21000.0,21000.0,18000.0,11000.0,10000.0,10000.0,170000.0,,,,2005-12-31,2005-01-01
Veyo Culinary Water Association,1206,Public,Active,2004,3/10/2005,Washington,,,,,,,,,27019,500.0,86005.97263999999,12000.83339,6000.416696,8000.5555939999995,199013.8204,291.0,12.0,5.0,1.0,324.0,,,,,,,,12062004,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,2004,kgallons,11000.76394,10000.69449,11000.76394,13000.90284,16001.111190000001,18001.25009,21001.458430000002,21001.458430000002,18001.25009,11000.76394,10000.69449,10000.69449,170011.8064,,,,2004-12-31,2004-01-01
Veyo Culinary Water Association,1206,Public,Active,2002,1/21/2003,Washington,,,,,,,,,27019,500.0,86005.97263999999,12000.83339,6000.416696,8000.5555939999995,199013.8204,259.0,12.0,5.0,1.0,295.0,,,,,,,,12062002,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,2002,kgallons,11000.76394,10000.69449,11000.76394,13000.90284,16001.111190000001,18001.25009,21001.458430000002,21001.458430000002,18001.25009,11000.76394,10000.69449,10000.69449,170011.8064,,,,2002-12-31,2002-01-01
Veyo Culinary Water Association,1206,Public,Active,2001,4/15/2002,Washington,,,,,,,,,27019,500.0,86005.97263999999,12000.83339,6000.416696,8000.5555939999995,199013.8204,255.0,12.0,5.0,1.0,293.0,,,,,,,,12062001,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,2001,kgallons,11000.76394,10000.69449,11000.76394,13000.90284,16001.111190000001,18001.25009,21001.458430000002,21001.458430000002,18001.25009,11000.76394,10000.69449,10000.69449,170011.8064,,,,2001-12-31,2001-01-01
Veyo Culinary Water Association,1206,Public,Active,2001,4/15/2002,Washington,,,,,,,,,27019,500.0,86005.97263999999,12000.83339,6000.416696,8000.5555939999995,199013.8204,255.0,12.0,5.0,1.0,293.0,,,,,,,,12062001,Veyo Culinary Water Association,1206,Purchased From PVMF,12060006,Active,37.36753047,-113.6575213,Well,Transfer In,Water Supplier,2001,kgallons,1000.0694490000001,1000.0694490000001,1000.0694490000001,3000.208348,4000.2777969999997,5000.347246,5000.347246,4000.2777969999997,1000.0694490000001,1000.0694490000001,1000.0694490000001,1000.0694490000001,28001.94458,,,,2001-12-31,2001-01-01
Veyo Culinary Water Association,1206,Public,Active,2000,1/16/2001,Washington,,,,,,,,,27019,500.0,85005.90319,10000.69449,6000.416696,83005.76428999999,196013.6121,250.0,12.0,5.0,6.0,288.0,,,,,,,,12062000,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,2000,kgallons,10000.693159999999,10000.693159999999,10000.693159999999,13000.901759999999,16001.113619999998,18001.2516,20001.389580000003,20001.389580000003,18001.2516,13000.901759999999,10000.693159999999,10000.693159999999,168011.6653,,,,2000-12-31,2000-01-01
Veyo Culinary Water Association,1206,Public,Active,2000,1/16/2001,Washington,,,,,,,,,27019,500.0,85005.90319,10000.69449,6000.416696,83005.76428999999,196013.6121,250.0,12.0,5.0,6.0,288.0,,,,,,,,12062000,Veyo Culinary Water Association,1206,Purchased From PVMF,12060006,Active,37.36753047,-113.6575213,Well,Transfer In,Water Supplier,2000,kgallons,1000.070619,1000.070619,1000.070619,3000.2086,4000.2792189999996,5000.346579999999,5000.346579999999,4000.2792189999996,1000.070619,1000.070619,1000.070619,1000.070619,28001.954530000003,,,,2000-12-31,2000-01-01
Veyo Culinary Water Association,1206,Public,Active,1999,4/5/2000,Washington,,,,,,,,,27019,500.0,85005.90319,10000.69449,6000.416696,5000.347246,192013.3343,250.0,12.0,5.0,1.0,288.0,,,,,,,,12061999,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,1999,kgallons,10000.693159999999,10000.693159999999,10000.693159999999,11000.76378,15001.043,16001.113619999998,17001.18098,16001.113619999998,15001.043,14000.972380000001,10000.693159999999,10000.693159999999,154010.6962,,,,1999-12-31,1999-01-01
Veyo Culinary Water Association,1206,Public,Active,1999,4/5/2000,Washington,,,,,,,,,27019,500.0,85005.90319,10000.69449,6000.416696,5000.347246,192013.3343,250.0,12.0,5.0,1.0,288.0,,,,,,,,12061999,Veyo Culinary Water Association,1206,Purchased From PVMF,12060006,Active,37.36753047,-113.6575213,Well,Transfer In,Water Supplier,1999,kgallons,1000.070619,1000.070619,1000.070619,2000.13798,3000.2086,5000.346579999999,5000.346579999999,5000.346579999999,4000.2792189999996,3000.2086,3000.2086,1000.070619,34002.36522,,,,1999-12-31,1999-01-01
Veyo Culinary Water Association,1206,Public,Active,1998,5/3/1999,Washington,,,,,,,,,27019,500.0,80005.55593999999,10000.69449,6000.416696,5000.347246,187012.987,247.0,12.0,5.0,1.0,285.0,,,,,,,,12061998,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,1998,kgallons,10000.693159999999,10000.693159999999,10000.693159999999,11000.76378,15001.043,16001.113619999998,17001.18098,16001.113619999998,15001.043,14000.972380000001,10000.693159999999,10000.693159999999,154010.6962,,,,1998-12-31,1998-01-01
Veyo Culinary Water Association,1206,Public,Active,1998,5/3/1999,Washington,,,,,,,,,27019,500.0,80005.55593999999,10000.69449,6000.416696,5000.347246,187012.987,247.0,12.0,5.0,1.0,285.0,,,,,,,,12061998,Veyo Culinary Water Association,1206,Purchased From PVMF,12060006,Active,37.36753047,-113.6575213,Well,Transfer In,Water Supplier,1998,kgallons,1000.070619,1000.070619,1000.070619,2000.13798,3000.2086,5000.346579999999,5000.346579999999,5000.346579999999,4000.2792189999996,3000.2086,3000.2086,1000.070619,34002.36522,,,,1998-12-31,1998-01-01
Veyo Culinary Water Association,1206,Public,Active,1997,3/30/1998,Washington,,,,,,,,,27019,500.0,80005.55593999999,10000.69449,6000.416696,5000.347246,186012.9176,237.0,12.0,5.0,1.0,275.0,,,,,,,,12061997,Veyo Culinary Water Association,1206,Veyo Spring (WS001),12060001,Active,37.37330209,-113.6505366,Spring,Withdrawal,Water Supplier,1997,kgallons,10000.693159999999,10000.693159999999,10000.693159999999,11000.76378,15001.043,16001.113619999998,17001.18098,16001.113619999998,15001.043,14000.972380000001,10000.693159999999,10000.693159999999,154010.6962,,,,1997-12-31,1997-01-01
Veyo Culinary Water Association,1206,Public,Active,1997,3/30/1998,Washington,,,,,,,,,27019,500.0,80005.55593999999,10000.69449,6000.416696,5000.347246,186012.9176,237.0,12.0,5.0,1.0,275.0,,,,,,,,12061997,Veyo Culinary Water Association,1206,Purchased From PVMF,12060006,Active,37.36753047,-113.6575213,Well,Transfer In,Water Supplier,1997,kgallons,1000.070619,1000.070619,1000.070619,2000.13798,3000.2086,5000.346579999999,5000.346579999999,5000.346579999999,4000.2792189999996,3000.2086,3000.2086,1000.070619,34002.36522,,,,1997-12-31,1997-01-01
Veyo Culinary Water Association,1206,Public,Active,1996,3/25/1997,Washington,,,,,,,,,27019,500.0,80005.55593999999,10000.69449,6000.416696,5000.347246,186012.9176,230.0,10.0,3.0,1.0,259.0,,,,,,,,12061996,Veyo Culinary Water Association,1206,Purchased From PVMF,12060006,Active,37.36753047,-113.6575213,Well,Transfer In,Water Supplier,1996,kgallons,1000.070619,1000.070619,1000.070619,2000.13798,3000.2086,5000.346579999999,5000.346579999999,5000.346579999999,4000.2792189999996,3000.2086,3000.2086,1000.070619,34002.36522,,,,1996-12-31,1996-01-01
Henefer Town,1214,Public,Active,2019,3/25/2020,Summit,,,,,,,,,22005,940.0,53081.0,0.0,0.0,370.0,53451.0,295.0,0.0,0.0,3.0,298.0,7/15/2019,441.0,kgallons,Indoor and Outdoor,,,,12142019,Henefer Town,1214,Bachelor Canyon Springs,12140001,Active,40.98923361,-111.4929301,Spring,Withdrawal,Water Supplier,2019,kgallons,670.15,670.15,670.15,1117.4,1117.4,1750.0,4545.0,4149.0,1117.4,670.15,670.15,670.15,17817.1,,,,2019-12-31,2019-01-01
Henefer Town,1214,Public,Active,2015,1/8/2016,Summit,,,,,,,,,22005,775.0,45293.34857,977.5542857,0.0,0.0,46270.90286,281.0,8.0,0.0,0.0,289.0,,,,,,,,12142015,Henefer Town,1214,Bachelor Canyon Springs,12140001,Active,40.98923361,-111.4929301,Spring,Withdrawal,Water Supplier,2015,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,46270.90286,0.0,0.0,0.0,0.0,0.0,46270.90286,,,,2015-12-31,2015-01-01
Midway City,1215,Public,Active,2001,2/26/2002,Wasatch,,,,,,,,,26008,2121.0,315479.5776,36097.821260000004,0.0,,360577.4153,979.0,13.0,0.0,,996.0,,,,,,,,12152001,Midway City,1215,Indian Spring,12150002,Inactive,40.50519823,-111.4926565,Spring,Withdrawal,Water Supplier,2001,kgallons,1599.9305140000001,1798.6998859999999,2199.497143,2098.4832,2701.308343,3001.091657,3098.8470859999998,3300.874971,2499.280457,1798.6998859999999,1401.161143,1599.9305140000001,27097.8048,,,,2001-12-31,2001-01-01
Marysvale Town,1216,Public,Active,2019,4/27/2020,Piute,,,,,,,,,16003,430.0,78568.0,1012.0,0.0,906.0,80486.0,326.0,12.0,0.0,6.0,344.0,,,,,,,,12162019,Marysvale Town,1216,Park Well  (WS003),12160002,Active,38.45202331,-112.22803799999998,Well,Withdrawal,Water Supplier,2019,kgallons,0.0,0.0,0.0,0.0,27.0,303.0,301.0,304.0,252.0,190.0,0.0,0.0,1377.0,,,,2019-12-31,2019-01-01
Marysvale Town,1216,Public,Active,2013,2/20/2014,Piute,,,,,,,,,16003,0.0,0.0,0.0,0.0,0.0,0.0,309.0,15.0,0.0,0.0,324.0,,,,,,,,12162013,Marysvale Town,1216,Bullion Canyon Well,108542262,Inactive,38.42747439,-112.17728899999999,Well,Withdrawal,Water Supplier,2013,kgallons,,,,,23.4,25.9,30.16,33.0,28.63,,,,141.09,,,,2013-12-31,2013-01-01
Marysvale Town,1216,Public,Active,2012,2/13/2013,Piute,,,,,,,,,16003,575.0,0.0,0.0,0.0,0.0,0.0,307.0,15.0,0.0,0.0,326.0,,,,,,,,12162012,Marysvale Town,1216,Bullion Canyon Well,108542262,Inactive,38.42747439,-112.17728899999999,Well,Withdrawal,Water Supplier,2012,kgallons,,,,,21.32,24.66,29.7,30.64,26.98,,,,133.3,,,,2012-12-31,2012-01-01
Marysvale Town,1216,Public,Active,2010,4/13/2011,Piute,,,,,,,,,16003,569.0,0.0,0.0,0.0,0.0,0.0,311.0,15.0,0.0,0.0,330.0,,,,,,,,12162010,Marysvale Town,1216,Park Well  (WS003),12160002,Active,38.45202331,-112.22803799999998,Well,Withdrawal,Water Supplier,2010,kgallons,0.0,0.0,0.0,0.0,18890.0,23000.0,28000.0,31025.0,23500.0,0.0,0.0,0.0,124415.0,,,,2010-12-31,2010-01-01
Marysvale Town,1216,Public,Active,2007,3/31/2008,Piute,,,,,,,,,16003,560.0,0.0,0.0,0.0,0.0,0.0,330.0,15.0,0.0,0.0,350.0,,,,,,,,12162007,Marysvale Town,1216,Park Well  (WS003),12160002,Active,38.45202331,-112.22803799999998,Well,Withdrawal,Water Supplier,2007,kgallons,,,,,19740.0,28900.0,37750.0,36450.0,24700.0,,,,147540.0,,,,2007-12-31,2007-01-01
