System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Source Name_Sour,Source ID_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Year_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,Unnamed: 26,Unnamed: 27,ReasonRemoved,index,TimeframeEnd,TimeframeStart
McWane Ductile,2160,Industrial,Active,2000,2/26/2001,Utah,90.0,1.0,0.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,21602000,McWane Ductile,2160,Provo City Water,21600008,Inactive,,,Drain,Transfer In,Industrial,2000,kgallons,15001.043,15001.043,13800.95826,15401.067990000001,14601.01801,14000.972380000001,13200.91914,13200.91914,13900.96532,13400.93001,10800.75291,13000.901759999999,165311.4909,,,,Null Lat NAD83,2008.0,2000-12-31,2000-01-01
McWane Ductile,2160,Industrial,Active,2000,2/26/2001,Utah,90.0,1.0,0.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,21602000,McWane Ductile,2160,Spring No. 3 (Inactive),21600009,Inactive,,,Spring,Withdrawal,Industrial,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2009.0,2000-12-31,2000-01-01
McWane Ductile,2160,Industrial,Active,2000,2/26/2001,Utah,90.0,1.0,0.0,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,21602000,McWane Ductile,2160,Spring No. 4,21600010,Inactive,,,Spring,Withdrawal,Industrial,2000,kgallons,28.00041326,25.00258011,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,329.0187045,,,,Null Lat NAD83,2010.0,2000-12-31,2000-01-01
McWane Ductile,2160,Industrial,Active,1999,2/18/2000,Utah,91.0,1.0,0.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21601999,McWane Ductile,2160,Spring No. 4,21600010,Inactive,,,Spring,Withdrawal,Industrial,1999,kgallons,28.00041326,25.00258011,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,329.0187045,,,,Null Lat NAD83,2016.0,1999-12-31,1999-01-01
McWane Ductile,2160,Industrial,Active,1998,2/18/1999,Utah,91.0,1.0,0.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21601998,McWane Ductile,2160,Spring No. 4,21600010,Inactive,,,Spring,Withdrawal,Industrial,1998,kgallons,28.00041326,25.00258011,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,329.0187045,,,,Null Lat NAD83,2022.0,1998-12-31,1998-01-01
McWane Ductile,2160,Industrial,Active,1997,2/17/1998,Utah,91.0,1.0,0.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21601997,McWane Ductile,2160,Spring No. 3 (Inactive),21600009,Inactive,,,Spring,Withdrawal,Industrial,1997,kgallons,16.99966903,16.00256366,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,202.998923,,,,Null Lat NAD83,2028.0,1997-12-31,1997-01-01
McWane Ductile,2160,Industrial,Active,1997,2/17/1998,Utah,91.0,1.0,0.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21601997,McWane Ductile,2160,Spring No. 4,21600010,Inactive,,,Spring,Withdrawal,Industrial,1997,kgallons,28.00041326,25.00258011,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,329.0187045,,,,Null Lat NAD83,2029.0,1997-12-31,1997-01-01
McWane Ductile,2160,Industrial,Active,1996,3/4/1997,Utah,90.0,1.0,1.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21601996,McWane Ductile,2160,Spring No. 3 (Inactive),21600009,Inactive,,,Spring,Withdrawal,Industrial,1996,kgallons,16.99966903,16.00256366,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,16.99966903,203.0152155,,,,Null Lat NAD83,2035.0,1996-12-31,1996-01-01
McWane Ductile,2160,Industrial,Active,1996,3/4/1997,Utah,90.0,1.0,1.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21601996,McWane Ductile,2160,Spring No. 4,21600010,Inactive,,,Spring,Withdrawal,Industrial,1996,kgallons,28.00041326,25.00258011,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,28.00041326,27.00330789,28.00041326,27.00330789,28.00041326,330.0223269,,,,Null Lat NAD83,2036.0,1996-12-31,1996-01-01
Staker & Parson Companies (South Weber),2161,Industrial,Active,2003,3/25/2004,Davis,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21612003,Staker & Parson Companies (South Weber),2161,McGuire Pit Well,21610006,Inactive,,,Well,Withdrawal,Industrial,2003,kgallons,0.0,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,1792.182857,,,,Null Lat NAD83,2040.0,2003-12-31,2003-01-01
Staker & Parson Companies (South Weber),2161,Industrial,Active,2001,3/5/2002,Davis,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21612001,Staker & Parson Companies (South Weber),2161,McGuire Pit Well,21610006,Inactive,,,Well,Withdrawal,Industrial,2001,kgallons,0.0,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,1792.182857,,,,Null Lat NAD83,2042.0,2001-12-31,2001-01-01
Staker & Parson Companies (South Weber),2161,Industrial,Active,2000,2/23/2001,Davis,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21612000,Staker & Parson Companies (South Weber),2161,McGuire Pit Well,21610006,Inactive,,,Well,Withdrawal,Industrial,2000,kgallons,0.0,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,1792.182857,,,,Null Lat NAD83,2045.0,2000-12-31,2000-01-01
Staker & Parson Companies (South Weber),2161,Industrial,Active,1999,1/26/2000,Davis,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21611999,Staker & Parson Companies (South Weber),2161,McGuire Pit Well,21610006,Inactive,,,Well,Withdrawal,Industrial,1999,kgallons,0.0,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,1792.182857,,,,Null Lat NAD83,2048.0,1999-12-31,1999-01-01
Staker & Parson Companies (South Weber),2161,Industrial,Active,1998,2/2/1999,Davis,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21611998,Staker & Parson Companies (South Weber),2161,McGuire Pit Well,21610006,Inactive,,,Well,Withdrawal,Industrial,1998,kgallons,0.0,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,1792.182857,,,,Null Lat NAD83,2051.0,1998-12-31,1998-01-01
Staker & Parson Companies (South Weber),2161,Industrial,Active,1997,2/2/1998,Davis,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21611997,Staker & Parson Companies (South Weber),2161,McGuire Pit Well,21610006,Inactive,,,Well,Withdrawal,Industrial,1997,kgallons,0.0,0.0,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,162.9257143,1629.257143,,,,Null Lat NAD83,2054.0,1997-12-31,1997-01-01
Staker & Parson Companies (South Weber),2161,Industrial,Active,1996,3/20/1997,Davis,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21611996,Staker & Parson Companies (South Weber),2161,McGuire Pit Well,21610006,Inactive,,,Well,Withdrawal,Industrial,1996,kgallons,0.0,0.0,130.34057140000002,130.34057140000002,130.34057140000002,130.34057140000002,130.34057140000002,130.34057140000002,130.34057140000002,130.34057140000002,130.34057140000002,130.34057140000002,1303.405714,,,,Null Lat NAD83,2057.0,1996-12-31,1996-01-01
Staker & Parson Companies (South Weber),2161,Industrial,Active,1995,3/5/1996,Davis,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21611995,Staker & Parson Companies (South Weber),2161,McGuire Pit Well,21610006,Inactive,,,Well,Withdrawal,Industrial,1995,kgallons,0.0,0.0,117.30651429999999,117.30651429999999,117.30651429999999,117.30651429999999,117.30651429999999,117.30651429999999,117.30651429999999,117.30651429999999,117.30651429999999,117.30651429999999,1173.065143,,,,Null Lat NAD83,2058.0,1995-12-31,1995-01-01
Westlake Angus Ranch LLC,2166,Industrial,Inactive,1990,1/24/1991,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21661990,Westlake Angus Ranch LLC,2166,Young Spring,21660003,Active,,,Spring,Withdrawal,Industrial,1990,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39102.17143,,,,Null Lat NAD83,2059.0,1990-12-31,1990-01-01
Ensign-Bickford Company,2169,Mgt Plan,Active,2002,1/27/2003,Utah,10.0,10.0,75.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,21692002,Ensign-Bickford Company,2169,Upper Well,21690002,Inactive,,,Well,Withdrawal,Industrial,2002,kgallons,,,,,,32.58514286,,32.58514286,,32.58514286,,,97.75542857,,,,Null Lat NAD83,2077.0,2002-12-31,2002-01-01
Ensign-Bickford Company,2169,Mgt Plan,Active,1999,2/28/2000,Utah,5.0,89.0,3.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21691999,Ensign-Bickford Company,2169,Upper Well,21690002,Inactive,,,Well,Withdrawal,Industrial,1999,kgallons,0.0,0.0,0.0,0.0,100.00706190000001,0.0,0.0,0.0,100.00706190000001,0.0,0.0,0.0,200.01412390000002,,,,Null Lat NAD83,2080.0,1999-12-31,1999-01-01
Ensign-Bickford Company,2169,Mgt Plan,Active,1998,1/28/1999,Utah,1.0,17.0,2.0,80.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21691998,Ensign-Bickford Company,2169,Upper Well,21690002,Inactive,,,Well,Withdrawal,Industrial,1998,kgallons,3.7016722289999997,0.0,0.0,3.7016722289999997,0.0,0.0,3.7016722289999997,0.0,0.0,0.0,3.7016722289999997,0.0,14.80668891,,,,Null Lat NAD83,2082.0,1998-12-31,1998-01-01
Ensign-Bickford Company,2169,Mgt Plan,Active,1997,2/20/1998,Utah,0.0,65.0,1.0,34.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21691997,Ensign-Bickford Company,2169,Upper Well,21690002,Inactive,,,Well,Withdrawal,Industrial,1997,kgallons,0.0,0.0,900.0635574999999,780.0557349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.119292,,,,Null Lat NAD83,2083.0,1997-12-31,1997-01-01
Target Trucking Inc.,2170,Industrial,Active,2015,1/12/2016,Uintah,0.0,80.0,0.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21702015,Target Trucking Inc.,2170,Vernal City Water,21700006,Inactive,,,Drain,Withdrawal,Industrial,2015,kgallons,16.0,17.0,26.0,19.0,15.0,27.0,29.0,25.0,31.0,21.0,21.0,15.0,262.0,,,,Null Lat NAD83,2085.0,2015-12-31,2015-01-01
Target Trucking Inc.,2170,Industrial,Active,2002,1/21/2003,Uintah,0.0,99.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21702002,Target Trucking Inc.,2170,Vernal City Water,21700006,Inactive,,,Drain,Withdrawal,Industrial,2002,kgallons,,,,4.000277785,4.000277785,7.000486125,4.000277785,5.000347232,8.000555571,8.000555571,4.000277785,,44.00305574,,,,Null Lat NAD83,2087.0,2002-12-31,2002-01-01
United States Gypsum Company,2171,Industrial,Active,2006,4/4/2007,Sevier,0.0,88.0,0.0,0.0,,,12.0,,,,,,,,,,,,,,,,,,,,,21712006,United States Gypsum Company,2171,Sevier River,21710007,Inactive,,,Stream,Withdrawal,Industrial,2006,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2104.0,2006-12-31,2006-01-01
United States Gypsum Company,2171,Industrial,Active,2006,4/4/2007,Sevier,0.0,88.0,0.0,0.0,,,12.0,,,,,,,,,,,,,,,,,,,,,21712006,United States Gypsum Company,2171,Lost Creek (Quarry),21710008,Inactive,,,Stream,Withdrawal,Mining,2006,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2105.0,2006-12-31,2006-01-01
United States Gypsum Company,2171,Industrial,Active,2002,3/5/2003,Sevier,0.0,81.0,0.0,0.0,,,19.0,,,,,,,,,,,,,,,,,,,,,21712002,United States Gypsum Company,2171,Sevier River,21710007,Inactive,,,Stream,Withdrawal,Industrial,2002,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2109.0,2002-12-31,2002-01-01
United States Gypsum Company,2171,Industrial,Active,2002,3/5/2003,Sevier,0.0,81.0,0.0,0.0,,,19.0,,,,,,,,,,,,,,,,,,,,,21712002,United States Gypsum Company,2171,Lost Creek (Quarry),21710008,Inactive,,,Stream,Withdrawal,Mining,2002,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2110.0,2002-12-31,2002-01-01
United States Gypsum Company,2171,Industrial,Active,2001,3/6/2002,Sevier,0.0,85.0,0.0,0.0,,,15.0,,,,,,,,,,,,,,,,,,,,,21712001,United States Gypsum Company,2171,Sevier River,21710007,Inactive,,,Stream,Withdrawal,Industrial,2001,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2114.0,2001-12-31,2001-01-01
United States Gypsum Company,2171,Industrial,Active,2001,3/6/2002,Sevier,0.0,85.0,0.0,0.0,,,15.0,,,,,,,,,,,,,,,,,,,,,21712001,United States Gypsum Company,2171,Lost Creek (Quarry),21710008,Inactive,,,Stream,Withdrawal,Mining,2001,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2115.0,2001-12-31,2001-01-01
United States Gypsum Company,2171,Industrial,Active,2000,3/1/2001,Sevier,88.0,0.0,0.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21712000,United States Gypsum Company,2171,Lost Creek (Quarry),21710008,Inactive,,,Stream,Withdrawal,Mining,2000,kgallons,0.0,0.0,0.0,0.0,0.0,50.00190171,80.00630126,0.0,110.0074423,0.0,0.0,0.0,240.01564530000002,,,,Null Lat NAD83,2118.0,2000-12-31,2000-01-01
United States Gypsum Company,2171,Industrial,Active,1997,2/26/1998,Sevier,0.0,74.0,0.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21711997,United States Gypsum Company,2171,Lost Creek (Quarry),21710008,Inactive,,,Stream,Withdrawal,Mining,1997,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,210.01450419999998,210.01450419999998,210.01450419999998,210.01450419999998,60.00554057,0.0,900.0635574999999,,,,Null Lat NAD83,2127.0,1997-12-31,1997-01-01
"Winder Dairy/Mind & Motion Utah 4400W, LLC",2179,Industrial,Active,1999,3/22/2000,Salt Lake,10.0,75.0,5.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21791999,"Winder Dairy/Mind & Motion Utah 4400W, LLC",2179,Granger-Hunter Purchased,21790002,Active,,,Drain,Withdrawal,Industrial,1999,kgallons,1000.070619,1000.070619,1200.084743,1200.084743,1400.095609,1400.095609,2200.152104,2200.152104,2200.152104,2200.152104,2000.13798,2000.13798,20001.386319999998,,,,Null Lat NAD83,2154.0,1999-12-31,1999-01-01
Daily Foods Inc.,2182,Industrial,Active,2001,4/1/2002,Salt Lake,80.0,15.0,3.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,21822001,Daily Foods Inc.,2182,City Water Jordan Valley,21820004,Inactive,,,Drain,Transfer In,Industrial,2001,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2156.0,2001-12-31,2001-01-01
"ECDC Environmental, L.C.",2194,Industrial,Active,2003,3/29/2004,Carbon,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21942003,"ECDC Environmental, L.C.",2194,East Spring,21940001,Active,,,Spring,Transfer In,Industrial,2003,kgallons,0.0,0.0,0.0,0.0,400.0277797,400.0277797,400.0277797,400.0277797,400.0277797,0.0,0.0,0.0,2000.1388989999998,,,,Null Lat NAD83,2182.0,2003-12-31,2003-01-01
"ECDC Environmental, L.C.",2194,Industrial,Active,2002,2/21/2003,Carbon,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21942002,"ECDC Environmental, L.C.",2194,East Spring,21940001,Active,,,Spring,Transfer In,Industrial,2002,kgallons,,,10.00069446,10.00069446,20.00138896,30.00208346,40.00277795,,,,,,110.0076394,,,,Null Lat NAD83,2183.0,2002-12-31,2002-01-01
"ECDC Environmental, L.C.",2194,Industrial,Active,2001,3/19/2002,Carbon,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21942001,"ECDC Environmental, L.C.",2194,East Spring,21940001,Active,,,Spring,Transfer In,Industrial,2001,kgallons,,,,,,70.00486144,80.00555594,70.00486144,,,,,220.0152788,,,,Null Lat NAD83,2184.0,2001-12-31,2001-01-01
"ECDC Environmental, L.C.",2194,Industrial,Active,2001,3/19/2002,Carbon,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21942001,"ECDC Environmental, L.C.",2194,Big Springs,21940002,Inactive,,,Spring,Withdrawal,Industrial,2001,kgallons,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2185.0,2001-12-31,2001-01-01
"ECDC Environmental, L.C.",2194,Industrial,Active,2000,2/26/2001,Carbon,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21942000,"ECDC Environmental, L.C.",2194,East Spring,21940001,Active,,,Spring,Transfer In,Industrial,2000,kgallons,0.0,0.0,0.0,0.0,0.0,2000.13798,2000.13798,1500.1059289999998,500.0353097,0.0,0.0,0.0,6000.4172,,,,Null Lat NAD83,2186.0,2000-12-31,2000-01-01
"ECDC Environmental, L.C.",2194,Industrial,Active,1999,3/9/2000,Carbon,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21941999,"ECDC Environmental, L.C.",2194,East Spring,21940001,Active,,,Spring,Transfer In,Industrial,1999,kgallons,0.0,0.0,0.0,0.0,5.001819429,5.001819429,10.00038034,10.00038034,10.00038034,0.0,0.0,0.0,40.00477989,,,,Null Lat NAD83,2187.0,1999-12-31,1999-01-01
"ECDC Environmental, L.C.",2194,Industrial,Active,1998,3/8/1999,Carbon,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21941998,"ECDC Environmental, L.C.",2194,East Spring,21940001,Active,,,Spring,Transfer In,Industrial,1998,kgallons,0.0,0.0,0.0,0.0,0.0,500.0353097,550.0372114,600.0423717,0.0,0.0,0.0,0.0,1650.114893,,,,Null Lat NAD83,2188.0,1998-12-31,1998-01-01
Nevada Star Resources Corporation,2199,Industrial,Inactive,2000,4/4/2001,Beaver,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,21992000,Nevada Star Resources Corporation,2199,Well 1,21990001,Active,,,Well,Withdrawal,Industrial,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00076069,10.00038034,2.0007277709999998,0.0,32.001868800000004,,,,Null Lat NAD83,2210.0,2000-12-31,2000-01-01
Harbor Lite Utah,2201,Industrial,Inactive,2005,1/24/2006,Beaver,0.0,0.0,30.0,70.0,,,0.0,,,,,,,,,,,,,,,,,,,,,22012005,Harbor Lite Utah,2201,Milford City,22010001,Active,,,Well,Transfer In,Industrial,2005,kgallons,,,,,,,,,,,,,1966.136537,,,,Null Lat NAD83,2211.0,2005-12-31,2005-01-01
Jones Leasing Company,2204,Industrial,Inactive,2000,2/5/2001,Utah,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,22042000,Jones Leasing Company,2204,Old Well,22040001,Active,,,Well,Withdrawal,Industrial,2000,kgallons,4.0014555430000005,7.999652571,12.00110811,33.00223269,42.00224914,50.00190171,61.00264594,60.00554057,42.00224914,31.00150491,10.00038034,7.999652571,361.0205733,,,,Null Lat NAD83,2216.0,2000-12-31,2000-01-01
Jones Leasing Company,2204,Industrial,Inactive,1999,1/18/2000,Utah,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,22041999,Jones Leasing Company,2204,Old Well,22040001,Active,,,Well,Withdrawal,Industrial,1999,kgallons,0.0,0.0,1.199133257,1.7986998859999999,3.499644343,4.099210971000001,4.750913829,4.900805486,5.800155429,3.799427657,2.6002944,0.0,32.44828526,,,,Null Lat NAD83,2217.0,1999-12-31,1999-01-01
Jones Leasing Company,2204,Industrial,Inactive,1998,2/25/1999,Utah,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,22041998,Jones Leasing Company,2204,Old Well,22040001,Active,,,Well,Withdrawal,Industrial,1998,kgallons,0.0,0.0,1.4989165709999999,2.0007277709999998,3.001091657,4.0014555430000005,4.500008229,5.001819429,5.9989248,4.0014555430000005,2.0007277709999998,0.0,32.00512731,,,,Null Lat NAD83,2218.0,1998-12-31,1998-01-01
"Barrick Resources, Mercur Reclamation Project",2606,Industrial,Inactive,2002,2/25/2003,Tooele,0.0,0.0,1.0,99.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26062002,"Barrick Resources, Mercur Reclamation Project",2606,Well No.ww-7p,26060001,Active,,,Well,Withdrawal,Mining,2002,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,2254.0,2002-12-31,2002-01-01
"Barrick Resources, Mercur Reclamation Project",2606,Industrial,Inactive,2002,2/25/2003,Tooele,0.0,0.0,1.0,99.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26062002,"Barrick Resources, Mercur Reclamation Project",2606,Well No.ww-8p,26060002,Active,,,Well,Withdrawal,Mining,2002,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,2255.0,2002-12-31,2002-01-01
"Barrick Resources, Mercur Reclamation Project",2606,Industrial,Inactive,2001,2/4/2002,Tooele,0.0,0.0,75.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26062001,"Barrick Resources, Mercur Reclamation Project",2606,Well No.ww-7p,26060001,Active,,,Well,Withdrawal,Mining,2001,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2256.0,2001-12-31,2001-01-01
"Barrick Resources, Mercur Reclamation Project",2606,Industrial,Inactive,2001,2/4/2002,Tooele,0.0,0.0,75.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26062001,"Barrick Resources, Mercur Reclamation Project",2606,Well No.ww-8p,26060002,Active,,,Well,Withdrawal,Mining,2001,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2257.0,2001-12-31,2001-01-01
"Materion Natural Resources, Inc.",2610,Industrial,Active,2005,2/14/2006,Millard,10.0,80.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26102005,"Materion Natural Resources, Inc.",2610,Nielson Stock Well,108540044,Inactive,,,Well,Withdrawal,Agricultural,2005,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2326.0,2005-12-31,2005-01-01
"Materion Natural Resources, Inc.",2610,Industrial,Active,2005,2/14/2006,Millard,10.0,80.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26102005,"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,2005,kgallons,0.0,0.0,0.0,0.0,0.0,97.50673876,194.9135063,194.9135063,194.9135063,97.50673876,0.0,0.0,779.7539964,,,,Null Lat NAD83,2327.0,2005-12-31,2005-01-01
"Materion Natural Resources, Inc.",2610,Industrial,Active,2004,2/23/2005,Millard,10.0,80.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26102004,"Materion Natural Resources, Inc.",2610,Nielson Stock Well,108540044,Inactive,,,Well,Withdrawal,Agricultural,2004,kgallons,0.0,0.0,0.0,200.0138899,400.0277797,400.0277797,400.0277797,400.0277797,400.0277797,400.0277797,0.0,0.0,2600.1805679999998,,,,Null Lat NAD83,2328.0,2004-12-31,2004-01-01
"Materion Natural Resources, Inc.",2610,Industrial,Active,2004,2/23/2005,Millard,10.0,80.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26102004,"Materion Natural Resources, Inc.",2610,Abandoned Well,26100003,Inactive,,,Well,Withdrawal,Mining,2004,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,2329.0,2004-12-31,2004-01-01
"Materion Natural Resources, Inc.",2610,Industrial,Active,2004,2/23/2005,Millard,10.0,80.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,26102004,"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,2004,kgallons,0.0,0.0,164.0113897,164.0113897,205.0142371,266.01847349999997,266.01847349999997,266.01847349999997,246.0170845,164.0113897,0.0,0.0,1741.120911,,,,Null Lat NAD83,2330.0,2004-12-31,2004-01-01
