System Name,System ID,Source Name,Source ID,Source Status,Lat NAD83,Lon NAD83,Source Type,Diversion Type,Use Type,Year,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,,,
"Materion Natural Resources, Inc.",2610,MWP-34,108542027,Active,39.48227939,-112.4349979,Well,Withdrawal,Mining,2010,kgallons,515.44,471.503,463.246,438.488,524.103,482.645,594.487,567.298,662.385,753.04,898.444,913.149,7284.228,,,
"Materion Natural Resources, Inc.",2610,MWP-33,108542028,Active,39.48233,-112.436459,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,MWP-33,108542028,Active,39.48233,-112.436459,Well,Withdrawal,Mining,2010,kgallons,515.44,471.503,463.246,438.488,524.103,482.645,594.487,567.298,662.385,753.04,898.444,913.149,7284.228,,,
"Materion Natural Resources, Inc.",2610,Well #13 (ND),108542029,Inactive,39.4711272,-112.4303982,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,MWP-32,108542030,Active,39.48044512,-112.4360906,Well,Withdrawal,Mining,2019,kgallons,264,239,264,259,264,256,264,264,256,264,256,264,3114,,,
"Materion Natural Resources, Inc.",2610,MWP-32,108542030,Active,39.48044512,-112.4360906,Well,Withdrawal,Mining,2010,kgallons,515.44,471.503,463.246,438.488,524.103,482.645,594.487,567.298,662.385,753.04,898.444,913.149,7284.228,,,
"Materion Natural Resources, Inc.",2610,MWP-30,108542031,Active,39.47081467,-112.4377018,Well,Withdrawal,Mining,2019,kgallons,112,101,112,109,112,109,112,112,109,112,109,112,1321,,,
"Materion Natural Resources, Inc.",2610,MWP-30,108542031,Active,39.47081467,-112.4377018,Well,Withdrawal,Mining,2010,kgallons,298.856,359.401,419.453,366.911,389.774,390.715,424.95,389.942,343.704,319.287,376.073,427.203,4506.269,,,
"Materion Natural Resources, Inc.",2610,MWP-31,108542032,Active,39.47034862,-112.4389678,Well,Withdrawal,Mining,2019,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"Materion Natural Resources, Inc.",2610,MWP-31,108542032,Active,39.47034862,-112.4389678,Well,Withdrawal,Mining,2010,kgallons,,359.401,419.453,366.911,389.774,390.715,424.95,389.942,343.704,319.287,376.073,427.203,4207.413,,,
"Materion Natural Resources, Inc.",2610,Well #17 (ND),108542033,Inactive,39.47274216,-112.4310549,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #18  (ND),108542034,Inactive,39.4805414,-112.4282749,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,MWP-29,108542035,Active,39.48133035,-112.4311155,Well,Withdrawal,Mining,2019,kgallons,213,192,213,206,213,206,213,213,206,231,206,213,2525,,,
"Materion Natural Resources, Inc.",2610,MWP-29,108542035,Active,39.48133035,-112.4311155,Well,Withdrawal,Mining,2010,kgallons,515.44,471.503,463.246,438.488,524.103,482.645,594.487,567.298,662.385,753.04,898.444,913.149,7284.228,,,
"Materion Natural Resources, Inc.",2610,MWP-1,108542036,Active,39.47101352,-112.4403826,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,MWP-1,108542036,Active,39.47101352,-112.4403826,Well,Withdrawal,Mining,2010,kgallons,298.856,359.401,419.453,366.911,389.774,390.715,424.95,389.942,343.704,319.287,376.073,427.203,4506.269,,,
"Materion Natural Resources, Inc.",2610,MWP-2,108542037,Active,39.46964074,-112.4403543,Well,Withdrawal,Mining,2019,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"Materion Natural Resources, Inc.",2610,MWP-2,108542037,Active,39.46964074,-112.4403543,Well,Withdrawal,Mining,2010,kgallons,298.856,359.401,419.453,366.911,389.774,390.715,424.95,389.942,343.704,319.287,376.073,427.203,4506.269,,,
"Materion Natural Resources, Inc.",2610,MWP-3,108542038,Active,39.47099157,-112.4421538,Well,Withdrawal,Mining,2019,kgallons,254,229,254,246,254,246,264,264,246,264,246,254,3021,,,
"Materion Natural Resources, Inc.",2610,MWP-3,108542038,Active,39.47099157,-112.4421538,Well,Withdrawal,Mining,2010,kgallons,298.856,359.401,419.453,366.911,389.774,390.715,424.95,389.942,343.704,319.287,376.073,427.203,4506.269,,,
"Materion Natural Resources, Inc.",2610,MWP-4,108542039,Active,39.46961878,-112.4421255,Well,Withdrawal,Mining,2019,kgallons,252,228,252,0,0,0,252,252,244,252,242,252,2226,,,
"Materion Natural Resources, Inc.",2610,MWP-4,108542039,Active,39.46961878,-112.4421255,Well,Withdrawal,Mining,2010,kgallons,298.856,359.401,419.453,366.911,389.774,390.715,424.95,389.942,343.704,319.287,376.073,427.203,4506.269,,,
"Materion Natural Resources, Inc.",2610,MWP-5,108542040,Active,39.46837229,-112.4429855,Well,Withdrawal,Mining,2019,kgallons,240,217,240,232,240,232,240,240,232,240,232,240,2825,,,
"Materion Natural Resources, Inc.",2610,MWP-5,108542040,Active,39.46837229,-112.4429855,Well,Withdrawal,Mining,2010,kgallons,298.856,359.401,419.453,366.911,389.774,390.715,424.95,389.942,343.704,319.287,376.073,427.203,4506.269,,,
"Materion Natural Resources, Inc.",2610,MWP-6,108542041,Active,39.47096958,-112.443925,Well,Withdrawal,Mining,2019,kgallons,150,136,150,145,150,145,150,150,145,150,145,150,1766,,,
"Materion Natural Resources, Inc.",2610,MWP-6,108542041,Active,39.47096958,-112.443925,Well,Withdrawal,Mining,2010,kgallons,,,,,,,,,,,376.073,427.203,803.276,,,
"Materion Natural Resources, Inc.",2610,MWP-7,108542042,Active,39.4695968,-112.4438967,Well,Withdrawal,Mining,2019,kgallons,88,80,88,85,88,85,88,88,85,88,85,88,1036,,,
"Materion Natural Resources, Inc.",2610,MWP-7,108542042,Active,39.4695968,-112.4438967,Well,Withdrawal,Mining,2010,kgallons,,359.401,419.453,366.911,389.774,390.715,424.95,389.942,343.704,319.287,376.073,427.203,4207.413,,,
"Materion Natural Resources, Inc.",2610,MWP-8,108542043,Active,39.47094757,-112.4456963,Well,Withdrawal,Mining,2019,kgallons,7,7,7,7,7,7,7,7,7,0,0,0,63,,,
"Materion Natural Resources, Inc.",2610,MWP-8,108542043,Active,39.47094757,-112.4456963,Well,Withdrawal,Mining,2010,kgallons,298.856,,,,,,,,,319.287,376.073,427.203,1421.419,,,
"Materion Natural Resources, Inc.",2610,MWP-9,108542044,Active,39.47229831,-112.4474959,Well,Withdrawal,Mining,2019,kgallons,241,194,241,207,214,207,214,214,214,214,214,214,2588,,,
"Materion Natural Resources, Inc.",2610,MWP-9,108542044,Active,39.47229831,-112.4474959,Well,Withdrawal,Mining,2010,kgallons,339.724,323.031,358.594,369.634,372.653,330.234,365.913,383.953,368.957,289.158,387.592,385.054,4274.497,,,
"Materion Natural Resources, Inc.",2610,MWP-10,108542045,Active,39.47232035,-112.4457247,Well,Withdrawal,Mining,2019,kgallons,633,572,633,613,633,613,633,633,613,633,613,633,7455,,,
"Materion Natural Resources, Inc.",2610,MWP-10,108542045,Active,39.47232035,-112.4457247,Well,Withdrawal,Mining,2010,kgallons,339.724,,358.594,369.634,372.653,330.234,365.913,383.953,368.957,289.158,387.592,385.054,3951.466,,,
"Materion Natural Resources, Inc.",2610,MWP-11,108542046,Active,39.47234236,-112.4439534,Well,Withdrawal,Mining,2019,kgallons,826,746,826,799,826,799,826,826,799,826,799,826,9724,,,
"Materion Natural Resources, Inc.",2610,MWP-11,108542046,Active,39.47234236,-112.4439534,Well,Withdrawal,Mining,2010,kgallons,339.724,323.031,358.594,369.634,372.653,330.234,365.913,383.953,368.957,289.158,387.592,385.054,4274.497,,,
"Materion Natural Resources, Inc.",2610,MWP-12 (No Pump),108542047,Active,39.47367109,-112.4475244,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,MWP-13,108542048,Active,39.47369313,-112.4457531,Well,Withdrawal,Mining,2019,kgallons,5410,488,540,523,540,523,540,540,523,540,523,540,11230,,,
"Materion Natural Resources, Inc.",2610,MWP-13,108542048,Active,39.47369313,-112.4457531,Well,Withdrawal,Mining,2010,kgallons,339.724,323.031,358.594,369.634,372.653,330.234,365.913,383.953,368.957,289.158,387.592,385.054,4274.497,,,
"Materion Natural Resources, Inc.",2610,MWP-14,108542049,Active,39.47371515,-112.4439818,Well,Withdrawal,Mining,2019,kgallons,193,174,193,187,193,187,193,193,187,193,187,193,2273,,,
"Materion Natural Resources, Inc.",2610,MWP-14,108542049,Active,39.47371515,-112.4439818,Well,Withdrawal,Mining,2010,kgallons,339.724,323.031,358.594,369.634,372.653,330.234,365.913,383.953,368.957,289.158,387.592,385.054,4274.497,,,
"Materion Natural Resources, Inc.",2610,MWP-15 (No Pump),108542050,Active,39.47504387,-112.4475529,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,MWP-16,108542051,Active,39.47506591,-112.4457815,Well,Withdrawal,Mining,2019,kgallons,73,66,73,71,73,71,73,73,0,0,0,73,646,,,
"Materion Natural Resources, Inc.",2610,MWP-16,108542051,Active,39.47506591,-112.4457815,Well,Withdrawal,Mining,2010,kgallons,339.724,323.031,,369.634,372.653,330.234,365.913,383.953,368.957,289.158,387.592,385.054,3915.903,,,
"Materion Natural Resources, Inc.",2610,MWP-17,108542052,Active,39.47508793,-112.4440102,Well,Withdrawal,Mining,2019,kgallons,146,132,146,141,146,141,146,146,141,146,141,146,1718,,,
"Materion Natural Resources, Inc.",2610,MWP-17,108542052,Active,39.47508793,-112.4440102,Well,Withdrawal,Mining,2010,kgallons,339.724,323.031,358.594,369.634,372.653,330.234,365.913,383.953,368.957,289.158,387.592,385.054,4274.497,,,
"Materion Natural Resources, Inc.",2610,Well #37 (ND),108542053,Inactive,39.480543,-112.4459197,Well,Withdrawal,Industrial,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #38  (ND),108542054,Inactive,39.48056502,-112.4441483,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #39 (ND),108542055,Inactive,39.4819378,-112.4441767,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #40 (ND),108542056,Inactive,39.48230985,-112.4380888,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #41 (ND),108542057,Inactive,39.48239855,-112.4309,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #42 (ND),108542058,Inactive,39.4817432,-112.4292563,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #43 (ND),108542059,Inactive,39.47938617,-112.4284214,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #44 (ND),108542060,Inactive,39.47660827,-112.4309939,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #45 (ND),108542061,Inactive,39.47663005,-112.4292225,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #46 (ND),108542062,Inactive,39.47523317,-112.4311536,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #47 (ND),108542063,Inactive,39.47386824,-112.4312694,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #48 (ND),108542064,Inactive,39.47389003,-112.4294981,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #49 (ND),108542065,Inactive,39.48052032,-112.4299897,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #50 (ND),108542066,Inactive,39.47142313,-112.4324594,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #51 (ND),108542067,Inactive,39.47105654,-112.4361299,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #52 (ND),108542068,Inactive,39.48191578,-112.4459482,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #53 (ND),108542069,Inactive,39.4780075,-112.4288716,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #54 (ND),108542070,Inactive,39.48228924,-112.439754,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #55 (ND),108542071,Inactive,39.48237307,-112.4329691,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #56 (ND),108542072,Inactive,39.47936439,-112.4301928,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #57 (ND),108542073,Inactive,39.47798572,-112.430643,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #58 (ND),108542074,Inactive,39.47525496,-112.4293822,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #59 (ND),108542075,Inactive,39.46972534,-112.4331758,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #60 (ND),108542076,Inactive,39.47107841,-112.4343587,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #61 (ND),108542077,Inactive,39.46968375,-112.4361017,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #62 (ND),108542078,Inactive,39.48196528,-112.4419623,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #63 (ND),108542079,Inactive,39.4727569,-112.4298576,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well #64 (ND),108542080,Inactive,39.4805925,-112.4419339,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,MWP-27,108542081,Active,39.48127794,-112.4353671,Well,Withdrawal,Mining,2019,kgallons,258,233,258,250,258,250,258,258,250,258,250,258,3039,,,
"Materion Natural Resources, Inc.",2610,MWP-27,108542081,Active,39.48127794,-112.4353671,Well,Withdrawal,Mining,2010,kgallons,515.44,471.503,463.246,438.488,524.103,482.645,594.487,567.298,662.385,753.04,898.444,913.149,7284.228,,,
"Materion Natural Resources, Inc.",2610,"Well (6`, 70-90` deep) MWP-20A",108542680,Inactive,,,Well,Withdrawal,Industrial,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,WP-2A,26100001,Active,39.46834233,-112.4365565,Well,Withdrawal,Mining,2019,kgallons,137,137,137,137,137,137,137,137,137,137,137,137,1644,,,
"Materion Natural Resources, Inc.",2610,WP-1,26100002,Active,39.46818472,-112.4361989,Well,Withdrawal,Mining,2019,kgallons,91,91,91,91,91,91,91,91,91,91,91,91,1092,,,
"Materion Natural Resources, Inc.",2610,Abandoned Well,26100003,Inactive,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Abandoned Well,26100003,Inactive,,,Well,Withdrawal,Mining,2004,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"Materion Natural Resources, Inc.",2610,Abandoned Well,26100003,Inactive,,,Well,Withdrawal,Mining,2001,kgallons,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"Materion Natural Resources, Inc.",2610,Abandoned Well,26100003,Inactive,,,Well,Withdrawal,Mining,1996,kgallons,0,10.00038034,10.00038034,10.00038034,0,0,0,0,0,0,0,0,30.00114103,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,2005,kgallons,0,0,0,0,0,97.50673876,194.9135063,194.9135063,194.9135063,97.50673876,0,0,779.7539964,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,2004,kgallons,0,0,164.0113897,164.0113897,205.0142371,266.0184735,266.0184735,266.0184735,246.0170845,164.0113897,0,0,1741.120911,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,2001,kgallons,0,0,250.9056,498.5526857,850.4722286,850.4722286,850.4722286,700.5805714,599.5666286,400.7972571,198.7693714,0,5200.5888,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,2000,kgallons,0,0,164.0107995,164.0107995,328.0215991,328.0215991,328.0215991,657.0468206,328.0215991,164.0107995,164.0107995,349.0227237,2974.199139,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,1999,kgallons,20.00076069,40.00152137,50.00190171,80.00630126,160.0126025,250.0160256,280.0204251,380.0274871,300.0211858,250.0160256,120.0078226,40.00152137,1970.133581,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,1998,kgallons,30.00114103,30.00114103,40.00152137,50.00190171,90.0066816,200.0141239,290.0208055,290.0208055,260.0196645,180.0133632,90.0066816,30.00114103,1580.108972,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,1997,kgallons,400.0282478,800.0564955,2500.17329,7500.51987,4000.279219,5000.34658,5500.38189,6000.4172,4000.279219,200.0141239,100.0070619,80.00630126,36082.5095,,,
"Materion Natural Resources, Inc.",2610,Well,26100004,Inactive,,,Well,Withdrawal,Mining,1996,kgallons,20.00076069,30.00114103,30.00114103,80.00630126,200.0141239,200.0141239,230.0152649,240.0156453,2400.166228,4040.280741,7200.501943,5400.374828,20071.3955,,,
"Materion Natural Resources, Inc.",2610,34 Shallow 6 in. Wells,26100005,Inactive,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Materion Natural Resources, Inc.",2610,34 Shallow 6 in. Wells,26100005,Inactive,,,Well,Withdrawal,Mining,1998,kgallons,6080.423501,5770.401935,7540.52465,7650.532092,9770.681154,8940.620259,7960.553659,8570.596411,8340.581146,6000.4172,4510.314909,5740.400794,86876.04771,,,
"Materion Natural Resources, Inc.",2610,34 Shallow 6 in. Wells,26100005,Inactive,,,Well,Withdrawal,Mining,1997,kgallons,7739.53841,6608.459224,6994.485636,7086.493045,7291.50573,8306.578549,4350.302307,7053.490812,8146.565947,7481.519473,6653.462565,6438.449499,84150.8512,,,
"Materion Natural Resources, Inc.",2610,34 Shallow 6 in. Wells,26100005,Inactive,,,Well,Withdrawal,Mining,1996,kgallons,4751.330918,4340.301926,4285.298205,4796.334259,5162.35991,5212.361812,5518.385181,5854.406433,4115.285222,6595.457752,7657.531381,7687.532522,65976.59204,,,
Elkhorn Field Services,2611,Well no.8 (8`),26110001,Inactive,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
Elkhorn Field Services,2611,"Well no.9 (12"")",26110002,Active,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
Elkhorn Field Services,2611,"Well no.7 (16"")",26110003,Inactive,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
Elkhorn Field Services,2611,"Well no.1 (16"")",26110004,Inactive,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
Elkhorn Field Services,2611,"Well no.5 (16"")",26110005,Inactive,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
Elkhorn Field Services,2611,Well (12`),26110006,Active,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
Elkhorn Field Services,2611,Well (9`),26110007,Active,,,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
Blackhawk Coal Company,2612,Price River,26120001,Active,,,Stream,Withdrawal,Mining,2006,kgallons,0,0,0,10,10,10,10,10,10,0,0,0,60,,,
Blackhawk Coal Company,2612,Price River,26120001,Active,,,Stream,Withdrawal,Mining,1997,kgallons,4200.293343,4200.293343,4200.293343,4200.293343,4200.293343,4200.293343,4200.293343,4200.293343,4200.293343,4200.293343,4200.293343,4200.293343,50403.52012,,,
Blackhawk Coal Company,2612,Price River,26120001,Active,,,Stream,Withdrawal,Mining,1996,kgallons,0,0,0,0,2.000727771,3.001091657,3.001091657,3.001091657,4.001455543,4.001455543,2.000727771,2.000727771,23.00836937,,,
"Simplot Phosphates, LLC",2613,Well J,108540237,Active,40.61384028,-109.4491205,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Simplot Phosphates, LLC",2613,Ratliff Spring,26130001,Active,40.60187938,-109.4825292,Spring,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Simplot Phosphates, LLC",2613,Well A,26130002,Active,40.60338957,-109.4791916,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Simplot Phosphates, LLC",2613,Well B,26130003,Active,40.60970006,-109.467781,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Simplot Phosphates, LLC",2613,Well C (WS001),26130004,Active,40.60540943,-109.6183786,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Simplot Phosphates, LLC",2613,Well D (WS002),26130005,Active,40.60462844,-109.4936295,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Simplot Phosphates, LLC",2613,Well E,26130006,Active,40.59882116,-109.4779803,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Simplot Phosphates, LLC",2613,SME - 1 Well (WS001),26130007,Active,40.61793106,-109.4763908,Well,Withdrawal,Mining,,kgallons,,,,,,,,,,,,,,,,
"Simplot Phosphates, LLC",2613,SME - 1 Well (WS001),26130007,Active,40.61793106,-109.4763908,Well,Withdrawal,Mining,2002,kgallons,235.0163205,235.0163205,235.0163205,235.0163205,235.0163205,235.0163205,235.0163205,235.0163205,235.0163205,235.0163205,235.0163205,235.0163205,2820.195847,,,
"Simplot Phosphates, LLC",2613,SME - 1 Well (WS001),26130007,Active,40.61793106,-109.4763908,Well,Withdrawal,Mining,2001,kgallons,234.6130286,234.6130286,234.6130286,234.6130286,234.6130286,234.6130286,234.6130286,234.6130286,234.6130286,234.6130286,234.6130286,234.6130286,2815.356343,,,
"Simplot Phosphates, LLC",2613,SME - 1 Well (WS001),26130007,Active,40.61793106,-109.4763908,Well,Withdrawal,Mining,2000,kgallons,235.0170843,235.0170843,235.0170843,235.0170843,235.0170843,235.0170843,235.0170843,235.0170843,235.0170843,235.0170843,235.0170843,235.0170843,2820.205012,,,
"Simplot Phosphates, LLC",2613,SME - 1 Well (WS001),26130007,Active,40.61793106,-109.4763908,Well,Withdrawal,Mining,1999,kgallons,301.0215497,271.0204087,301.0215497,291.0211694,301.0215497,291.0211694,301.0215497,301.0215497,291.0211694,301.0215497,291.0211694,301.0215497,3542.255934,,,
